# npoints=256 nbar=4000 length= 200.0Mpc verr=1660.0km/s nonlin= 250.0km/s
#dipole v_rms = 125.498322
#    i        r    theta      phi      v_x      v_y      v_z      S_r
  1865    72.52   -16.91    97.77     9.28   231.66  -136.36  1937.20
  1866   121.30    39.62    95.76    59.39   209.62   -58.71 -1877.58
  1867   101.35     7.98   -94.91   104.27   374.30  -466.59   560.65
  1868   103.40   -17.14   -94.99    48.78   426.06  -205.12  2162.31
  1869   114.97    40.72   -95.66  -118.08  -205.86    51.77 -1317.37
  1870   107.07    36.23   -95.71    75.99  -164.94   213.30  1201.13
  1871   108.89    40.76   -95.98  -192.23  -113.43   267.97  -115.32
  1872   109.17   -44.53   -96.34  -208.97  -256.73    13.41  2630.97
  1873    82.14   -33.48   -97.21  -139.79  -236.30   358.58 -1975.26
  1874    48.29    -9.31  -100.39   102.39  -175.28  -230.96   361.25
  1875    70.69   -51.69  -101.31   194.37   294.18   243.76  1997.09
  1876    20.46   -13.24  -115.56    87.27    -3.73  -187.50  1809.40
  1877    72.98   -76.95  -121.43   229.19   130.94   228.31  1066.02
  1878    75.89    77.97   122.91    -3.44   373.68    26.98  -211.92
  1879    44.65    21.56   101.94  -103.56   194.80    19.40  -471.61
  1880    70.20   -30.05    98.13    15.01    66.29  -196.33   904.40
  1881    88.84    27.78    96.28   179.88  -142.45   -53.36  -510.55
  1882    88.34    14.34    95.76    10.10   209.53  -278.74  -369.93
  1883    96.68     3.71    95.11   -36.22   353.41   -85.79 -1296.60
  1884   123.20   -48.99   -95.55  -114.12  -168.81  -262.41  1540.04
  1885    89.83   -33.82   -96.01    42.03  -249.57   347.39   534.75
  1886    69.57   -34.16   -97.80   338.01  -102.90   186.94 -2078.29
  1887   102.53    59.43   -98.62  -251.82  -285.03   302.97 -2878.63
  1888   108.59    63.14   -99.16    35.40  -276.22    37.75  -723.39
  1889    99.56   -64.47  -100.49   -43.68   167.22   -38.75  1879.92
  1890    38.51    12.89  -102.01   185.59   178.67   119.43  1405.93
  1891    35.33    -3.80  -102.80   155.08   116.99  -108.67  -383.19
  1892    66.55    60.30  -103.71  -149.17   -86.81    19.97  2634.29
  1893    79.76   -78.36  -119.05    78.35  -135.60   136.81  2214.98
  1894    74.27   -78.03  -120.47   218.50    84.73   220.52   145.76
  1895    76.96   -84.14  -174.29   238.94    42.90   248.25  1152.77
  1896     8.01    -5.60   168.69   216.18    22.89  -187.19   542.33
  1897    82.49   -83.92   153.43   307.31  -116.06   227.88  -506.72
  1898    37.94    75.44   145.01   332.21  -151.08   304.27  3305.16
  1899    87.14    75.54   111.04    80.84   242.43  -143.00 -1623.75
  1900    67.85   -44.62    99.31   556.68   144.00  -358.82  1137.73
  1901    91.69    41.00    96.48   182.62  -362.09    25.61 -2080.53
  1902   111.26   -35.16    94.93  -192.48    27.96    24.77  1083.52
  1903   125.39    51.73   -95.19   -98.03   -75.57    44.10   773.64
  1904   112.24   -55.92   -96.42  -159.69    74.63  -232.38   581.19
  1905   109.22    56.81   -96.75  -254.29   -65.75   253.51  -736.96
  1906    65.82   -33.10   -97.33   315.14  -171.34    -2.33  2065.70
  1907    36.46   -56.69  -110.56   344.00  -178.63  -212.77  1198.07
  1908    43.57    63.71  -111.37   -20.26   331.32   138.25  3201.01
  1909    88.13   -83.15  -131.99   366.05   158.04   183.08  1957.28
  1910    65.60    81.28  -135.00   347.60  -117.49    -6.50  1318.14
  1911    35.30    76.83   150.95   407.36   -96.90   109.25  -673.19
  1912    63.07   -82.30   146.31   159.04    78.75   128.15  -143.77
  1913    44.65    78.49   142.13   212.36  -138.41   349.16  -268.04
  1914    35.85   -51.67   108.43    33.27  -165.12   -87.21  2789.76
  1915    79.10   -66.71   102.99     5.73  -161.57   352.46 -1234.55
  1916    78.16   -38.30    96.58     2.48    48.81  -580.37 -2575.01
  1917    92.72     4.35    94.36   -52.18   585.55   -82.32 -1052.06
  1918    97.13   -20.73   -93.95   -54.70    81.24   246.92   892.25
  1919   109.02   -45.78   -94.71   -49.41  -367.87   -29.71   866.04
  1920    73.66    25.10   -95.38    54.73  -400.81  -100.11 -1342.30
  1921    74.35    27.54   -95.44   124.78  -457.84  -245.83  2500.24
  1922    79.86    42.45   -96.09  -195.65  -153.16    -9.07 -1770.77
  1923    43.51   -75.86  -126.03   180.28   104.71  -128.91  -588.10
  1924    72.66    81.59  -126.03   375.01   -97.66  -113.62  3385.61
  1925    84.27   -82.76   126.03   378.99   173.68   244.97   459.93
  1926    59.65   -75.75   115.20   173.81  -214.79   -45.05  -317.61
  1927    87.39   -74.91   105.95   205.97  -443.73   203.31 -1628.09
  1928    91.66   -72.68   103.24   163.55  -316.49   210.90 -2813.07
  1929    32.72    18.08   101.59   -53.24    20.43   -38.85 -1270.05
  1930    44.83   -28.07    99.09    57.97   111.21    41.37  -619.01
  1931    44.97     1.00    97.99  -115.40   145.64   101.76 -1811.55
  1932   110.85    59.30    96.34   -44.50    48.48   309.00 -1460.01
  1933   100.74   -44.26    94.97    28.13  -346.55   112.50    67.39
  1934    97.56    35.77    94.53    80.07  -170.64   -49.01 -1531.12
  1935    55.75     9.68   -95.71    72.58  -508.95   -99.24  -437.39
  1936    88.14   -56.43   -96.44    48.31    52.35   -45.30  1771.71
  1937    58.70   -37.75   -96.77   384.45   278.66  -137.28 -2907.45
  1938    52.81    30.20   -96.88   -69.78   102.68  -133.68 -1481.00
  1939    67.67    71.21  -104.53   176.01   250.07   138.67  1937.90
  1940    77.53   -80.93  -116.57   287.09   -30.70   187.82 -1459.97
  1941    60.65    82.67   135.00   256.16   189.31  -103.69 -1598.52
  1942    12.38    34.62   122.47   216.68   -26.43  -295.84  -871.68
  1943    71.05    81.76   122.47   220.18    95.37    58.10  3257.83
  1944    49.96    75.83   116.57    19.03  -118.33   127.94   605.41
  1945    25.99    43.73   106.93   396.68   228.26   163.84 -1688.31
  1946    44.37    63.89   106.26    -7.68   308.93   402.95  -229.23
  1947    43.09   -30.51    98.47    73.96    19.93   -22.39  1381.75
  1948    84.43   -18.90    93.93   205.95   487.95   103.39  -948.64
  1949   122.21    44.68    93.61    58.66   277.30    48.65   493.29
  1950    93.61   -20.52    93.58   321.84   339.89   -70.69  2587.46
  1951    88.42    -1.01   -93.04    34.78  -177.10   159.81  1309.42
  1952    95.29   -35.60   -93.47   122.77  -241.80   216.72 -2168.13
  1953    91.99    48.36   -94.40  -229.96   -59.84   137.02  1660.57
  1954    71.00    41.31   -95.04  -131.25  -278.72  -365.62   939.87
  1955    53.66    26.83   -95.62   -84.24    26.37   -51.78   133.19
  1956    81.17   -55.86   -95.91   -20.91   196.87   -31.98  4204.40
  1957    55.80    69.73  -104.04   293.70   499.25     8.65   710.22
  1958    30.92    80.24  -153.43   485.21   -39.71  -160.88   317.76
  1959    96.24    86.88  -153.43   -14.51   100.60    -0.64   745.21
  1960    13.21   -32.15   114.78   133.62   -53.25  -186.85 -2094.73
  1961    90.37   -77.65   104.04   182.16  -196.21   227.01 -2455.73
  1962    31.60   -36.40   100.62    44.33  -369.78   -16.65  1503.26
  1963    65.33    52.12    96.71   313.04   125.96   161.95  1082.01
  1964    46.36   -10.68    95.91    19.80    83.42    96.80  1277.86
  1965    88.35    39.54    93.95   201.99  -371.98    -6.99 -1115.70
  1966   104.25    49.19    93.95   -78.22   -67.63   -22.14  2090.22
  1967    98.39    36.55    93.40   294.00  -188.82  -105.69 -1823.04
  1968   102.27   -15.51    92.73   311.54   248.77  -293.30  -751.09
  1969    96.60    29.03   -92.65   306.88   252.71  -293.16 -1748.45
  1970    93.91    34.45   -92.89   323.73    87.13  -259.70   988.90
  1971    75.88    47.84   -94.40  -234.93   -53.95   -44.11  -449.01
  1972    85.59   -77.59  -102.26   263.57    79.34   264.17  1369.93
  1973    38.79   -67.90  -105.52   280.26  -165.91  -145.31   578.19
  1974    95.08    77.91   101.31    31.24   288.71   -41.35  3636.62
  1975    54.41   -59.49    98.13   167.68  -159.26  -171.14 -1006.99
  1976    57.36    50.93    96.20   104.75    82.66   125.82  1774.43
  1977    49.68    -6.32    94.54    63.35    16.21   -12.48  2053.29
  1978    63.45     2.12    93.53   -68.46    76.15   127.87  -305.51
  1979    92.89    44.95    93.41   142.64  -390.47  -286.41 -2444.92
  1980   119.15   -51.89    93.04  -110.99   238.57   391.24  1556.43
  1981   126.06    43.47    92.45   -83.83   158.08    78.28  2005.59
  1982    69.68    44.03   -93.58  -180.97  -144.78  -177.51    27.86
  1983    76.35   -54.94   -94.09    48.15   263.45   324.44 -2349.62
  1984    84.80    71.61   -96.71   -50.20    41.42     1.02   558.51
  1985    39.90    70.01  -103.24   -28.91    12.94   146.52  -347.64
  1986    85.44    55.38    93.69   215.22    23.64   -50.11   762.63
  1987   126.94   -51.98    92.29  -228.07   194.64   424.69 -1221.03
  1988   119.74    35.96    91.85   116.04   161.79   231.68  2601.42
  1989   111.20   -28.54   -91.37   202.24  -171.14   346.66  -799.98
  1990   105.65    29.21   -91.46   203.49   -22.80     8.29    54.72
  1991   104.26    40.12   -91.68    43.76  -295.74   124.52 -2951.07
  1992    76.07     4.71   -91.77   181.76  -240.82   159.96  2918.45
  1993    67.99     8.59   -92.00  -168.92  -375.70  -101.15  2040.31
  1994    80.29   -58.90   -93.24   -57.70   264.66    95.36 -2397.55
  1995    95.54    66.33   -93.50    49.99    51.00  -118.77  -569.75
  1996    29.10   -27.16   -95.19   235.30   214.03  -431.74 -2299.16
  1997    97.32    78.34   -96.84   -14.93    68.30   -64.38  1268.99
  1998    47.06   -68.37   -97.77   123.91  -243.33  -117.16   209.39
  1999    45.14    80.55  -108.43   114.82  -151.11    88.16  -831.39
  2000    16.86    76.61   126.87   395.81   -99.23   222.32  2368.52
  2001   100.54   -84.05   102.99   142.21   -22.35    14.96   627.17
  2002    69.54    81.38   102.99   426.53    76.24   116.94   863.38
  2003    19.06    51.16   101.31   367.61   -14.86     8.34 -3642.42
  2004    22.23    31.81    97.13   140.46   222.17  -261.30   314.70
  2005    29.17    30.59    95.36    21.11    -1.77   -57.46  -362.40
  2006    33.05   -36.22    95.04    36.53  -302.73   -25.40  -567.32
  2007    40.29   -24.03    93.65    19.88   -67.71    52.61 -3438.15
  2008    53.13   -42.56    93.43    85.69   321.78  -296.70 -1377.32
  2009    49.22    17.55    92.86    29.44   312.10   243.57  2464.52
  2010   100.25   -59.01    92.60   204.33   245.34   427.46  -541.41
  2011   116.67    50.97    91.83   -65.88   142.29   -46.56  1669.62
  2012    97.84    31.27    91.61   553.75  -207.52  -203.38   940.53
  2013   109.28   -35.39    91.51  -152.39  -127.53    18.75 -1621.93
  2014   125.85    40.21   -90.93   248.20   -27.85   -70.01  -561.35
  2015    99.10    35.69   -91.11   276.86  -224.23    24.28  3322.37
  2016    67.22    35.53   -91.64  -142.49  -373.18   -50.69   161.65
  2017    54.03   -14.23   -91.71   249.78    71.84  -258.39   572.11
  2018    74.09    52.27   -91.97  -371.50    -2.56   283.48  -379.01
  2019    77.73   -59.81   -92.29  -100.39   481.12   131.35 -1242.73
  2020    36.23   -13.72   -92.54   405.78   -39.46  -194.30   594.93
  2021    84.32    69.36   -93.01   -53.85    -5.57    93.41   276.70
  2022    40.56    62.37   -94.76    93.12   277.46    14.70  2556.47
  2023    62.58   -73.99   -95.19   165.09    -4.62   230.80   935.70
  2024    79.43    74.56    94.24   264.07   213.15   154.92  3245.88
  2025    78.63   -63.41    92.54   263.56   156.87   148.82  1483.46
  2026    99.60   -64.43    92.08   351.17    37.05   318.38   530.07
  2027    64.66    44.49    91.94  -150.78   192.18   206.15   284.79
  2028    72.85   -22.71    91.33   -48.68   160.63  -109.97  2394.69
  2029    72.10     4.35    91.25   -49.25    55.40    89.68   695.86
  2030   113.83    43.88    91.09    68.52   201.34    94.98  -563.55
  2031   113.86    43.33    91.08   139.20   218.84   -34.10  4363.66
  2032   109.01   -34.48    91.00   -16.27   -47.45   273.55  -284.45
  2033   117.27   -32.21   -90.45  -271.03   -84.60   102.44   266.64
  2034    85.99   -17.45   -90.55   -73.94  -294.97  -159.76  -703.89
  2035    94.70   -37.62   -90.60   163.41  -362.67   163.18  1856.83
  2036    69.26    11.06   -90.66   -39.16  -400.47   -11.81  1118.08
  2037    58.18    22.09   -90.83   -79.33  -323.98    -7.33  1284.96
  2038   111.17    61.45   -90.84  -250.12  -275.51    95.38   -98.58
  2039    89.93    55.62   -90.88  -238.89   -39.42   264.16  -105.67
  2040    96.83    61.57   -90.97   -72.44  -124.46    94.04   271.07
  2041    42.01    -9.64   -91.08   332.49   140.51  -233.80  -214.59
  2042    33.83     6.63   -91.33   410.75   -83.44   115.43  -574.84
  2043    31.61    -8.53   -91.43   279.17   262.21  -241.40 -1868.10
  2044    32.94   -22.30   -91.47   360.09   127.07  -424.09   317.12
  2045    26.71    20.55   -91.79   359.37    49.30    38.19  1263.15
  2046    76.11    72.67   -91.97     8.22    63.83   151.19  -879.68
  2047   100.21    81.92   -93.18    79.84  -110.64   163.20   981.06
  2048    83.95    75.44    92.12   109.23   216.69   -24.09  -205.02
  2049    34.07   -36.60    91.64   233.03  -285.42   -91.28 -1643.17
  2050   100.88    73.80    91.59   284.18   -56.13  -105.25 -1397.91
  2051    69.43    50.93    91.02   -96.69   197.41   -85.35  1069.71
  2052    49.84    13.60    90.92    -3.64   233.29   346.70  1175.41
  2053    65.15   -22.57    90.74   -14.13   293.36   -58.71 -1086.76
  2054   102.24   -30.29   -90.00   251.38  -278.07   -42.30   489.32
  2055   103.60    32.37   -90.00   281.20    33.85   164.33   686.80
  2056    75.04    -1.79   -90.00   225.46  -330.36   -54.57  1195.69
  2057    50.05    -2.68   -90.00   354.72    31.35     9.82  2117.41
  2058    95.39    64.27   -90.00   -86.07    89.99    79.42  1349.75
  2059   100.03    66.04   -90.00   -15.63    41.91   106.56  1190.61
  2060    86.04   -69.26   -90.00   168.82    91.81   254.12   857.20
  2061    54.83   -57.22   -90.00   204.87    48.51    35.51 -3471.53
  2062    47.68    55.01   -90.00   160.66   215.78   -53.02  2214.94
  2063    92.47   -76.32   -90.00   237.41   195.07   264.84 -1365.63
  2064    81.88    74.51   -90.00   -53.44    30.72   139.17  -730.22
  2065    50.78   -90.00     0.00   257.64   -15.68   -53.31 -1449.36
  2066    83.96   -84.66    90.00   324.53    46.38   353.87  -188.57
  2067    70.79    79.19    90.00   474.31   134.22    49.58 -2506.95
  2068    32.27    -6.95    90.00   -35.45  -266.63   141.63   335.16
  2069    76.26   -60.55    90.00    81.58   207.82  -146.20  2718.68
  2070    71.62   -26.57    90.00   -59.59   314.41  -124.64  2180.73
  2071   114.38    53.05    90.00    30.50    83.07   -91.68  -800.29
  2072   113.44    36.32    90.00    -1.36   364.02    82.80  -658.29
  2073   106.92    26.00    90.00   483.13  -147.75    -3.84   356.16
  2074   101.79    17.88   -89.54   206.72    95.35  -185.84  3927.22
  2075    99.59    25.56   -89.50   299.99   237.19  -189.41  -294.67
  2076   132.81   -48.34   -89.49   -56.18   -89.61   -83.80 -1515.00
  2077    92.97   -28.07   -89.45    11.93    -5.33   312.57   906.41
  2078    89.56    38.27   -89.36   143.23  -193.67  -346.59   186.47
  2079    98.93   -46.60   -89.34   257.22    -3.09   198.60   438.17
  2080    72.71   -28.22   -89.30   326.84  -217.40    47.96   205.40
  2081    74.12   -57.48   -88.88   -27.83   439.78   342.28  1235.60
  2082    32.08   -55.90   -87.51   481.49  -198.19  -186.83  -337.38
  2083    20.18    35.51   -87.27   368.99   -51.28    25.76  -923.78
  2084    13.67   -23.59   -86.42   351.57    50.81  -306.81   930.94
  2085    41.68   -83.45   -80.54    34.41   128.44   -38.66  1144.23
  2086    90.71    79.07    87.40   203.80    17.23  -173.81  -518.30
  2087   102.30   -72.67    88.53   430.46   -73.54   -21.80  1381.88
  2088    73.46    60.70    88.75   -39.29  -183.36  -116.81  1144.22
  2089    93.64   -63.22    88.94   331.71   112.47   293.12 -2058.56
  2090   118.31   -56.31    89.32  -171.31   -90.23   350.73  1851.43
  2091    75.59    -7.12    89.40  -133.93   295.55    36.30 -1529.16
  2092    95.86    19.02    89.51   212.18   100.22   -63.23 -2433.12
  2093   100.56    18.57   -89.06   261.59   128.53  -190.23  2875.40
  2094   102.39    25.78   -89.03   449.19   184.02    22.96  2225.21
  2095   101.69   -26.96   -89.01    57.49  -370.54    -4.70 -1559.38
  2096   110.52    46.14   -88.83   196.33  -340.97   369.09  -351.55
  2097    80.06   -24.81   -88.77   -81.25   -37.14     5.75  2088.84
  2098   110.01   -53.37   -88.64     6.73    85.86  -137.72 -2023.97
  2099   112.08   -54.64   -88.62  -189.43    26.18  -234.40 -1401.60
  2100    86.58    53.43   -88.26    41.26  -105.11   122.12  1017.15
  2101    53.98   -55.58   -87.06   318.99    89.33   -36.83  -870.75
  2102    47.99    59.62   -86.31   459.13   196.83   153.16   196.06
  2103    59.83   -70.09   -85.60   143.54   -70.60   156.28  -442.86
  2104    16.01    11.26   -84.29   525.95  -112.54    65.98  2438.69
  2105    85.96   -88.84    26.57   223.40   -71.22   323.96  2079.68
  2106     7.97     0.00    78.69    24.19  -233.08  -200.40   604.10
  2107    55.28    46.12    87.66   102.18   137.41   330.59 -1128.03
  2108   102.40   -62.25    88.12   232.29  -110.07   425.43 -1103.46
  2109    96.22   -55.91    88.34   173.46   219.21   464.03 -2109.27
  2110    67.75    -7.29    88.67   -47.55   262.08  -113.49  2049.33
  2111    89.24   -40.38    88.68    58.71   -69.08  -139.15  2120.36
  2112   100.82   -35.53    88.91   -97.42  -157.47    92.71   905.30
  2113   126.66   -47.75    88.95  -109.24   264.04   503.62    66.01
  2114   101.98   -13.29   -88.65  -251.55    49.60  -213.51  1662.87
  2115   114.59   -38.35   -88.51  -105.32  -394.20   116.83   856.12
  2116   103.60    33.92   -88.44   364.55   -65.06   109.85  2400.76
  2117    98.78    30.41   -88.42   428.00   133.23  -180.25  1471.01
  2118    96.36   -30.71   -88.38    74.99  -135.88    45.34 -1079.75
  2119    48.38   -34.41   -86.63   142.72   336.82  -159.26 -1260.93
  2120    44.60    37.81   -86.19   106.15   132.65  -432.89 -1394.89
  2121    83.03    85.89   -66.80   571.26   195.57    -7.52  -741.83
  2122    11.29     7.95    77.91    61.38    18.09  -131.80  1689.72
  2123    41.17     8.73    86.70    62.65   152.87    48.40   429.45
  2124    53.18    28.04    87.14   145.26   548.28    84.68  3910.15
  2125   107.65    64.15    87.14   176.91  -226.48   -66.55  1796.58
  2126   109.68    57.20    87.74    38.93    36.93   103.90  1365.50
  2127   106.30    51.85    87.95   146.27    87.74   -97.87  1372.18
  2128    93.64     6.71    88.56   -58.32   302.22   -49.00 -2014.39
  2129   115.29   -40.58   -87.95   -29.83  -404.33     1.80  -901.49
  2130    84.52     2.65   -87.88    77.20  -162.43     2.56  -919.73
  2131    87.06    27.24   -87.69   172.38   158.10   -46.66  -557.21
  2132    85.54   -59.15   -85.91   -46.51   160.69  -261.68   -98.85
  2133    51.62   -40.61   -85.43   256.19   171.85  -270.26   626.63
  2134    17.95   -44.13   -75.96   332.84    75.19  -406.03   545.11
  2135    44.89    82.79   -56.31   338.94    36.31    84.17 -2710.46
  2136    30.99    79.52    56.31   609.48    -9.36   187.18  2224.77
  2137    85.02    65.47    84.92    61.00    65.59   122.58  -422.28
  2138   109.76    62.84    86.42    48.93  -170.56   -40.07 -1888.57
  2139    90.66   -45.66    87.17    61.24  -145.86     9.47  4835.73
  2140   110.51    53.02    87.31   210.45   139.97    -3.20  1197.72
  2141    99.72   -33.80    87.84    84.39  -116.27   171.59   505.58
  2142   117.71    44.71    87.86   106.12   180.41   173.26   411.58
  2143    85.44    -4.19    87.90  -130.63   338.03   -29.63  1134.28
  2144    98.81   -39.83   -87.05   279.42  -203.69   223.23 -1145.61
  2145    83.60   -26.05   -87.02    -7.91    63.95   206.72 -2524.10
  2146    97.09   -59.43   -85.46   -92.81   230.96    75.24   758.51
  2147    60.77    51.65   -84.05   295.13   445.79    75.62  -911.89
  2148    82.85    81.94   -70.35   428.45    -3.99    48.69 -1065.56
  2149    45.25    79.76   -60.95   401.30  -135.07   181.82 -1938.06
  2150    93.08   -87.19    30.96   160.78   120.20   452.21 -3076.76
  2151    27.25   -77.06    50.19   344.88  -135.29    79.60  1029.58
  2152    74.04    82.68    65.56   543.11     9.24  -144.89  2875.82
  2153    24.38   -53.23    74.48   538.85  -594.89  -238.21  -108.88
  2154    81.38   -71.88    81.12   222.14  -226.22   130.04 -1361.15
  2155   108.13   -60.96    85.73    -4.16    -3.96   258.32   239.36
  2156   119.24    55.64    86.67    49.75    40.21   185.76  -497.64
  2157   102.26   -36.58    87.27   221.39   -77.45  -116.46 -1053.24
  2158   107.42    36.09    87.42   470.82   118.86    58.29 -1851.82
  2159    90.05    -2.98    87.51  -202.84   267.38    65.12 -1656.21
  2160    91.97     5.85    87.55    -5.21   261.66    98.63  1165.01
  2161   114.07    28.65   -87.32   622.46    49.55   232.59  -986.18
  2162   101.78    25.94   -87.06   546.83   127.41    61.42   279.94
  2163   105.16    47.35   -86.23   102.87  -182.77   195.24  -999.73
  2164    87.58   -48.53   -85.36   137.70   -44.49   156.13 -1673.19
  2165    87.68    55.06   -84.64    94.57   103.49   159.51   518.32
  2166    49.99   -42.22   -82.72   524.50   222.98  -272.15  -303.16
  2167    90.76   -86.88   -18.43   241.47    43.86   693.49  -147.24
  2168    68.61    51.78    83.66   248.64     7.37   -74.74  1009.07
  2169    99.75    61.31    84.38  -129.74  -372.75    11.39  -257.82
  2170    58.43     6.91    85.36    35.52   222.93   257.97  -832.08
  2171    65.29    10.34    85.82   -73.12    49.38   -21.24   897.74
  2172    70.76    24.81    85.82   186.99   112.50   -80.51    54.89
  2173   127.34   -51.18    86.63    81.14   296.29   431.18 -1200.53
  2174    82.61     5.97    86.73   128.77   157.96   -80.08 -3063.25
  2175    94.11    38.51   -85.74   108.71  -159.26  -179.31 -1845.95
  2176    72.43    15.64   -85.50   145.73  -162.42    -9.12   633.26
  2177    96.84    45.89   -85.35    -0.89  -295.55   132.32  -534.31
  2178    90.29    42.44   -85.29   173.14  -270.36  -241.70  3473.25
  2179    88.30    52.78   -84.12    73.21  -148.33    63.43  2102.12
  2180    98.12    66.30   -82.03    86.67    30.20  -118.06 -1632.09
  2181    38.55    65.77   -69.78   429.69   299.58   -40.24  1320.53
  2182    57.43   -83.28    35.54   318.76   129.61   204.26   231.28
  2183    26.09    26.69    76.43   145.18    66.68   -14.12  2612.45
  2184    49.27    55.53    78.69   -61.16   -13.77   181.59 -2236.32
  2185    92.56    70.97    79.56   -51.62   -47.02     5.09  -901.10
  2186    80.97    52.30    83.66   218.28   -99.82   -40.91  1603.98
  2187    55.26   -22.44    83.85   172.43   218.52   -93.92  -450.60
  2188    71.32     1.26    85.60   129.06   172.10    -1.97  2423.45
  2189    75.01     7.18    85.79   254.25   -23.04  -167.65   273.89
  2190    95.92    25.06    86.39   239.90  -119.77   336.68  1020.35
  2191    93.96     1.91    86.66  -223.68   339.04   -31.37   796.08
  2192   107.47   -24.48    86.79   121.98   -47.03   -25.95  1028.02
  2193   118.96   -35.31   -86.31   -15.21  -164.22    93.10   744.62
  2194   108.10   -32.82   -86.05   158.66   -44.80    78.54  -695.76
  2195    80.07   -19.97   -85.24   -49.29  -156.67  -145.75  4858.67
  2196    89.96    40.64   -84.75   193.99  -202.01  -142.82  1649.08
  2197    69.21    17.74   -84.56   202.52  -229.51    -9.50   165.94
  2198   116.47   -59.16   -83.99    -6.88  -104.73     4.24 -1344.20
  2199    87.68    70.82   -77.47   222.46   103.03     2.59 -3023.00
  2200    51.52    70.08   -69.15   386.32   309.23   258.74  1603.28
  2201    99.93    83.15   -58.39   241.85  -168.17   217.87  -307.60
  2202   106.40   -62.68    82.65   302.92  -223.95   370.09    88.92
  2203    89.44   -52.64    83.39   -51.19   118.99   124.84 -2112.24
  2204    76.66    15.97    85.14   232.33  -213.90   164.30 -2317.19
  2205    97.23   -37.06    85.38   186.27  -110.76   137.22  1585.60
  2206    79.22    -2.26    85.47    45.31    63.36   -51.37   758.85
  2207    97.56    22.61    86.02   136.73     1.14   138.86 -1015.34
  2208   111.61    35.52    86.05   391.78   158.57   -60.85  1258.77
  2209   116.78    37.02   -85.67   -56.13   -70.76   163.69   340.61
  2210    93.44   -20.05   -85.41  -425.84   179.43  -154.48  1993.00
  2211    90.46    17.59   -85.32   189.00   -65.11    19.70   -47.11
  2212   109.81   -41.43   -85.10    63.10    25.51   107.34  1848.02
  2213    94.70   -38.83   -84.53   386.59  -238.26   157.60  4533.55
  2214    75.77    21.15   -84.29   295.41   -67.60    -3.10  2857.72
  2215    87.17   -37.55   -84.16   480.65    79.84    81.42  -388.00
  2216    84.37    51.92   -82.23   391.70  -125.72   -12.17  1743.91
  2217    39.11   -28.65   -78.18   417.67   -98.29    -2.28  1953.72
  2218    39.42   -33.71   -77.62   372.74   164.71  -222.66  3067.96
  2219   101.12   -73.34   -75.96   243.20   215.59   221.93 -2149.40
  2220    30.36    50.54   -68.63   574.74   243.30  -302.08 -2779.27
  2221    65.00   -74.06   -66.80   254.10   -73.19    42.27 -1328.73
  2222    72.27    79.64   -57.26   377.29   395.59  -252.45  2747.95
  2223    23.74    72.66     6.34   526.95  -215.33   244.10  1935.48
  2224    29.29   -65.06    55.30   311.68  -471.10    43.52  1217.29
  2225    56.24   -45.11    79.80   502.57   176.27  -292.31   305.58
  2226    60.52   -27.69    82.46    19.54    37.01  -337.92  -462.29
  2227   109.46   -57.37    83.16     7.72   116.14   476.00  -319.92
  2228   120.53    52.26    84.53   184.49   217.97    28.00 -1320.76
  2229    94.61   -27.54    85.19    30.99   193.07  -135.44 -1897.89
  2230    98.78   -26.29    85.45  -196.22   200.92    21.14  2011.23
  2231   120.72    42.81    85.45    61.52   175.30   121.91  4034.36
  2232   101.22   -27.09    85.53  -168.06   274.01   -76.51 -1406.37
  2233   121.68   -35.75   -85.46    10.66  -193.09    -6.80  1131.83
  2234    77.00     1.74   -84.17     1.82  -283.15    48.41   313.19
  2235    86.59    33.39   -83.80   172.10  -108.75  -198.92  -232.85
  2236    70.35   -18.12   -83.29   408.14    44.01  -225.93  2673.31
  2237    66.98    12.80   -83.13   272.15   -66.40    46.39   552.08
  2238    89.37   -47.25   -82.60   410.47    -5.01   155.20  -214.21
  2239    86.03   -46.60   -82.41   354.81   -55.70   352.59   277.35
  2240    52.30     4.28   -81.38   352.82  -142.95  -205.05   -99.80
  2241    52.23    10.34   -81.25   670.96   -65.49   -82.73  -122.25
  2242    63.47   -43.58   -80.22   471.28   205.88   224.82   734.40
  2243    40.66    22.60   -77.99   253.47   325.97  -168.64 -1580.28
  2244    43.20    31.63   -77.74   314.89   268.60  -322.65  -969.66
  2245    93.46   -84.14   -34.99   370.70  -228.67   710.86 -1123.64
  2246    88.97    82.87    45.00   184.40   -44.13    54.84 -2242.73
  2247    51.38    65.83    68.20    37.86  -263.17   205.20  -444.50
  2248    23.12    19.75    68.96   135.42    20.23  -154.77   693.86
  2249    60.95    62.19    74.05   234.25    42.78   224.07  -881.60
  2250    41.68    41.00    75.62   162.95   -17.79   -21.55  1922.37
  2251    37.67     4.76    77.99   131.67    15.44    91.43 -1214.04
  2252   106.48    67.59    78.91   115.22  -247.89    81.35   616.05
  2253   103.14    47.28    83.59   149.65   -15.42     2.67  -942.40
  2254    79.80    15.33    84.17   198.68   -70.83   216.00  -334.69
  2255   108.56    44.85    84.17    97.56   162.67    40.91  2260.65
  2256    98.28     4.56    85.43  -198.26   338.89   -61.04  3184.06
  2257    94.12   -20.91   -84.39  -341.09    59.39   -85.77  -645.61
  2258    88.34    14.34   -84.24   268.06   -87.94  -120.08   786.25
  2259   120.22    46.17   -84.08    51.21  -108.28    18.35  -408.56
