# npoints=256 nbar=10000 length= 100.0Mpc verr=1000.0km/s nonlin= 250.0km/s
#dipole v_rms = 188.535057
#    i        r    theta      phi      v_x      v_y      v_z      S_r
  3987    54.18    54.56  -111.14    45.19   139.81    -1.87  1380.60
  3988    34.66    28.99  -111.94   -56.92   305.40    26.37  -272.13
  3989    35.57   -40.39  -114.72   201.73    47.53   472.37  2451.90
  3990    52.43    61.54  -116.97    86.01    53.67  -230.66   731.30
  3991    38.87   -54.49  -120.11   233.24     7.44   263.29   507.39
  3992    49.50   -68.61  -128.85   170.66   282.08   -16.21   259.28
  3993    25.85   -53.22  -137.05    -6.94    16.44   189.56 -1254.23
  3994    30.71    62.91  -144.09   -70.08    96.66  -318.56 -1212.23
  3995    49.29   -75.21  -154.23   -58.04   347.16  -106.33 -1059.94
  3996    14.51    38.27  -174.09   -67.72  -269.01    76.11    28.82
  3997    19.00    53.30   176.05   -28.86  -195.74   -57.41   181.27
  3998    12.73    17.87   159.23  -149.73  -323.75   296.56   509.51
  3999    27.75   -54.74   135.00  -238.80  -480.59   -39.81   394.81
  4000    23.47   -43.02   131.31     4.96  -378.64    80.53   449.70
  4001    29.38   -48.11   125.27   -70.99  -385.83   -59.36  1304.43
  4002    21.71   -21.09   124.00  -142.63  -211.27   328.99 -1503.05
  4003    25.05   -32.02   122.23   -26.75  -462.83   111.83  -622.57
  4004    55.54    63.27   116.97    30.58  -263.49  -228.08  1656.46
  4005    25.98    -8.65   116.18   -84.37   -74.78   412.83  -953.63
  4006    28.55   -24.24   115.80  -165.26    -0.82   246.79 -1931.87
  4007    29.77    29.04   115.80  -148.24    63.76   -82.12   -91.74
  4008    27.03   -12.52   115.43  -176.74   -53.52   342.81   603.90
  4009    33.34   -36.69   115.07   -37.12   -56.69    20.92  1225.28
  4010    40.64   -46.13   113.72    19.14  -122.53  -175.07  -561.43
  4011    40.30    41.98   112.22    70.56  -214.83   -73.18    -8.86
  4012    39.24   -26.61   108.84     5.34   246.80   268.25  -888.58
  4013    57.46   -51.43   108.43    20.76  -154.38  -133.70 -2055.20
  4014    36.84   -13.49   108.43   -42.68   114.60   244.14  -708.82
  4015    53.18   -45.44   107.68    88.20   -27.28  -229.52  -211.31
  4016    43.27    16.79   105.87   160.42    81.49    44.27   350.62
  4017    50.37   -32.35   105.44    74.84   195.56     8.97 -1516.78
  4018    53.33   -36.39   105.30    13.24   -11.11    72.10   -70.38
  4019    44.35     6.57   104.90    24.24   330.74   119.01   829.55
  4020    51.57    30.50   104.77    97.22    43.16  -282.07  2064.87
  4021    49.65    11.80   103.48   -56.81    23.44  -139.66 -2018.84
  4022    49.60    -9.06   103.37   112.64   498.50   248.06  -257.93
  4023    58.76    36.27  -103.35    88.29    40.88  -159.02  -758.03
  4024    48.56    17.80  -103.68   114.68  -162.62  -166.78   440.03
  4025    51.02    32.93  -104.80    46.84    58.87   -75.53  1449.80
  4026    49.25   -38.22  -106.42   451.50   213.13   291.40 -1525.54
  4027    38.18    19.11  -107.65   -45.23    37.37   -53.43    19.77
  4028    35.27     7.64  -108.23   -34.74    23.14  -383.39  -741.69
  4029    34.25     2.61  -108.64   -52.94   115.17  -473.22 -1342.32
  4030    31.76    20.15  -111.52   -59.00   322.21  -196.43  1390.35
  4031    55.61   -59.76  -112.99   102.71   -99.65   -95.95 -1272.91
  4032    38.24   -50.92  -116.98   152.45    10.48   216.85   -20.18
  4033    33.73   -46.85  -118.30   296.40   176.29   430.10  -957.75
  4034    46.40    66.59  -126.38  -207.02   407.64  -470.61 -1797.23
  4035    21.17    31.11  -127.12  -132.67   377.04    51.69   336.82
  4036    18.31    19.96  -129.47  -285.01   116.83   -11.77 -3143.49
  4037    47.79   -70.04  -132.09   151.37   227.19    77.32  -678.71
  4038    41.03    74.05   165.96   273.99  -173.48   122.39 -1744.37
  4039    31.62    67.89   156.80   172.12  -340.23  -156.56 -1792.41
  4040    27.32   -57.53   138.24  -243.85  -568.74   -63.15  -449.57
  4041    44.57    69.69   135.00   132.31  -297.85    -2.16 -1401.20
  4042    25.41    41.37   124.99   -11.04  -183.24   -40.89  -207.39
  4043    37.02    55.38   121.33    81.94   102.81   -71.79  1682.63
  4044    30.23   -40.25   118.30  -130.02  -400.27    82.64 -1501.34
  4045    38.12    52.10   117.85     1.84   -33.84   -23.59  -652.21
  4046    26.31   -23.63   116.98   -25.83  -150.67   312.13 -1203.64
  4047    29.98    -5.98   111.52   -69.89   -25.96   389.29   430.41
  4048    32.97   -23.75   111.25   -68.44  -147.45   219.40  -379.40
  4049    46.87    49.33   110.98    12.90  -256.86    18.06 -2445.11
  4050    41.01   -41.09   110.73   132.33   -73.36   -34.85  -584.85
  4051    35.75   -30.17   110.73     1.28    61.17   213.11  1274.77
  4052    35.22   -18.09   109.07    45.95   218.80   261.43  -377.86
  4053    51.98    49.37   108.85    89.53  -201.86  -160.10    36.49
  4054    60.17   -53.61   107.84   118.06  -233.97  -111.77 -1072.64
  4055    37.57    -0.60   106.93   213.63    99.56   290.08   745.57
  4056    40.36    14.57   106.26    95.53   112.52    88.79    48.33
  4057    60.44   -46.38   105.21    49.80   -26.44  -136.67  -385.55
  4058    62.89    46.61   104.66    24.42    15.77  -161.51  -464.29
  4059    44.09    -8.66   104.53   183.92   466.23   292.01 -1991.13
  4060    44.65   -10.08   104.41   176.56   488.23   209.97   805.84
  4061    47.71    12.29   103.57   124.30    40.19  -151.36  -230.07
  4062    52.68   -25.94   103.35   153.60   216.86   123.09  1303.04
  4063    52.47   -23.70  -102.68   130.78   378.16   143.42 -2456.20
  4064    56.57   -32.59  -102.78   264.71   331.92   135.06   108.36
  4065    51.76   -39.90  -105.40   394.73   285.55   391.95  -166.64
  4066    45.99    42.15  -108.02  -143.56    97.10   -70.74 -1797.06
  4067    29.39    24.34  -113.20   -72.37   412.76   -53.11  -714.61
  4068    54.14   -61.66  -114.23   108.68   -69.87    16.67  -694.16
  4069    29.77   -50.72  -124.02   181.33    46.62   349.43 -1377.45
  4070    36.83    59.21  -124.02    43.87   515.37  -367.85 -1400.29
  4071    23.21    55.56  -143.47    41.10  -271.82  -144.79   109.98
  4072    43.25    75.11  -161.57    -7.68    52.01  -281.30   173.04
  4073    39.43    73.96  -165.47   -67.43   -35.01  -223.21  1610.11
  4074    34.98    71.67   163.50   198.27  -289.29  -109.89   725.85
  4075    12.18   -18.70   156.04  -189.77  -391.69   176.54   796.20
  4076    24.31    56.66   142.13    93.44  -447.01  -137.68 -1580.67
  4077    16.58    23.61   133.96  -338.33  -316.17   178.06  -969.62
  4078    21.87    42.75   131.05  -156.07  -391.83   -53.66   988.28
  4079    35.21    61.21   128.45   189.56  -109.80   -31.23  -870.92
  4080    23.29    35.95   124.02  -168.34  -296.04  -104.87   200.25
  4081    27.65    46.09   123.37    80.21   -53.01    38.59  -757.97
  4082    22.88     9.83   117.90  -181.64  -175.51   139.99 -1844.94
  4083    25.20   -24.74   117.44    28.26  -216.54   239.24 -1061.36
  4084    26.63    24.25   115.74  -235.16    22.49   -43.55   410.03
  4085    31.44   -38.41   115.35   -59.86  -229.82    46.16  -858.59
  4086    28.28   -13.58   112.56  -100.83   -88.68   347.97  -353.68
  4087    28.08     7.19   112.25  -149.56   -95.39   337.63   633.74
  4088    33.97   -32.72   111.66    57.32     2.84   148.78  -740.18
  4089    40.33   -10.04   105.40   247.80    90.59   356.05   741.72
  4090    59.26   -45.93   104.83   145.88   -90.67   -32.37   959.72
  4091    46.19   -16.71   103.79    61.31   258.95   223.03   -89.37
  4092    47.15   -17.35   103.55     4.59   268.35   151.56  1560.80
  4093    49.55   -14.15   102.68    76.20   424.95   443.99   291.57
  4094    54.48   -33.02  -102.85   301.31   419.00   266.87   598.54
  4095    49.62    30.78  -103.78   102.94    36.33   -91.02  1119.08
  4096    59.99   -45.22  -103.91   221.45   116.93    45.61 -2404.64
  4097    61.19    47.78  -104.30  -152.93  -118.66  -162.47   574.87
  4098    30.81    20.79  -110.65     4.15   343.67  -206.75  -332.36
  4099    51.52    59.81  -113.09   -34.21    46.44  -163.06 -1860.13
  4100    39.99   -65.29  -127.41   237.44   136.47   152.93  -802.19
  4101    15.21   -30.90  -141.07  -255.01  -354.95   329.87   912.73
  4102    49.99    75.69  -145.30    -3.57   259.56  -182.48   509.64
  4103    14.69   -45.89   173.42  -122.35  -457.24   217.78    90.99
  4104    29.56    69.76   173.42    68.88  -453.82  -205.50  1063.04
  4105    25.02    64.87   162.90   198.34  -447.75  -282.49 -1899.17
  4106    20.27   -57.98   160.91   -71.17  -365.13   -68.13   876.80
  4107    45.39    71.18   133.92   115.85  -225.42    -8.26 -1853.53
  4108    45.50    68.02   126.61   -75.98  -227.36    25.18  -479.58
  4109    29.23   -52.03   124.38  -103.12  -347.77   -14.84   -95.95
  4110    36.73    58.31   121.76   -84.05   109.94  -114.71   953.58
  4111    35.72   -54.03   118.95    -6.14  -325.69  -139.98   775.09
  4112    25.80   -15.81   114.15   -35.78  -177.50   288.74   800.37
  4113    45.50   -56.39   113.78    85.29   -98.96  -414.69  -844.67
  4114    27.89   -11.31   111.80   -19.34   -66.90   395.38   221.65
  4115    56.82   -60.81   111.50   -80.83  -328.97  -196.12   487.17
  4116    55.33    54.98   108.66   195.49  -179.16   -84.24  1901.81
  4117    49.03   -48.50   108.22   247.28  -174.76  -320.93  1792.57
  4118    37.74    24.46   107.20   115.55    91.41     2.37  -239.98
  4119    57.58   -50.05   105.95    27.25   -34.89    -2.31   166.91
  4120    59.60   -48.35   104.86    -3.35  -140.54    -8.52 -1624.09
  4121    42.35    13.87   104.30   227.51    88.75    -1.90  1367.51
  4122    42.37     4.23   103.91   128.98   262.64    32.03  -372.81
  4123    52.24   -23.35   102.23   143.71   321.35   175.71  -226.57
  4124    70.07   -44.17   101.66   141.33    34.77  -139.25   132.95
  4125    62.18   -36.20  -101.22   140.42   143.78    41.45  2106.98
  4126    49.82     1.80  -101.31   -45.99    66.76  -138.28   201.77
  4127    50.61    12.48  -101.40   -29.09   126.98  -148.53 -1525.99
  4128    54.02    27.57  -101.77    11.11  -102.82  -239.98   -74.38
  4129    61.29   -43.00  -102.58   190.41   112.55   -75.60  -891.80
  4130    51.75   -38.24  -103.90   382.60   312.98   344.11  -710.66
  4131    40.37   -16.30  -104.60   219.74   255.15   116.46    67.81
  4132    49.42    56.09  -110.75  -100.32   239.47   -97.82    -6.66
  4133    54.13   -65.40  -115.68     6.13    64.58  -174.80   271.02
  4134    48.48   -70.51  -127.15   136.92   223.35    74.51   759.30
  4135    30.78   -67.87  -147.38   102.57   107.09   227.96   686.46
  4136    37.45   -73.69  -158.20   -23.52   255.01    30.62  1031.42
  4137    24.21    64.62  -160.20    34.80  -275.93  -100.00  -712.89
  4138    14.11    46.03  -175.43    12.13  -125.26   116.90   346.51
  4139    25.39    67.36  -177.71   223.58  -437.64  -276.55  1012.38
  4140    11.91   -33.88   170.91  -118.43  -557.36   222.73   -21.99
  4141    16.25   -50.30   160.20  -118.14  -319.13    84.49  1017.88
  4142    20.82    59.66   158.20    40.20  -574.43  -136.63    30.75
  4143    45.75   -74.75   144.25  -168.98  -166.14    14.67  2284.88
  4144    26.00    60.62   139.97   122.71  -325.87  -212.25   437.23
  4145    30.04    63.79   137.39   176.20  -225.13  -184.90 -1055.23
  4146    49.29   -71.97   129.81  -161.86  -104.88  -159.29   410.22
  4147    43.48   -54.85   112.96    69.04  -105.59  -286.73  2076.34
  4148    56.32    51.60   106.21   113.25  -188.72  -142.14  -382.82
  4149    48.78   -42.90   105.86    78.26   -42.00  -200.15  -604.66
  4150    44.74    32.77   105.05   184.69   138.17  -118.89  -256.60
  4151    48.34    36.72   104.60   251.27   -58.64  -265.55 -1556.47
  4152    45.46   -27.65   104.04   140.43   265.58   133.71   705.50
  4153    42.46    14.93   103.77   290.37   123.53    86.80   567.62
  4154    51.05    10.58   101.22   170.07    91.09  -198.15   829.35
  4155    47.78     7.04  -101.40  -149.63   171.72  -196.32  -724.10
  4156    53.29    31.36  -101.89    85.72   -58.41  -138.86  -724.83
  4157    62.58    43.86  -101.99   -73.81   -93.68   -42.94  -303.13
  4158    62.03    44.35  -102.20   -15.15  -103.03   -72.59   377.86
  4159    60.13   -43.52  -102.42   220.33   174.57    26.73  -158.55
  4160    53.64   -41.50  -103.50   282.66   317.09   377.33  -464.58
  4161    41.08    12.08  -103.50   -26.43    43.46  -175.53 -1508.78
  4162    51.50   -40.72  -103.90   302.75   250.14   373.43   -92.66
  4163    53.31    44.70  -104.32   -58.82   -16.70  -218.03  -183.72
  4164    54.76   -47.29  -104.62   390.58   126.67   113.86   834.46
  4165    38.71    18.23  -104.77    37.65    -4.91  -148.89   -69.56
  4166    57.51    50.75  -104.93   -64.51   196.62    35.39  -768.79
  4167    37.18    20.28  -105.59    23.94   101.68   -71.80  -672.75
  4168    46.67    48.16  -107.53  -177.84   113.48    13.38 -1035.99
  4169    35.94    34.42  -108.43  -133.71   267.65  -213.52   -87.68
  4170    38.72    44.11  -109.71   -12.11   346.13  -162.48   378.25
  4171    25.22    25.70  -114.36  -234.37   652.04  -102.43  -976.81
  4172    44.84   -60.59  -115.20   231.62    51.03   129.47  -984.73
  4173    41.09    61.00  -118.07   -26.76   373.60  -363.94   867.08
  4174    31.34    52.92  -119.74    88.98   394.15  -209.03   111.13
  4175    43.60    64.81  -120.34  -147.68   361.30  -363.50 -1198.55
  4176    43.76   -68.19  -125.22   181.00   258.28   -48.80  1337.68
  4177    30.62   -64.91  -136.22    46.54    14.06   295.62  -571.93
  4178    32.63   -73.29   177.61  -170.20    18.71   -31.24   199.50
  4179    32.17    71.30   155.38   217.48  -257.39   -51.97  -146.46
  4180    39.47    73.73   147.99   221.67   -35.61   182.65   -43.97
  4181    35.87    71.32   144.69   186.87  -257.04    92.59    93.81
  4182    13.32   -26.11   141.63  -231.43  -373.80   127.14  -128.87
  4183    12.21    -1.83   140.19  -225.30  -316.13   291.31  -486.02
  4184    19.92    44.90   131.63  -170.82  -413.75   -82.97 -1971.37
  4185    27.76   -53.33   124.44  -125.84  -314.54    25.65  -411.52
  4186    36.14   -55.22   117.05   -10.24  -330.24  -218.89  1362.60
  4187    39.75    58.76   117.05    18.86   144.88   -89.09   192.95
  4188    30.30   -46.22   116.57   -92.33  -423.44   -19.41     2.58
  4189    27.88    40.13   116.10   -80.14   -61.91    -1.88 -1334.35
  4190    31.27   -42.42   113.96   -90.66  -340.12   -69.38 -1328.14
  4191    43.56   -57.45   113.57    27.48   -40.76  -328.91  -106.94
  4192    25.91    13.07   111.80  -156.10  -133.22   292.32  -909.33
  4193    37.43   -46.06   111.16   171.65  -160.90   -96.34  -620.92
  4194    26.00    -2.58   111.16   -11.23   -72.28   280.42 -2609.18
  4195    39.57    46.11   109.98    11.32   -82.68   -21.71   816.07
  4196    53.70    56.02   108.20   108.75  -214.15  -187.20  -149.00
  4197    56.19   -53.08   106.13     7.50  -335.87  -257.17 -1953.69
  4198    35.46    13.37   105.77    67.20   116.74   213.76  -987.52
  4199    43.63    30.69   104.47   161.29   175.53  -214.14  -899.47
  4200    62.69   -50.60   103.63    18.79    35.72  -272.53   922.69
  4201    61.44   -39.48   101.40    33.33   114.56   -37.41  1922.30
  4202    49.33    12.35   101.22   302.08     0.04  -230.20   294.70
  4203    49.03     3.20   101.04   -34.31   218.81    11.42   781.92
  4204    49.06    -8.70  -100.68   -18.42   165.59   279.64    86.11
  4205    53.95   -29.49  -101.03   273.28   458.88   253.10  1086.24
  4206    48.53   -26.28  -101.92   203.02   581.51   160.73 -1395.36
  4207    62.04    46.92  -102.24   -20.74  -242.02  -111.17  -699.51
  4208    40.20     4.46  -102.95   -32.16    11.15  -253.91    73.92
  4209    50.06   -47.18  -105.31   409.57    74.06   444.23 -1883.78
  4210    48.10    45.62  -105.49  -229.75    86.69   -28.75   946.43
  4211    39.94    34.56  -105.85     4.32   -59.60  -244.21  1529.17
  4212    38.66    33.76  -106.23    -8.57    57.81  -220.93  -615.64
  4213    52.66   -61.08  -110.66   104.61  -117.56   144.66   695.40
  4214    43.35    56.94  -112.33     7.79   406.29  -215.62    74.11
  4215    37.81   -57.90  -116.57   195.04    89.56   244.13 -1151.40
  4216    52.04   -72.43  -124.88    84.32   284.69  -113.48   656.44
  4217    35.19   -64.06  -125.71   236.69   -48.26   155.25 -2395.01
  4218    49.80   -73.12  -128.42    18.18   216.43  -160.05  1327.01
  4219    42.65   -70.62  -129.40   215.98   115.38   -96.02  -351.62
  4220    21.06    52.89  -135.00    47.38  -155.93  -133.39 -1197.89
  4221    15.36    43.35  -143.53    10.33  -244.81    25.54  -284.54
  4222    47.07    78.34  -160.82    -1.36   207.55   -45.27   486.60
  4223     9.27   -12.16   172.57  -182.89  -611.16   140.76  -183.87
  4224    14.54   -51.17   170.13  -134.34  -432.90   119.56 -1323.03
  4225    28.08    71.05   170.13   152.04  -462.16  -173.42 -1117.55
  4226    15.04   -46.66   150.52   -69.31  -433.72    86.02  1193.65
  4227    21.85    53.55   133.78    27.75  -399.35   -67.91  -750.70
  4228    45.02   -69.57   124.88   -54.38  -306.65   -13.11  2054.11
  4229    34.06    60.66   122.57   153.42  -109.75  -112.62  -589.54
  4230    53.27    68.65   117.60  -206.10  -180.82  -176.30  1473.07
  4231    25.67    39.73   117.07   -37.49  -188.53    12.45   453.21
  4232    26.96    40.70   116.08   -18.24  -119.97    37.98   249.99
  4233    45.96    62.11   114.70   -95.30   -70.27   -51.01 -2077.64
  4234    46.18    58.68   111.97  -124.10    83.44  -127.50  -313.18
  4235    25.04     8.97   111.30  -171.25  -129.31   327.72   723.06
  4236    43.59    51.22   109.21     9.77  -250.20   -50.83   507.29
  4237    30.29    15.72   107.95  -180.56  -168.88   152.42 -1464.27
  4238    41.05   -42.50   107.27   182.76  -140.69   -62.50    86.28
  4239    49.39   -49.40   106.23   122.71  -312.72  -237.71   -66.43
  4240    46.22   -22.35   102.13   -43.41   141.52   238.90  -704.11
  4241    57.99   -40.80   101.81    87.02   -98.35   -90.84   790.65
  4242    64.98    42.32  -100.30   -43.78  -143.59    79.89    19.46
  4243    59.50   -38.59  -100.65   152.72   294.32   144.54  -771.97
  4244    61.96    42.42  -100.83   -82.51   -13.93  -109.96   376.06
  4245    51.70    30.41  -101.11   146.82   -56.87  -162.04  1218.47
  4246    45.91    24.11  -101.83    18.32  -127.43  -274.03  -466.57
  4247    42.18    10.13  -101.94   -21.09    -1.17  -234.28    81.86
  4248    58.90    49.70  -103.04   -92.54   249.10   -93.21  -944.87
  4249    51.82    43.31  -103.17   -43.32    29.18  -169.39   139.61
  4250    39.90   -24.90  -103.74    -2.69   117.44   350.53    71.71
  4251    43.38    37.76  -104.51   -11.76   -91.51  -199.44  -523.26
  4252    50.04    51.31  -105.95   -85.43   275.19  -171.67   222.61
  4253    31.33    12.97  -106.35    98.62   183.00  -311.12  -522.71
  4254    43.12    54.62  -110.14   -28.20   463.97  -157.18   755.51
  4255    19.16   -30.65  -121.43  -290.44  -198.38   315.66 -1482.92
  4256    19.41   -38.60  -124.51  -218.97  -157.97   289.46   -81.93
  4257    22.42   -51.65  -128.16   -48.21   -83.22   168.78  -853.58
  4258    27.36   -68.14  -147.53   -68.49   -97.58   202.55   251.73
  4259    38.29    75.73  -155.56  -112.99   -14.90  -360.54   681.49
  4260    21.07   -65.28  -167.20  -106.06  -245.85    51.93  -205.41
  4261    16.27    57.19  -167.20    71.04  -249.36    -8.01 -1748.86
  4262    48.10   -79.33   164.74    54.96    -7.74  -223.72  -754.72
  4263     9.14     0.00   160.02  -225.21  -582.69   284.16 -1331.79
  4264    10.63     2.11   143.97  -325.25  -232.77   263.53  -414.91
  4265    48.17   -76.67   140.71    24.10  -330.54  -157.01   804.97
  4266    18.48    47.72   133.73  -170.63  -564.41   -13.01 -1937.49
  4267    46.69   -74.19   132.51  -130.72  -205.29    -7.02   697.78
  4268    36.13   -68.39   130.24   -78.84  -507.19   -73.36 -1030.21
  4269    40.33   -68.40   125.36   -16.35  -322.55  -369.02  -698.07
  4270    46.89   -70.28   122.91   -16.71  -234.74  -223.60  1017.34
  4271    35.99   -59.03   117.65  -119.11  -345.28  -175.93  1428.87
  4272    27.35   -42.17   115.08    82.77  -492.05   214.98  -406.01
  4273    27.68   -38.39   113.33    82.77  -425.26   117.45 -1158.90
  4274    41.99   -52.26   109.54    -8.75   -47.77  -353.84  -855.55
  4275    50.40    59.35   109.54   -44.77  -160.62  -163.05   188.59
  4276    51.33    56.05   107.45   -31.20  -250.72  -281.96  -988.21
  4277    45.94   -47.72   106.14    72.46  -199.09  -419.01  -784.29
  4278    35.37     7.62   104.19    58.25   157.89   106.20  1763.26
  4279    52.74   -40.68   102.41   107.65    11.36   -27.25   555.63
  4280    41.13    -7.64   102.17   285.68   273.66   444.25  1152.73
  4281    58.10   -43.29   101.73   122.72  -153.58   -39.96   864.62
  4282    43.94    -8.69   101.41   185.13   438.37   314.47   319.93
  4283    55.64    38.67   101.41    65.51   -72.25  -105.77 -1197.76
  4284    61.17    41.61   100.83    41.05    78.17    -0.82   802.76
  4285    54.22    31.73   100.74   111.73   -21.74  -280.20  -968.13
  4286    49.68   -19.29   100.56    46.04   386.36   258.47  1269.27
  4287    47.47     5.19   100.47    10.44   160.20    92.23   445.58
  4288    60.29   -38.47  -100.01   157.64   222.91    99.91 -1220.52
  4289    42.55   -10.58  -101.31   138.11   353.98   -25.92  -457.04
  4290    47.57    28.44  -101.31   168.19   -56.17  -205.57  -526.56
  4291    41.57   -28.64  -102.99    56.70    79.15   171.98 -1619.60
  4292    50.21   -47.65  -104.04   463.95    83.17   382.13 -1067.86
  4293    45.78    42.38  -104.04    17.58   -26.76   -89.82   -72.81
  4294    42.95    38.87  -104.20    45.21    17.75  -154.47   -96.45
  4295    39.72    38.29  -105.26   -90.66   158.83  -177.06   780.47
  4296    26.14    26.64  -110.56   -59.95   537.97   -32.42   716.21
  4297    22.93    35.39  -116.03    12.73   550.45    43.45 -1724.05
  4298    11.89   -27.39  -141.01  -342.00  -252.39   269.47 -1460.16
  4299    11.25    36.16  -154.54   -61.89  -366.76   240.71  1328.22
  4300    13.94   -42.27   142.70   -42.78  -391.02    16.81   648.95
  4301    30.29    66.31   132.40   192.85  -176.43  -134.16  -209.82
  4302    37.40   -70.06   130.03   -43.79  -456.48  -210.60 -1417.64
  4303    51.54   -74.26   125.91  -151.10   -80.18  -302.77  1698.27
  4304    24.83    49.03   120.26   -14.18  -270.43    60.46   -11.78
  4305    36.75   -59.43   116.03   -95.92  -245.73  -138.11   384.40
  4306    28.25   -35.50   110.90   291.96  -314.78   206.56 -1119.60
  4307    32.71   -37.52   108.43    99.50    94.61    36.33  3033.31
  4308    39.96   -48.82   108.17   114.69   -87.79  -141.14   148.25
  4309    59.08   -55.07   104.04    24.92  -367.42  -145.73    -1.30
  4310    40.43   -30.16   103.57   175.43   190.83   146.67   -26.26
  4311    41.83   -17.39   101.86   -83.77   362.56   131.12   241.91
  4312    54.14    36.79   100.91    84.29   -73.12  -123.64  -471.92
  4313    56.18   -38.23   100.71   153.61    34.19    60.20 -1153.43
  4314    57.36    33.94    99.93    47.17    53.62   -92.16    88.12
  4315    50.22    17.19    99.85   318.93   -68.94    65.39  -644.82
  4316    63.02    38.31   -99.09   -45.62   -76.27   -58.50   666.21
  4317    57.72   -36.55   -99.70   135.13   322.22   314.47   809.82
  4318    46.93   -11.52   -99.78   145.75   258.26   176.84  -313.48
  4319    46.02   -10.76   -99.95    76.58   157.20   102.62   725.12
  4320    43.80     8.72  -100.40   -75.01   -39.95  -233.55  -858.96
  4321    41.66    20.30  -101.53     2.26    32.06   -74.89  1168.83
  4322    41.16   -28.95  -102.53    25.85    56.18   184.33   128.91
  4323    46.31    41.15  -102.95    42.82  -161.22  -158.50  2148.87
  4324    35.95    16.41  -103.09   174.28   172.86  -140.86   348.71
  4325    39.57   -33.56  -103.71   143.12   -70.65    83.82   255.24
  4326    47.17    48.18  -104.38  -125.88   184.42   -16.02   622.95
  4327    29.45     7.62  -105.52  -135.11   267.56  -332.71   721.87
  4328    34.41   -35.37  -106.16    83.57    43.38   243.79  -592.82
  4329    28.07    -1.59  -106.16  -172.17   272.82  -312.17 -1794.25
  4330    40.59    47.00  -106.39  -122.25   316.58  -189.80  -734.67
  4331    28.04    22.96  -107.61    44.79   320.55  -131.37  1018.61
  4332    28.47   -45.51  -113.05   -68.67   -50.52   386.08  -722.78
  4333    27.39    50.37  -116.57    28.57   348.45  -227.88   122.69
  4334    25.25   -61.87  -131.01   -84.72   -79.29   219.43 -1303.19
  4335    40.45    74.94  -138.01  -163.78    99.36  -262.82   431.74
  4336    50.48    79.36  -146.98   157.15   346.39  -232.50  2305.21
  4337     8.16     0.00  -163.30  -275.75  -369.48   138.85  -996.10
  4338    18.59   -64.62  -168.69  -182.51  -246.97    51.09  1732.83
  4339     8.42    -2.66   158.20  -218.83  -610.14   233.63  -727.06
  4340    47.76   -74.82   128.66   -50.41  -151.95   -81.88   420.95
  4341    14.16    27.97   128.66  -354.37  -389.85   275.13   599.83
  4342    32.93   -58.67   117.15   -80.61  -355.02  -125.14   -48.68
  4343    47.34    68.80   117.15  -108.21  -276.38    87.29  -216.00
  4344    24.02   -38.18   114.44   121.47  -406.86    11.48   219.57
  4345    26.87   -34.55   110.67   317.24  -308.86   240.34  -505.81
  4346    38.32   -49.86   108.43    77.25   -83.21  -103.03  -251.38
  4347    28.89    28.25   107.88    -8.85   127.91   -25.24   348.12
  4348    43.53   -50.51   106.39     7.00  -107.03  -424.09   460.54
  4349    32.18    -8.38   104.21   127.20   172.36   431.80   861.09
  4350    47.88    45.22   103.39    79.67   -95.81  -160.03 -1062.20
  4351    60.54   -54.39   102.80     0.02  -296.94  -146.96   320.15
  4352    40.88   -30.43   102.80   251.99   203.64   141.67  1141.16
  4353    50.06    45.24   102.80    82.52  -117.13  -124.54  -568.51
  4354    54.42    34.54   100.04    96.22    -9.19  -130.02   801.55
  4355    47.93     1.87    99.39   -93.19   250.83    69.49   641.57
  4356    55.55    28.11   -98.71    93.56  -107.18  -242.72   796.86
  4357    44.13    -4.57   -99.71    -9.05    45.70   -19.28   326.80
  4358    53.73    35.05   -99.71   173.48   156.52   -57.20   154.09
  4359    61.83   -47.13  -100.16   159.01    26.10   -14.68  -804.66
  4360    57.85    49.14  -101.31    87.16   135.86  -131.37  1048.89
  4361    39.66   -25.05  -101.92    22.74   -15.04   348.95   898.82
  4362    58.33   -56.14  -103.20   146.77   132.71   -34.79    73.08
  4363    28.40    -3.94  -105.19  -194.96   235.92  -128.32  -120.39
  4364    38.02   -43.50  -105.61   331.09   -66.32   319.14   486.53
  4365    26.53    19.80  -107.30    -4.94   327.66  -295.63   238.76
  4366    23.09    17.73  -109.72  -246.53   325.12  -193.89   910.83
  4367    24.98   -30.03  -110.07  -203.44   -22.40   135.23   901.47
  4368    21.32     4.20  -110.43  -367.76   104.56   -62.11 -1459.18
  4369    53.52   -69.11  -112.89    37.00   283.01   -18.36  -492.26
  4370    51.33   -68.18  -112.89    98.94   376.82    52.27 -1269.81
  4371    48.91    75.10  -126.16    -2.00   141.31  -291.15 -1077.25
  4372    46.89   -77.07  -135.00   -61.20   208.33     0.60   913.46
  4373    11.14   -29.41  -139.90  -317.54  -204.71   315.08  -392.43
  4374    22.16    64.03  -139.90    34.59  -304.50   -30.16  -487.95
  4375    19.58   -66.58  -162.47  -151.32  -308.83   -12.77  -255.99
  4376    37.05   -75.95   145.62  -125.12  -215.83     1.38  -162.96
  4377    30.04    71.65   141.71   141.19  -364.09  -153.43   266.73
  4378    28.28   -69.93   139.90  -162.54  -518.43   -49.83   686.31
  4379    18.67    56.80   136.55    30.81  -454.57   -42.78   703.04
