# npoints=256 nbar=4000 length= 200.0Mpc verr=1660.0km/s nonlin= 250.0km/s
#dipole v_rms = 125.498322
#    i        r    theta      phi      v_x      v_y      v_z      S_r
  2200   105.88   -43.92    83.53   122.69    11.18    52.86  -581.02
  2201   123.44    49.98    83.78   170.91   188.46    70.16  -564.81
  2202   121.33    35.42   -84.56  -120.58  -178.39   -18.36 -1441.60
  2203   111.34    52.46   -82.06    25.87   -68.10    75.06 -1279.51
  2204   105.12    51.98   -81.67  -111.45    53.77  -180.89  -449.67
  2205    68.68    21.35   -81.57   366.89   -90.23   289.19  1291.50
  2206    72.64    52.74   -77.69   -36.78  -469.45  -150.12  2151.46
  2207    57.84   -68.75   -63.43  -290.06    -6.73   270.01 -1642.92
  2208    45.45    68.17   -56.31   279.40  -146.03   -60.27  1338.89
  2209    63.32   -80.77    22.62   237.27   125.76   409.22    30.11
  2210    31.92   -37.73    68.20   -52.71   126.60  -307.41  1457.19
  2211    54.58    53.29    73.30   -29.90   151.30    55.49   518.54
  2212    80.30    54.81    78.31   -79.37   379.55   -24.80  1864.54
  2213    97.31    12.52    84.34  -145.93   172.14    69.28   774.70
  2214   131.51   -47.95   -83.38   214.17   -93.85    14.30  1349.85
  2215    98.37   -27.43   -83.32   149.37  -384.03  -233.27  -800.48
  2216    91.25   -22.66   -83.07    84.29  -205.04  -220.69  1160.84
  2217    95.26    27.87   -83.07   -11.93    37.44   -94.59 -3282.24
  2218    83.43     0.00   -83.01   -41.91  -134.42   164.14  -137.81
  2219    77.63    -5.78   -82.44   -72.04   -26.77    57.72 -5086.12
  2220   119.41   -54.86   -81.50    63.31  -163.20  -209.24  1676.33
  2221    62.27    -7.21   -80.54  -117.20  -116.08   190.95  1524.19
  2222    63.57    18.63   -80.29   251.21  -261.65   197.87  -404.50
  2223    67.80   -35.99   -79.33  -343.31    14.08   -66.90  -319.98
  2224    52.86    36.24   -76.22   170.81  -322.08    83.51 -1500.40
  2225    98.02    67.60   -74.22  -228.33    49.16   -86.85 -1587.77
  2226    70.41    58.69   -73.89   -86.31  -251.72   -66.57   181.11
  2227    33.46   -16.27   -71.57   -57.56   -39.43   308.15 -3561.38
  2228    27.31    30.99   -64.29   -83.92    14.45  -189.62   940.16
  2229    94.19    76.05   -63.43   -47.14  -342.21   116.06   816.58
  2230    46.84    66.55   -56.98   345.74  -250.10    -2.92 -1348.21
  2231    97.86    81.88    42.71  -293.95  -507.31   150.89 -1248.23
  2232    37.26   -67.32    45.00  -136.02   -14.08  -166.64   879.71
  2233    20.86    26.71    56.98    82.49   -14.41  -204.74   254.59
  2234    85.31   -74.07    64.29  -125.72   163.91    40.67 -1647.89
  2235    37.20   -51.00    64.29  -111.74   366.86  -310.14  -913.13
  2236    80.02    68.06    70.14   -51.40   233.58   -48.90  1762.57
  2237    50.66   -27.56    76.93    15.15    85.37    -4.62   302.39
  2238    60.28   -27.81    79.02   102.16  -100.47  -140.48 -1241.49
  2239    61.20   -20.94    79.77   -37.11  -302.53   -80.66  -694.95
  2240   111.14    59.05    79.77    63.26   372.35  -107.40 -2161.99
  2241   128.15   -38.90    84.16    -1.29   -20.07   112.28 -5060.05
  2242   124.93   -50.84   -82.03   163.55   127.45    -8.28  1172.99
  2243   108.41    51.10   -80.75   150.44  -278.17   -67.01  1074.24
  2244   104.74    64.50   -75.96  -244.98   -55.57   -40.32 -1931.18
  2245    11.48     7.82   -15.95   216.96    -0.16   -71.95 -1437.11
  2246    49.79   -10.85    77.07    61.57   374.14  -447.85  1670.61
  2247    68.60    38.78    78.20  -139.64   548.90   109.17  -323.53
  2248   116.42   -59.20    79.43   -14.50   256.28    76.64  1936.95
  2249    69.89     5.13    80.96  -322.64  -107.53   -46.98 -1797.84
  2250    77.72    15.15    81.62  -442.77   -23.66   -50.69 -4063.59
  2251    85.14    22.10    82.03  -299.11   522.04   148.06 -1435.17
  2252   117.62   -44.75    82.48   -15.77   130.81  -198.13  1380.05
  2253    99.15     2.71    83.66  -131.64   250.08   135.18   545.51
  2254   106.19    38.71   -81.87    47.89   252.58  -154.16   925.38
  2255   104.14    47.96   -80.33   332.31  -235.21  -398.88  1170.64
  2256    54.10    58.43   -65.56   265.69  -583.33    30.28  -511.59
  2257    66.52   -68.10   -61.82  -107.33   204.41    25.70  -886.85
  2258    41.89   -72.02   -25.02  -167.93   153.55  -217.76  3149.43
  2259    46.29   -74.18   -21.80  -196.94    91.80  -192.91  2855.73
  2260    39.48    71.77   -18.43   231.17  -232.28  -347.81  -127.76
  2261    75.15   -80.95    -7.59    69.66  -207.40    53.07  2296.57
  2262    27.44    52.85    45.00    87.57   -80.34    -2.78  1652.34
  2263    61.98    59.00    68.46    55.71   -35.95   304.96  -501.13
  2264    47.89    12.24    75.50    91.95   272.71   -48.85 -1716.90
  2265    71.15    45.54    76.40     1.34   241.40     7.79  1643.85
  2266    89.47    -5.51    82.44  -252.78   283.85   -53.97  -291.89
  2267   108.41    33.21   -82.08   185.01    78.19  -186.78 -1002.59
  2268    55.25    48.54   -70.02   373.28  -306.04  -101.89  -235.37
  2269    21.94    -4.08   -55.18   -77.96    25.77    -8.02   411.85
  2270    67.30   -72.15   -52.70    85.61   -86.56   102.15  2233.09
  2271    43.08   -70.56   -29.36  -150.79   134.00  -189.78 -1603.28
  2272    19.02   -41.07   -29.36   122.73   -45.82   315.39   500.28
  2273    37.27   -61.69    45.00   -13.46   128.42   -56.34  2126.77
  2274    37.02   -44.14    61.93     1.85   319.57  -298.91  1098.97
  2275    90.16    72.40    62.70   -34.43   414.98   -47.51  1632.15
  2276    99.64   -68.92    69.59    72.59    -1.13   108.89  -199.30
  2277    40.52   -16.81    71.20    -4.48   210.06  -466.69 -1243.58
  2278    85.13   -61.77    71.92    97.73   305.89    45.80  1089.64
  2279   105.63    67.59    71.92  -199.94   343.46   -49.47  2952.18
  2280   106.18    58.59    76.94   149.85   457.98  -218.92 -2636.49
  2281    78.83   -35.09    78.83    -3.77   120.21     1.81 -2557.34
  2282    78.70   -14.96    80.54  -136.92   -87.07  -234.92 -2344.90
  2283   120.23    48.36    81.00   210.22    48.09  -146.29  -444.33
  2284   100.15    27.91   -81.37   -23.21    63.43  -323.06  1704.78
  2285    82.34     1.09   -80.72  -119.75   -59.99   151.07 -1449.43
  2286    97.71    63.57   -72.22  -313.95    99.42  -168.59  -707.71
  2287    33.90   -20.22   -65.32   -91.57   -99.31   369.60   801.57
  2288    28.58    -7.86   -62.02  -235.02  -148.39    74.74  -371.71
  2289    30.52   -60.50   -27.90    93.91   322.38    59.29  -308.39
  2290    74.63   -79.75     0.00   120.04  -108.94    78.78   641.49
  2291    74.91    73.63    51.01    41.63    34.96   117.38  2269.79
  2292    90.35   -66.43    68.43    55.44   364.85   245.59  1292.29
  2293    56.20   -32.83    73.66    58.51   180.02   -38.43  1664.87
  2294    73.37   -19.28    78.94  -132.10    53.79   -58.95  1136.77
  2295   114.86    51.46    79.30   256.21    70.81  -243.59  2049.00
  2296   104.26    30.14   -81.03   131.08    77.84  -129.26 -1646.56
  2297    78.63    -1.14   -79.70   167.90   -93.12   289.66    35.23
  2298    84.92   -52.29   -74.29   -97.71  -238.87    81.15 -1539.05
  2299    51.59    27.02   -72.18   222.30  -338.87    41.30 -1962.87
  2300    62.25    49.96   -69.44   203.85  -349.30  -189.62 -1862.79
  2301    67.88   -62.40   -63.43  -271.76  -208.85   192.67 -1776.52
  2302    75.06   -71.30   -54.25   235.80   -79.09  -113.46   236.89
  2303    67.82   -72.95   -45.00   266.62    35.59    45.30 -3303.55
  2304    30.20   -58.62    26.57   184.39   288.02    17.75  2124.10
  2305    35.73   -56.18    45.00   156.07   159.04    61.40 -2299.93
  2306    70.98    63.07    64.06    26.88   238.38   -31.14  1321.83
  2307    85.75   -66.96    65.22     2.47   307.88   318.91  2206.41
  2308   102.10    42.92    79.16    30.56   280.18    -6.97  1396.73
  2309    78.39   -13.25    79.38   -31.01  -246.64  -196.40  -519.73
  2310    98.74    34.18    80.09   -45.56   339.02   151.15   881.99
  2311   119.37    34.25    81.81  -195.00    32.44  -173.36  2918.38
  2312   105.22   -21.34   -81.29   115.98   -21.36  -121.05   836.70
  2313    69.27   -35.11   -74.81  -111.30   -41.02  -194.13  2080.37
  2314    40.41    19.19   -67.11    55.54  -311.40   -38.60   204.47
  2315    41.35    33.22   -64.59    84.92  -268.30   -11.23   748.71
  2316    58.72    55.58   -63.43   122.02  -429.18  -205.18  2319.02
  2317    67.69   -61.31   -62.82  -305.84  -258.20   242.97  -314.01
  2318    30.89    28.72   -56.77   222.42   -91.07   -48.79   897.17
  2319    71.01    69.25   -53.84   181.66  -340.87  -191.61 -2730.72
  2320    21.62   -40.57   -25.35   -47.03   102.83   399.23  1747.76
  2321    61.20    75.96     0.00    98.78  -292.23  -162.99   918.13
  2322    52.74   -71.45    27.76    82.56   138.89    -1.25  -657.93
  2323    87.34   -77.16    40.10    15.65  -190.88   -47.56 -1133.71
  2324    77.99     0.00    79.03  -103.87  -148.08  -118.94 -3042.98
  2325   107.86    35.92   -79.70   192.78   143.50  -336.68 -3287.66
  2326    99.71    30.62   -79.51     6.15   227.50   -75.16  -930.16
  2327    66.86     4.02   -76.45    22.62   -51.34   408.55   345.97
  2328    62.66   -11.51   -75.26   213.47  -387.80    87.21  -623.66
  2329    84.68    56.13   -70.67  -401.25  -253.84  -328.11  -942.58
  2330    99.21    73.89   -55.41   -98.58  -274.56   150.59  -468.66
  2331    25.60   -49.72    19.29   170.93   220.64   -26.65   808.02
  2332    77.28   -76.05    33.02    90.50   -43.20   186.58  1006.52
  2333    42.63   -29.65    65.06    27.19   348.99  -391.21  4008.28
  2334    45.88    33.02    66.04   273.24    92.31   -65.21  1149.11
  2335    76.77    45.43    73.14    88.81   237.91    81.41  5030.74
  2336   117.33    51.18    77.74   469.34   176.97  -166.15 -1045.51
  2337    94.75   -35.25    78.35  -151.61   139.47   196.28  2153.18
  2338   107.54    29.60    80.38  -183.18   207.93  -178.75  1818.04
  2339   129.59   -40.17   -80.46    46.43    88.37   160.75  1668.44
  2340   127.09    42.55   -79.91    73.09  -156.63   -82.43 -1161.75
  2341   121.21    41.11   -79.65   -56.77     9.01   -51.12  2412.29
  2342   115.02   -42.78   -78.79   123.03  -362.58   346.24   898.27
  2343    86.38    30.43   -77.28   147.04    72.03  -213.82  2971.75
  2344   104.28    51.18   -75.47    83.21  -315.53  -207.15    19.30
  2345    87.21   -50.39   -72.84  -267.62  -297.69    89.92    36.41
  2346    79.50    54.65   -69.10  -269.80  -219.51  -246.46  2521.04
  2347   104.62    67.81   -65.46  -283.04   190.10  -214.73 -1388.56
  2348   101.40   -70.05   -61.70   -72.62  -109.03  -152.25   256.43
  2349    57.93    59.67   -55.89   229.26  -399.52   -83.36 -1526.00
  2350    36.15   -43.76   -51.07   -47.10  -101.98   110.72  1616.13
  2351    85.34    72.18   -51.07  -101.27  -328.47  -171.76 -1830.93
  2352    98.82    74.68   -51.07   -16.01  -308.92   226.77   -29.80
  2353    21.66    -4.14    40.60   168.93   -60.34   -61.69   636.69
  2354    57.26   -66.09    45.00    99.27   235.07   139.44  -668.29
  2355    36.72    -2.44    63.43   180.08   -69.99    33.80    66.83
  2356    76.91    59.71    64.98    93.99   182.63     8.51   533.45
  2357    88.65   -55.93    70.71   -13.16   396.64    12.85 -2098.43
  2358    68.58   -30.08    73.95    53.52  -331.14  -129.62  -566.43
  2359    67.01   -17.64    75.11   135.64  -355.23   120.70  1306.26
  2360    93.14    15.07   -78.98   107.71    67.97   288.52 -2573.97
  2361   119.55   -55.43   -75.32   121.70  -245.65  -189.71  3520.03
  2362    99.31    57.33   -71.30   -45.73  -116.13  -166.23  -194.71
  2363    47.93    23.03   -67.07   260.49  -398.35   194.42  2004.95
  2364    70.46    56.26   -63.95  -129.90     8.24  -168.06  2454.33
  2365    45.61   -50.42   -53.75    -5.28  -407.80    65.36 -1321.23
  2366    32.29   -25.82   -53.75   219.82     8.04   296.23 -3459.99
  2367    24.32   -44.97     2.60    36.80   275.16    82.63 -1980.10
  2368    89.20    78.79     7.77  -278.39   -81.85  -184.57  2787.27
  2369    21.74    27.86    26.57   351.44  -148.17  -165.06  4558.08
  2370    30.79   -19.26    53.75   282.65   -44.88    32.15  -397.78
  2371    72.42    57.29    63.95   339.07   340.93    43.17  -568.08
  2372    74.22   -52.14    67.83   -40.30    68.54   289.10  -635.29
  2373   103.10   -43.60    76.69    60.51  -185.41   -11.79  1220.77
  2374    86.28    -3.63    78.49    23.53   180.93  -135.79   113.92
  2375   120.07    42.58    78.79    94.16    76.12   -41.76 -1476.03
  2376   105.14    29.37   -78.69    43.12   118.51    86.96  -464.16
  2377    84.57   -14.99   -77.29   270.09   -89.62   -40.40  2251.48
  2378   113.48    56.41   -73.37    27.66  -377.53  -129.82 -1743.48
  2379    70.65   -29.84   -72.95  -209.27   -98.36  -221.63  -687.11
  2380    54.24   -11.63   -70.23   -14.57   -80.90   157.06  2233.12
  2381    87.24    58.29   -66.93  -276.46   -23.30   -86.77  2335.53
  2382    91.49   -67.26   -59.47   -64.79  -350.55  -117.37  2156.09
  2383    92.46   -69.71   -55.92   -95.53  -189.72  -291.16  -164.26
  2384    63.40    59.61   -55.92   154.94  -236.14   -61.40  -295.02
  2385    31.42    11.48   -54.29   108.79    55.08     7.59  1068.52
  2386    30.20   -53.32     4.97  -121.03   383.37     3.29  -915.65
  2387    54.63    70.72     4.97   406.02  -342.82  -152.32 -1219.66
  2388    72.53   -73.47    29.48    53.48    61.59   519.92   260.63
  2389    45.95   -23.02    64.86    12.56   418.07  -284.78  2858.17
  2390    70.77    36.59    71.57   221.36   334.33   159.03  1168.23
  2391    59.18     3.78    72.28  -104.55   178.31  -198.36  1333.18
  2392    81.55    43.61    72.28   -19.51   492.69    52.74  -635.29
  2393    83.07    -7.02    77.41   -10.64    68.91  -115.62  -167.52
  2394    85.11    14.35    77.41  -218.12   194.50    81.51   392.34
  2395   108.68    36.12    78.19   -38.19   -68.59   -63.45   103.10
  2396   127.78   -44.19    78.69   -43.69    -6.36   -99.43 -2437.56
  2397    93.45     8.65    78.79   -83.93   425.63   418.81   936.31
  2398   101.60     7.07    79.73    25.04   293.96   418.51     0.13
  2399   124.24   -36.24   -79.22   195.99   396.38   253.67  -621.62
  2400   118.74    38.20   -78.41    -6.90    76.46   -86.00    -1.10
  2401    98.23    32.74   -76.88   -90.22   264.48  -111.40  -185.35
  2402   105.90   -39.38   -76.76    82.51  -213.92    38.43   404.50
  2403    82.50    13.14   -76.50   343.54    80.70   270.80  1733.62
  2404   111.16    50.63   -74.58    32.25  -163.07  -117.17  1494.56
  2405    82.55   -53.56   -67.52  -179.19  -359.59    -9.42    33.37
  2406    49.22    31.59   -63.43   201.82  -430.26   -33.57 -1463.18
  2407    38.48   -15.30   -59.66   -64.38    21.74   222.67 -2842.56
  2408    32.51   -46.13   -33.69    44.43    52.05   292.35 -1173.63
  2409    28.39    41.32   -28.44   368.84   -66.19  -224.97 -1035.82
  2410    77.37    75.78    -9.46   -23.39  -300.07   172.30   588.46
  2411    90.25    78.00    -2.39  -212.07  -258.57    24.56  -480.30
  2412    49.06   -67.45     4.76    74.14   197.29   -28.63  1456.44
  2413    20.31     0.00    22.62   262.45    29.52  -141.73  -843.01
  2414    99.14    75.75    39.81    -8.30     2.21   199.52 -1592.60
  2415    79.94   -71.45    42.51    35.84    -8.08   294.71 -1645.04
  2416    96.99    73.44    47.29   132.62   181.12   -89.29 -2408.69
  2417    75.08   -58.57    61.39   -51.64   140.82   304.85 -1383.41
  2418    47.46    32.91    61.93   225.12    28.33   -79.05 -2037.61
  2419    99.62    60.51    67.52   110.45   553.92    15.67  3810.70
  2420   114.95    47.22    76.10   265.71   -23.73   -99.28   945.88
  2421    87.39    23.16    76.50  -131.79   453.80   294.60  2211.02
  2422   114.85   -42.33    77.24   -56.41    57.23  -124.86  1604.29
  2423   102.88    27.59   -77.63   -47.63    19.10  -259.69 -2822.56
  2424    65.80    36.42   -68.36   165.48  -447.44   -58.14  -532.21
  2425    71.78   -49.63   -65.16  -271.54  -254.79    -6.80  -434.41
  2426    63.25   -48.89   -61.99  -117.01  -179.49   167.32  -105.73
  2427    81.39    62.02   -59.24   -94.19    10.63  -109.73   794.56
  2428    39.42   -29.70   -55.22   271.17  -137.93   127.80  1155.87
  2429    97.31   -72.82   -47.20   -46.00  -253.40  -202.07 -2164.63
  2430    29.91    33.26   -38.66   440.94    34.64   116.67    88.98
  2431    93.03   -76.93   -21.80  -232.00   118.21   -21.75  -328.93
  2432    27.62   -42.75   -15.64   135.34    91.73   260.43   678.23
  2433    36.88    57.91    -4.57   244.23  -336.19   -90.85   270.93
  2434    99.62   -78.61     6.84  -153.66  -394.67   348.91 -1750.90
  2435    78.57   -66.18    52.00   -64.40    12.74   364.12 -1045.71
  2436    47.92     0.93    65.94   -31.91   -96.76  -331.34  -318.82
  2437    83.52    43.06    71.33   -58.62   370.20   172.82 -1677.20
  2438    74.78    -9.62    74.64   -70.04  -317.14  -149.18 -2605.84
  2439    84.74    25.09    75.26    45.72   314.33   270.68   567.19
  2440    87.31   -15.04    76.61  -234.18   144.79  -204.22 -1234.07
  2441   114.07   -32.76   -77.77   -90.42   143.72   -20.49 -1174.98
  2442   115.68   -41.96   -76.34    95.81  -166.47   206.76 -1256.73
  2443    76.03    21.08   -73.36  -294.83    15.48   176.36  -604.14
  2444    82.58   -37.26   -72.00   -67.43  -122.97  -101.21 -1698.43
  2445    58.08   -14.81   -68.79    93.32  -249.35  -141.03  1556.63
  2446    42.10    31.30   -55.62   170.05  -263.68   141.15  1385.91
  2447    82.20    64.54   -54.90    17.02  -225.74   -59.80    49.14
  2448    33.34   -14.94   -50.91   115.49   130.16    56.34  1897.32
  2449    60.17   -58.97   -49.09    11.95   120.23    13.40 -1856.18
  2450    85.63    70.00   -46.08  -207.72  -323.64   -61.91  1194.60
  2451    31.30    35.04   -37.57   325.28     5.49    68.06 -2706.05
  2452    34.29    52.89    10.89   296.51  -289.51  -269.27  -537.61
  2453   101.19   -76.60    29.98  -127.68  -133.55   265.86 -2037.54
  2454    24.87   -16.43    31.61   210.29  -115.44   -69.81  -387.27
  2455   113.31    57.26    70.64   207.72   485.10  -189.74   151.89
  2456   100.31   -38.54    75.00    71.71  -178.81   255.65 -1781.00
  2457   113.98    44.91    75.43   192.66    12.12    37.67   407.56
  2458    86.27    10.96   -75.58   387.49   -58.88   231.57   441.35
  2459    85.31    51.12   -66.80  -211.65  -276.29  -366.09  -779.22
  2460    76.36    58.12   -58.47   -78.24     9.59  -198.14  -964.20
  2461    35.71   -37.78   -41.63   255.25   -96.35   365.56   334.21
  2462    93.60   -73.71   -36.53    31.45  -148.46   198.13  -746.40
  2463    98.76    76.67   -22.17  -336.65  -295.01   314.16   -40.39
  2464    99.39    77.07   -18.43  -318.98  -194.11   466.64   829.32
  2465    38.26    50.90    29.05   231.14  -336.47  -243.83 -2949.09
  2466    37.19    -4.82    55.30   148.79   -88.55  -139.14   124.62
  2467    46.78   -15.50    62.10   122.40   222.51  -521.24  -277.13
  2468   105.91   -62.27    64.65   105.45   390.03   188.87  1711.83
  2469    65.23     0.69    71.13   -40.76    -2.97  -353.86 -1024.49
  2470   101.23   -40.99    73.97    61.42  -214.88   183.41  -248.26
  2471    96.41   -31.24    75.17  -258.88   152.52    -8.36  -750.11
  2472    91.04    -4.43    76.56  -185.65   237.21   -46.37  1518.09
  2473   108.66    39.25   -74.93    86.76    63.72  -112.77 -2021.22
  2474    77.32    15.83   -72.90   220.49   -24.79   241.88   334.28
  2475    48.37    41.46   -52.88   150.47    89.79   163.14  1722.53
  2476    22.87    -5.88   -15.95   489.76   -52.46   257.55  -276.82
  2477    47.12   -44.14    49.69   -84.01    58.88   -72.13 -2209.51
  2478    60.04     6.73    68.48    82.61   203.27  -104.17   391.99
  2479   120.31   -46.12    74.79    49.75  -156.15     0.09  -306.41
  2480    88.29     9.16    75.47  -252.47   409.26    90.67   972.71
  2481   102.70    23.78    76.54  -157.12   515.69  -128.36  -459.23
  2482   136.14    44.44   -76.52   362.36    87.04  -155.76 -2138.50
  2483    73.80   -24.39   -70.30   -78.13   -89.97    36.87   -32.81
  2484    90.61    58.61   -61.31  -192.48  -107.89    37.08  4161.52
  2485    45.63    18.99   -58.32   209.83  -539.04   227.65 -1732.45
  2486    39.64   -19.58   -52.65   122.01    95.65    88.75   453.63
  2487    70.34   -61.34   -47.82   293.90   332.65  -267.23 -1228.20
  2488    50.62   -56.45   -35.91   225.23    67.29  -216.27 -3096.73
  2489    33.05    36.22   -31.83   350.36   -42.95  -139.04  -419.80
  2490    43.43   -54.04   -27.35   398.86   255.25  -149.53   553.60
  2491    26.68   -10.12    30.38   250.32  -173.03   -29.19 -1398.98
  2492    27.57    -3.25    34.59   210.54  -161.28   156.61  -391.11
  2493    96.76    72.31    39.61   191.01   417.80     9.85  1059.07
  2494    44.92    23.58    56.61    77.69    32.67  -223.91   154.22
  2495    71.71   -51.66    59.38  -159.90    28.15    58.65 -2513.68
  2496    97.40   -61.93    60.38   127.61   210.82   483.12  3817.31
  2497    92.75   -54.79    64.93   215.38   575.15    47.90 -1702.31
  2498    79.02    41.49    67.50   105.13   153.15    36.53  1281.25
  2499    72.54    31.13    68.60   202.71   279.45    32.77   -93.25
  2500    89.66    42.14    70.07  -204.27   379.05     1.61   530.37
  2501    99.86   -44.76    71.37   232.30     0.39   151.66   673.99
  2502   119.07    50.73    72.50   281.21   222.01  -285.84  1946.06
  2503    89.11   -21.61    74.13  -218.99   142.03  -428.67  1977.08
  2504   110.94   -36.77    75.23   248.55    93.12   -39.52 -1952.04
  2505   100.86   -23.27    75.85     2.18   203.33  -129.97   373.44
  2506   105.07    20.91   -76.18   146.02   311.43  -209.87 -1422.80
  2507    96.79     7.89   -75.85   252.03   449.47   391.00 -2427.97
  2508   130.31   -43.12   -75.74   257.95   153.25   109.89 -3882.57
  2509   106.32   -56.90   -66.19  -150.17    70.47   142.94 -1977.20
  2510    83.22    55.70   -60.02   -84.84  -119.63  -254.78  2368.70
  2511    43.53   -48.91    34.99    44.30   132.86  -282.31 -3288.39
  2512    65.87   -58.65    46.85   150.42  -204.34   282.93 -3762.94
  2513    92.85   -58.19    61.39   285.01   303.50   105.56  -310.13
  2514    90.05     3.98    74.88    32.89   237.65   363.11  -619.15
  2515   100.05     3.58   -75.96    67.21   359.64   340.16  1362.74
  2516    98.93   -19.85   -74.91  -356.06  -179.24  -348.70 -3812.77
  2517    97.34   -33.63   -72.61   -49.48  -325.48   -23.08  -748.19
  2518    77.07     6.40   -71.57   150.29   -74.60   443.47  4179.02
  2519    48.30   -17.90   -58.20    35.35  -121.21   -63.67 -2374.12
  2520   107.65    65.12   -57.68   -69.32   103.57   -21.95   799.55
  2521    31.14    17.52   -35.36   314.76   108.10  -104.30  3260.60
  2522    69.96   -67.95   -22.75   380.32    20.84   -80.53   348.92
  2523    85.22    72.45   -19.54  -169.44  -249.47  -172.82 -2640.84
  2524    89.56    73.65    16.19  -105.67   143.62    24.84  -330.29
  2525    27.61    19.85    21.16   380.15  -189.41  -320.21   146.98
  2526    54.97   -55.53    38.88   144.60   -76.42   -60.35  4926.05
  2527    81.74   -65.23    45.00    85.14   331.30   311.25  2723.28
  2528   101.61   -63.11    58.20   221.28   245.92   311.29  3880.56
  2529   110.38   -54.48    67.81   182.26   139.48   340.00 -1827.23
  2530   119.62   -49.26    71.93   216.90   -79.50     8.00   612.56
  2531    94.50    14.36    74.66   -67.36   451.07   230.69  -705.92
  2532   119.76   -43.23   -73.35   191.04  -146.85   335.99  1124.51
  2533    95.94   -47.82   -67.17   -22.60   -98.40     9.35  -799.92
  2534    69.32    39.97   -61.93  -146.18  -290.34  -287.36  2391.32
  2535    68.82    42.93   -60.26   -83.74   -37.45  -211.87 -1746.93
  2536    72.73   -49.70   -57.89   -33.93  -276.39   120.97   -27.94
  2537    58.15   -38.17   -56.85  -111.17  -127.28  -183.04  3562.94
  2538    96.16   -63.34   -54.58  -255.84   -99.78  -133.27   -12.62
  2539    71.60   -56.02   -51.34   451.02  -165.01   -78.47   571.27
  2540    39.75   -12.49   -49.90   109.18   205.79   218.66 -1716.50
  2541    72.40   -62.23   -42.18   164.27   203.68  -157.23  3452.72
  2542    59.34    61.90   -26.57   325.40  -254.10    60.07  1472.46
  2543    26.39   -15.45    10.62   226.55    58.45   202.18 -1222.96
  2544    40.30   -36.94    39.09   191.79   -77.81    25.95  -363.05
  2545   100.03    70.91    40.16    63.26   318.71   -18.69   223.29
  2546    35.36    -1.27    45.00   136.86  -319.89  -134.35  -480.12
  2547    57.64    38.57    56.31   218.34   209.64    10.62 -1774.90
  2548    87.30   -53.65    61.11   144.96   350.95    26.17   995.96
  2549    57.59    16.55    63.07   -42.42   129.86    63.14 -2864.97
  2550   105.15    57.88    63.43   104.01   465.83    68.89 -1782.06
  2551    87.31     2.05    73.35   -16.59   191.28   235.29 -1427.64
  2552   118.17    42.41    73.35   288.50  -145.79   -79.13   715.29
  2553   109.24    37.44   -72.71    68.39   282.16  -190.52 -1047.03
  2554   113.03   -41.05   -72.40    14.28  -222.11   -60.96  1593.26
  2555    98.48   -58.96   -59.49  -309.11   -47.04     8.60  1541.10
  2556    39.81    38.90   -33.69   121.53  -329.01     9.90 -2526.51
  2557    35.41    43.16    -3.47   339.94  -168.10  -319.03 -2438.26
  2558   103.30   -62.24    57.60   316.93   386.30   311.05  3174.14
  2559    93.80    54.71    61.59   174.94   573.02   -58.77  4286.84
  2560    76.83   -42.16    63.08    57.46   160.21   399.90  1128.57
  2561    80.06   -13.54    70.66  -211.06  -223.65  -100.85   292.32
  2562    89.31    18.89    72.24   140.92   211.79    10.89 -2010.39
  2563   129.52   -37.53   -75.01   252.39   457.19   245.88   -13.99
  2564   127.10    43.50   -73.25   105.01    56.44   -49.62 -1898.95
  2565    93.93   -20.96   -72.37  -224.10  -209.67  -114.97  -563.79
  2566    92.68    27.08   -71.22   -28.73   -58.25  -267.04  -403.84
  2567    67.03     7.37   -66.45   364.63   136.52   289.48   515.07
  2568    64.57   -65.16   -11.63   318.14   130.56   103.42   185.48
  2569    35.56   -41.23    -6.71   203.86    49.96   155.83  1195.27
  2570    29.95   -26.32     8.37   177.54   221.74   202.51  -159.25
  2571    88.58    72.27    10.01   -28.59   -31.70   -21.24  1327.03
  2572   101.79    73.61    22.38   205.91   -49.76   271.04  1674.43
  2573    61.26   -53.46    43.26    73.97  -108.83   114.56 -2151.52
  2574    39.64    -7.93    47.42    86.81   -88.12  -306.87  4333.19
  2575    64.90   -47.24    52.93   -32.39    77.77   293.70  1390.00
  2576    82.39   -39.44    65.32    -2.62   199.38    91.65  1809.75
  2577    67.25    -8.69    66.45  -134.93  -202.60   -84.53   529.76
  2578   117.45    54.24    67.23   331.42   472.36   -51.12  2073.29
  2579   106.13   -43.20    69.92   479.66  -193.82  -134.83   235.18
  2580    84.29   -11.77    71.22  -319.46   -31.65    19.31  1837.69
  2581    91.97    25.13    71.40    -8.69   449.25    72.14  1371.85
  2582    95.01    26.89    71.73   -90.99   459.98   128.54 -1682.16
  2583   123.22    36.58    74.43    -0.72  -110.24    45.49  1760.20
  2584   132.20   -38.35   -74.71   322.89   252.29    40.84  1913.38
  2585   127.35    36.08   -74.59    31.86  -106.31   -51.77  -559.98
  2586   122.06    49.61   -69.78    44.13  -110.01  -105.94  -580.85
  2587    58.45    -3.06   -62.06   182.91  -252.06   411.21   917.50
  2588    83.08   -47.97   -60.55    57.22  -115.57    81.25 -1190.17
  2589    51.98    38.04   -48.09   249.19    43.81   182.08   389.38
  2590    37.65     3.57   -43.32   400.88   240.11   -26.21   816.72
