# npoints=512 nbar=10000 length= 100.0Mpc verr=1000.0km/s nonlin= 250.0km/s
#dipole v_rms = 188.535057
#    i        r    theta      phi      v_x      v_y      v_z      S_r
  4896    13.98    17.06  -101.80   -46.70    30.42    55.13   296.70
  4897    14.06    70.86  -126.38    45.69   -35.65   232.99   817.65
  4898    28.60   -75.83   112.99  -324.85    65.37   -88.04  -610.46
  4899    48.68   -78.20   105.95   142.82  -144.82    90.21  -609.80
  4900    29.56   -62.28   101.47  -136.04  -206.81   -95.30  -296.64
  4901    37.17   -67.65   101.15   -68.92  -249.36  -156.62  -946.25
  4902    18.41     3.65    98.56    89.34   114.10  -141.42   979.22
  4903    28.05    17.84    95.88   248.18   -35.91    30.86   -64.06
  4904    29.50   -13.79    95.48   113.16   193.59   -33.99  -626.59
  4905    45.82    49.73    95.30   155.09   -87.56  -132.89    36.42
  4906    35.70   -20.16    94.68   170.03   -50.28   132.19  -493.36
  4907    50.71   -48.35    94.65    15.31   180.34   -67.19   -47.54
  4908    48.92   -30.20    93.71   346.86    35.36   -46.97 -1365.92
  4909    62.59    38.62    93.21   185.56   151.95  -190.80   709.79
  4910    52.39   -29.97   -93.21   113.84   112.62  -235.60  -943.48
  4911    46.46    21.45   -93.37    93.25   194.26    30.32 -1617.07
  4912    46.63    27.17   -93.51   -53.78   226.93   282.62   209.53
  4913    40.55   -24.16   -93.93    87.41    59.88  -169.59   752.69
  4914    32.03    13.40   -94.67   378.07   -61.97    69.31  1556.18
  4915    28.79    24.02   -95.54   241.15    66.00   342.52  -157.21
  4916    26.46   -23.03   -95.98     2.95  -128.32   -58.19   548.21
  4917    50.08    67.56   -97.63    -7.86  -169.55  -108.67   886.92
  4918    39.92   -75.64  -104.86  -295.93  -108.50  -154.99  -578.31
  4919    16.23   -80.76   167.01    25.45   -35.49  -253.54  -803.42
  4920    45.52   -84.53   125.84   -98.67   112.57    74.90 -1496.44
  4921    36.59   -77.62   108.89  -238.75    20.71  -241.65   141.57
  4922    23.95    58.90   101.84   338.01  -109.83   183.56   876.93
  4923    27.40   -49.07    98.13   -82.30   -84.53    39.50  1557.97
  4924    22.43    24.15    97.13   179.49   192.83   178.72   943.66
  4925    29.12   -31.10    95.84    83.12   170.13     0.28  1074.41
  4926    47.36   -50.10    94.79    93.02   -82.44   -24.11   781.12
  4927    42.60    32.75    94.06   388.79  -216.40    13.10  -186.72
  4928    54.77    46.38    93.85   307.98    30.93  -171.21 -1123.32
  4929    39.36   -15.25    93.83   134.72  -161.44   159.18  1728.17
  4930    49.75   -34.70    93.56   120.82   147.45  -219.00  1890.50
  4931    59.33   -43.21    93.37   111.14   179.83    73.81  -115.14
  4932    52.32   -18.95    92.94   110.13   187.89  -163.18  -442.39
  4933    68.70   -43.70   -92.70   -74.99   450.87   -89.51 -1117.21
  4934    50.04   -15.16   -92.78    46.78    62.23  -109.53  -443.55
  4935    50.92   -24.47   -92.90    86.66   105.59  -382.67  1437.66
  4936    61.91   -50.33   -93.40    29.08   257.02    67.29 -1021.90
  4937    38.61    10.49   -93.54   243.70   -35.76  -100.55   955.89
  4938    40.21    56.16   -96.01   -55.59   -50.99   322.28   193.35
  4939    44.62   -64.39   -96.98  -129.38  -349.43    10.54   310.79
  4940    26.82    48.60   -97.59   132.60  -222.56   215.86  -735.31
  4941    37.93   -65.70   -98.64    89.58  -252.15   -87.11  2024.28
  4942    14.64    13.11   -99.46    61.02   -57.26    29.39   539.08
  4943    35.80   -67.21   -99.73    42.27  -120.48   -38.71 -1132.40
  4944    45.41   -86.30  -143.13  -111.36   -36.63   -91.97 -1695.20
  4945    29.35   -80.06   117.55  -315.72    31.30  -117.32   382.32
  4946    10.35    56.12   113.96   197.46    18.37   298.16  -326.44
  4947    25.14    72.85   108.43    33.44   138.79    73.15  1409.89
  4948    28.63    70.28   104.04   -34.15   -71.20    26.62  -168.83
  4949    16.10   -48.77   102.76   -16.46    98.62  -162.61  1176.30
  4950    29.05   -40.19    96.06     8.16    50.21  -104.89   671.02
  4951    42.62    46.40    94.57   214.76  -336.74    46.32  -388.80
  4952    60.74    47.69    93.29   282.95   197.20  -354.90 -1023.09
  4953    51.51    19.03    92.76   288.18   103.67  -131.58  -139.06
  4954    44.35   -15.06   -92.88   181.70   244.75   -43.81    88.45
  4955    42.52    16.00   -93.01   166.04    76.01  -234.74  1085.44
  4956    39.48   -12.57   -93.20   290.19    90.87  -106.18  -355.85
  4957    40.06   -21.15   -93.30    35.95    32.01  -201.67   900.01
  4958    29.72   -31.71   -94.87    48.05  -163.26  -235.87  2040.93
  4959    44.99   -67.62   -97.21  -222.31   -97.54   -86.96   577.23
  4960     8.17    40.20  -110.14   105.43    24.68    35.55  -463.43
  4961     9.64   -20.15   103.74    44.16    66.45   -90.84   703.97
  4962    15.62    51.99   102.91   194.34  -188.23   397.37   -68.08
  4963    31.45   -65.06    99.32   -51.96  -107.44  -244.91   296.89
  4964    49.57    74.02    99.06   326.19    -9.42  -221.70   565.87
  4965    48.56   -69.59    97.29   239.48  -177.75   -39.16  -392.29
  4966    43.03   -58.07    95.42   161.58  -315.71    12.52   636.80
  4967    42.31   -56.20    95.24   205.95  -328.65    19.22  1914.03
  4968    46.09    56.15    94.80   341.89  -108.83  -178.49    97.82
  4969    32.30   -36.77    94.76    92.89   207.29   -35.76  -562.60
  4970    30.10    -5.59    94.11    62.83   198.57   -13.39   123.52
  4971    36.23    -2.47    93.40    49.24  -125.80    37.62    74.75
  4972    47.97    29.25    92.94   261.91   -42.99   120.57  1062.42
  4973    64.91    49.85    92.94    75.46   195.89  -111.92   279.59
  4974    60.12   -44.57    92.88   156.62   137.33   194.37   601.62
  4975    46.66   -22.13    92.85   251.89    88.06    61.99 -1777.19
  4976    43.29    -3.36    92.85   132.88  -159.41    -9.12   221.38
  4977    49.80   -11.08   -92.29   134.05   122.83    51.01  -752.08
  4978    44.95   -25.20   -92.75   105.94    93.33  -298.34  -550.95
  4979    39.09    -9.78   -92.91   342.43   133.60    59.93   879.96
  4980    47.60   -56.82   -94.30   124.12  -170.01  -147.37   647.17
  4981     5.61    60.50  -135.00   122.72    20.69    54.42  -483.76
  4982     5.27    67.81  -168.69   128.10   -20.05    97.80  -989.38
  4983    36.79    86.45   149.04   -57.44    86.70   217.76    20.48
  4984    32.87    73.06   101.77    56.20   142.48   107.69  -171.37
  4985    21.66    35.25    96.34   420.90    70.65   292.48  -107.60
  4986    50.06   -38.62    92.86    86.82   217.37   -89.55  -649.48
  4987    53.97   -31.65    92.44   332.81   425.49  -272.27   971.88
  4988    56.00    51.06   -92.86    74.43   330.28   127.68  1102.26
  4989    55.51    51.68   -92.93    59.93   249.51   102.40  1081.12
  4990    50.12    65.75   -94.90   -16.70  -160.73   -48.51  1482.51
  4991    41.85   -68.22   -96.50     0.58  -156.53   -20.21 -2132.89
  4992    48.19    73.86   -97.54   -72.52   -96.05  -175.68 -1796.98
  4993    22.48   -79.02  -114.23   -68.67   -71.51   -38.94  -652.73
  4994    13.30    79.81  -138.37    93.39   174.45   244.05   301.86
  4995     2.49    -4.49   135.00   215.24   -76.12   -30.05   225.79
  4996     8.07   -44.60   107.82  -139.07     1.35   -54.36   477.99
  4997    30.28    76.89   104.83   -14.89   -14.88     6.86  1019.53
  4998    23.96    57.11    97.77   318.02  -132.17   276.73  -529.54
  4999    44.20    15.38    92.36   190.70    41.50   203.47   912.41
  5000    46.97     9.57   -91.93   205.40   185.67    48.60  -873.04
  5001    42.96    -9.16   -92.11   236.94   181.83    51.91 -2302.05
  5002    45.31    30.86   -92.30  -169.05   245.73   306.95  -401.78
  5003    48.59   -48.39   -92.78   172.19  -164.51  -158.22   751.58
  5004    36.93    29.11   -92.78   -77.21   281.17   277.33   154.99
  5005    33.76    42.60   -93.60    61.36   -10.26    -8.86 -1234.76
  5006    49.36   -69.05   -95.08  -126.97  -338.87  -370.86   720.72
  5007    33.27    60.31   -95.44   177.16  -207.16    95.72  -130.44
  5008    43.90    73.06   -97.02    60.22  -362.13     0.85   317.53
  5009    12.15   -16.82   -97.72    50.13    64.90    27.78  1463.89
  5010    19.55   -61.55   -99.66     6.00   130.52   -75.37   396.87
  5011     9.70    16.36   -99.66    80.18  -146.63  -286.59 -1681.80
  5012    30.55    76.36  -102.53    23.42  -188.32    86.41  -697.68
  5013    18.34    78.46  -115.20    11.41     0.72   271.72   414.72
  5014    43.20    87.79  -159.44    53.15    57.10   -73.06   187.53
  5015    35.32   -79.80   104.47  -245.65    27.66  -388.66  -358.78
  5016    27.57   -61.45    96.81   -51.90  -254.30   123.42 -1258.60
  5017    13.64     5.75    96.61    43.23    83.11    28.10    46.25
  5018    39.99    65.97    95.51   196.21   -45.25   -20.37  1585.73
  5019    19.79    31.53    95.31   301.61   -14.68   175.61  1304.40
  5020    30.59    36.89    93.66   305.26   -13.04   319.03  2067.56
  5021    38.02    46.41    93.42   258.16  -220.29   226.45   -68.07
  5022    45.84   -39.09    92.52   160.27   -57.23    56.65   222.78
  5023    57.90    49.08    92.36   192.68   -24.26  -244.60 -1642.79
  5024    60.12   -46.43    92.16    82.62   209.87   180.77  2037.07
  5025    49.84    28.56    92.05   145.16   -15.91   150.25   192.38
  5026    45.60    13.37    92.02   333.24   135.47   237.75  -324.23
  5027    54.60    35.66    92.02   295.51    87.56   200.43  -642.20
  5028    69.22   -43.96    91.80   -55.27   318.96  -147.13   697.49
  5029    69.22    43.96   -91.57  -158.45   273.50  -286.06  1260.00
  5030    46.70     0.24   -91.68   225.64   353.96    16.51  -630.84
  5031    43.41    33.60   -92.17  -128.30   290.93   365.36  -271.60
  5032    60.48    55.11   -92.26   179.53    92.98    10.72  -818.14
  5033    33.78   -16.11   -92.41   252.14   144.44   -66.11   247.37
  5034    25.26    -7.55   -93.13    58.65    59.19   -76.86  1721.18
  5035    45.05   -70.94   -95.33  -225.31   -60.40   -29.14  2035.02
  5036    42.10    76.99   -98.30    30.36  -270.80    69.22  -411.57
  5037    14.95   -72.45  -107.65    66.69  -262.58  -357.66  3095.87
  5038    46.31   -66.84    94.30   135.28  -181.03  -153.20  1461.35
  5039    26.52   -33.52    93.54    89.07   -31.31   -31.61 -1546.23
  5040    53.08   -59.44    92.90   104.67  -336.69  -156.22  1033.69
  5041    29.91    11.30    92.67   363.88   -57.33    -9.02   142.35
  5042    32.54     7.59    92.43   261.89    37.04   -83.12   190.78
  5043    34.83     9.03    92.28   273.30   -49.96   -92.52  1305.70
  5044    56.08   -50.63    92.20   120.48   -16.03    33.49  -708.43
  5045    38.12    -1.17    92.06    88.59    21.09    75.77   152.71
  5046    39.74    -3.38    91.97   177.74   -84.81   100.57   511.74
  5047    48.57    34.83    91.97   446.69     6.74   234.99  1035.32
  5048    63.97   -45.85    91.76    34.99   114.20   109.80   402.50
  5049    32.26   -64.44   -94.83    63.34  -198.48  -100.92  1854.41
  5050    26.41   -64.45   -95.91   132.70  -130.98  -130.53  1694.37
  5051    49.02   -79.81   -97.77  -185.65    38.58  -268.71  -168.09
  5052    32.87   -82.87  -106.70  -150.91    20.46  -158.25  1402.47
  5053    45.80    86.28  -113.20     0.65  -144.89  -100.84   337.26
  5054     6.05    75.41   140.19   157.33   -12.13   152.97  1404.45
  5055    39.36   -85.93   114.78  -397.42    70.66  -227.53   -96.39
  5056    38.18    22.88    91.91   274.63   -38.68   192.23  -684.38
  5057    42.85     6.28    91.58   187.06   -49.50  -117.59  -832.06
  5058    56.35   -33.68   -91.19   -66.02   333.00   -98.16    40.11
  5059    33.51   -38.59   -92.14   216.26  -105.31  -288.79  1996.28
  5060    29.16   -33.78   -92.31    39.55   -53.52  -298.32   126.59
  5061    18.46    36.33   -93.76   -26.22  -178.74   336.50  -425.15
  5062    20.55   -63.31   -96.07     2.66   116.77  -148.27   -37.98
  5063    48.05    79.63   -96.48   -94.16   -91.94  -149.06  -694.91
  5064    20.52    67.43   -97.13    -6.80  -228.87   182.07  1901.51
  5065    13.92   -84.85  -141.34   153.53  -120.00  -250.11  1884.18
  5066    14.69   -85.55   149.04   130.18    31.70  -244.08   671.90
  5067    12.84   -68.11   101.77    11.20   126.31  -168.29   -43.32
  5068    28.95   -80.09   101.31  -202.01   -58.48   -93.20   341.28
  5069    39.76   -80.85    98.88  -366.03    36.34  -230.69  -115.75
  5070    20.66   -17.04    92.83    42.70   -24.09    -4.13  -242.75
  5071    28.96    40.87    92.56   380.15   -16.99   348.14   290.22
  5072    60.32   -39.87   -90.97     7.88   573.55   220.96 -1115.97
  5073    48.70   -20.18   -90.98   122.31   107.06  -105.81  1601.44
  5074    38.70   -11.65   -91.18   224.19    68.09    54.83  1309.88
  5075    41.78    30.64   -91.25   -38.82   385.48   182.64  -802.03
  5076    43.54    39.90   -91.34  -142.51   153.01   329.07   133.02
  5077    32.16    -4.88   -91.40   296.17  -282.93   -60.55  -391.09
  5078    23.61    24.43   -92.08   317.11  -149.66   331.88   -18.79
  5079    24.90    53.90   -93.05   -45.46  -299.19   284.66    13.57
  5080    14.78   -25.85   -93.37   -29.30    33.56    46.94  1697.62
  5081    32.94   -72.70   -94.57    51.28  -296.62   -80.42    41.12
  5082    22.68   -67.11   -95.08   145.24    61.72  -174.13   660.85
  5083    11.52    71.77  -102.53    67.42    62.47   103.99   174.73
  5084    23.13    81.04  -102.53   -48.20   -14.40   230.60 -1703.10
  5085    22.93    85.19  -113.96    35.44   -36.30   151.79 -1151.48
  5086    47.38    61.41    91.97   197.89  -320.85   -58.51 -1194.40
  5087    24.45    -2.75    91.83   184.77    18.74    38.84   727.62
  5088    33.88   -35.60    91.62     6.24    95.66    16.06   239.65
  5089    28.53    -1.18    91.57   116.30   182.10    69.62   697.33
  5090    42.67    40.54    91.38   261.12  -140.61   -53.24  -919.03
  5091    34.47   -17.81    91.36   257.28    20.68    51.34   307.67
  5092    33.42     6.38    91.35   262.51   -20.12   -49.12    11.71
  5093    37.51    11.72    91.22   207.15    36.46    -7.34   896.55
  5094    64.22    44.87    90.98    62.40   138.35  -363.42   334.80
  5095    61.37   -40.48   -90.72    -4.72   558.54   129.86   523.76
  5096    44.15    30.87   -90.89   -68.53   244.68   327.49    11.60
  5097    44.11    53.28   -91.27   -12.26     6.01   142.85     4.68
  5098    25.01    -0.45   -91.34   209.07   -61.02    77.90  -152.77
  5099    38.72    65.23   -92.07   229.68  -108.05   261.97     0.51
  5100    48.86    74.45   -92.56   -69.02   -42.57  -271.58  -473.90
  5101    31.60   -76.01   -94.40    37.92  -153.21   -52.68  -227.78
  5102     9.81    84.29   126.87   125.29   158.03   106.35   419.64
  5103     3.42     9.86   100.01    80.08   -11.14   -20.31   436.86
  5104    33.92    67.99    92.64    50.09   123.20   199.16   -17.12
  5105    49.65    59.49    91.33   254.65  -171.24  -139.53   338.36
  5106    50.31   -47.20    90.98   145.17   205.43    34.25  -697.02
  5107    38.79   -26.30    90.97   131.42     3.43  -109.78  -184.35
  5108    42.08    31.33    90.93   374.61  -223.50    53.57    48.52
  5109    43.71    16.08    90.80   213.21    69.52   188.17   330.43
  5110    65.63   -43.43    90.70    14.15   202.89   105.34  -655.61
  5111    50.10   -17.94    90.70   143.95   -36.86  -149.59  -579.04
  5112    68.25   -43.61   -90.45   -11.86   388.26   -12.11  -184.07
  5113    42.02   -20.12   -90.57    58.42    64.53   -72.42  -434.93
  5114    33.41     1.34   -90.67   223.57  -120.56   101.40   795.25
  5115    50.21    51.79   -90.72    39.16   138.97   100.89  -228.25
  5116    23.48   -31.04   -91.11    92.77  -180.32  -163.87   765.21
  5117    18.49   -58.81   -92.34   117.22   155.19  -111.25 -1209.34
  5118    37.36   -83.37   -95.19  -329.53    44.16  -168.78   109.49
  5119    25.73   -83.84   -98.13    53.28  -207.27   -19.69   -21.61
  5120    48.56   -76.74    92.01   109.86   -93.36   -99.68    17.46
  5121    43.32    59.96    91.03   201.72  -145.97  -207.06 -1432.20
  5122    48.92   -26.56    90.51   157.75    84.81    12.86 -1428.78
  5123    50.38    15.98    90.46   208.50   -38.72   -87.88  -244.05
  5124    70.30   -45.34   -90.23   -48.88   334.27  -165.17 -2080.73
  5125    27.59   -35.49   -90.50   111.57  -147.88  -391.44  2161.17
  5126    50.53    67.50   -90.58   102.64  -172.75  -106.38   652.63
  5127    21.57   -58.32   -90.99    75.10  -111.08  -196.86   -23.36
  5128    19.37    68.08   -91.55    10.35  -226.91   339.79  -627.32
  5129    33.07   -80.48   -92.05   -91.33   -65.08  -123.93  1820.35
  5130    15.55   -82.75   -95.71   207.50  -153.59  -202.90  -278.95
  5131     4.83    31.73    92.73   147.55   -31.62     8.54 -1359.46
  5132    31.77    81.86    92.49   -55.83    70.66    -3.91  1057.52
  5133    15.87   -71.33    92.20    58.93    79.57  -155.04  -528.84
  5134    31.49    66.61    90.90   124.12   147.12    96.11   -33.23
  5135    36.08    62.60    90.67    51.18   -52.95    53.74  1496.18
  5136    19.40   -18.80    90.61    22.58  -130.23  -189.83 -1054.16
  5137    34.38   -53.78    90.55     9.51   -37.09    -9.32   -11.85
  5138    25.03    22.96    90.49   152.03    40.69   193.04   213.09
  5139    26.44    17.63    90.44   137.35    12.30    -0.57 -1675.28
  5140    34.68    43.40    90.44   217.38  -177.87   140.60  1448.90
  5141    38.97    42.97    90.39   164.01  -124.59   131.18  -758.05
  5142    63.87   -47.48   -90.00     0.61   536.70   -14.38  -873.84
  5143    56.80   -40.54   -90.00     7.43   492.85   156.35 -1216.48
  5144    51.22    37.87   -90.00   -33.70    46.82   187.47   664.44
  5145    48.84   -62.10   -90.00    19.31  -313.53  -131.63  -641.01
  5146    48.75   -64.87   -90.00   -47.66  -331.18  -334.83  -371.36
  5147    31.61    52.28   -90.00    -1.78   -36.20   165.11  -138.49
  5148    37.11   -67.08   -90.00   109.59  -289.75   -16.19  -910.49
  5149    36.88    72.43   -90.00    85.67  -361.81   215.80 -1005.97
  5150    37.89   -90.00     0.00  -308.11   -32.02  -225.92  1182.34
  5151     5.31    -6.34    90.00    13.82   -92.79    45.76  -362.21
  5152    18.11   -66.48    90.00   -11.03    59.45  -110.11  -822.35
  5153    47.04    79.72    90.00     0.38    83.65  -147.05  1526.08
  5154    40.53    69.99    90.00    58.14  -210.78   -11.87   174.56
  5155    25.66   -39.75    90.00    59.72  -131.36    27.52  1612.20
  5156    28.79    -4.28    90.00   138.40   130.64   -73.98   147.64
  5157    33.84   -29.38    90.00    29.68   -30.45  -144.63   675.04
  5158    48.92   -33.44    90.00   249.13   195.29   -68.42  -417.66
  5159    66.03    48.96    90.00   106.88    60.02  -203.14 -1009.96
  5160    63.58   -40.64    90.00   118.57    96.46   159.15  -720.10
  5161    49.03    -5.26   -89.77   255.42   181.80   -84.83   604.94
  5162    48.23   -14.54   -89.76   186.41   195.27     4.63 -1829.24
  5163    46.11    57.45   -89.55   118.48    22.70   160.20   393.31
  5164    16.72    30.16   -89.23   137.27  -176.00   214.17  2490.96
  5165    16.11    30.60   -89.19   121.81  -139.71   195.75  -371.62
  5166     9.80   -66.48   -87.14   102.45  -172.56   -24.75  2458.51
  5167    13.28   -17.10    89.12   -35.56    15.34  -289.95  -828.92
  5168    26.65    -4.62    89.58   251.79    88.13  -102.37   858.94
  5169    38.75   -41.32    89.62    16.83    78.01   242.52   301.78
  5170    42.54    45.74    89.62   246.00  -310.35   -41.77 -1000.39
  5171    33.31    -7.75    89.66   148.20    -6.50   -12.69   370.27
  5172    45.29    -4.95    89.75   273.57    52.96  -196.22  -523.49
  5173    56.71   -30.18   -89.54   -62.88   238.81   -55.02   241.06
  5174    55.37   -34.36   -89.51  -117.85   315.04  -188.08     2.03
  5175    45.86    10.30   -89.50   221.19   132.14    -3.67 -1816.95
  5176    53.68   -33.57   -89.50  -141.68   282.28  -168.38   273.96
  5177    47.62    24.99   -89.48   173.76    78.32   187.90  -356.79
  5178    56.61   -48.78   -89.40    50.58   146.79    24.75   472.88
  5179    52.53   -47.41   -89.37    10.09   -74.65   125.70 -1734.34
  5180    27.82     4.43   -89.19   280.34  -116.23   204.32  -474.09
  5181    52.58    66.57   -88.93    20.18  -193.91  -128.35   310.00
  5182    33.07   -60.25   -88.64   140.86  -284.54  -164.74   -21.58
  5183    47.15    79.01   -87.51  -100.38   -92.59   -93.85  1389.99
  5184    26.57    72.88   -87.14   -85.69  -178.26   329.14   450.31
  5185    47.32   -84.06   -85.43  -126.00   -22.80  -159.17  -586.46
  5186    49.45    87.69   -78.69   -52.19  -121.60  -209.44 -1280.48
  5187    22.88    87.36    68.20    33.47   198.57   109.99   237.09
  5188     6.66   -40.15    85.60    42.68   -77.85    50.88   517.58
  5189    39.67   -81.77    86.05  -365.05     4.93  -195.26 -1220.37
  5190    31.76    79.70    86.05   -39.97    12.37    32.50   824.60
  5191    37.37   -66.91    88.47   -51.22  -115.24  -154.94   554.81
  5192    41.88    66.06    88.68    97.78  -119.24   -79.88  -737.62
  5193    33.66    18.96    89.30   325.06   -74.99   242.67  1401.89
  5194    36.20   -15.01    89.36   259.58   -58.81   105.92  -296.52
  5195    48.67   -39.95    89.40   224.01    -6.36   -82.22   959.28
  5196    41.10     8.75    89.45   175.82     3.25    -0.01   193.85
  5197    45.74     7.85    89.51   233.37    65.65   141.92 -1926.78
  5198    47.09   -14.90    89.51    94.29    15.82  -102.22 -2305.16
  5199    59.98    34.52   -89.32  -248.84   108.06   223.20 -1043.44
  5200    52.40   -23.51   -89.30    41.73   211.81  -294.35   265.81
  5201    47.00   -14.44   -89.26   192.81   240.23    -9.51   159.72
  5202    44.41     6.31   -89.24   180.82   253.53   177.26  1533.61
  5203    44.30   -12.99   -89.22   216.76   153.67    30.96  -825.27
  5204    49.55   -30.30   -89.22   -56.41   147.86  -264.79  -649.76
  5205    49.58   -30.81   -89.21   -37.14   206.41  -306.75  1781.97
  5206    47.29    33.88   -89.14  -129.27   215.56   338.26   923.48
  5207    33.34    51.17   -88.39    56.63   -59.68   150.39  1201.76
  5208    37.69    58.77   -88.28   208.06     5.93   171.81  -192.60
  5209    46.76   -68.68   -88.03   -91.10  -322.86  -215.36   582.75
  5210    16.64    -3.36   -87.98   151.38  -130.81   -11.11  -739.01
  5211    32.23   -59.38   -87.95   196.90  -220.30   -72.20  1639.83
  5212    46.02   -74.47   -87.27  -105.87   -37.15  -160.29  2008.73
  5213    17.79    87.33   -45.00    68.16   304.20   265.25  -893.20
  5214    39.83    84.59    81.03   -39.43    21.25    56.20 -1173.31
  5215    45.89    80.91    85.36   -89.36   -59.07  -230.48 -1425.23
  5216    41.03   -75.08    86.82  -266.07  -116.32  -151.65   533.77
  5217    17.43    19.64    87.95   206.65   131.62   207.13  2182.83
  5218    29.52   -49.55    88.25    -0.10    70.99   -65.92   -23.21
  5219    25.09   -37.39    88.32    42.93  -136.92    49.91   248.42
  5220    51.36   -60.11    88.69   143.13  -236.22  -106.82  -839.54
  5221    43.93    45.72    88.91   299.31  -245.08   -24.68  -688.25
  5222    46.69    46.01    88.96   316.48   -51.49    84.56 -1487.04
  5223    49.56   -41.16    89.10   143.75    91.88   -90.47  -658.94
  5224    46.18     3.39    89.27   169.24   -41.14    87.05  -491.96
  5225    60.11   -40.78   -89.02   -18.80   597.27   206.10  -137.45
  5226    51.93   -35.66   -88.94   -57.12   347.04  -290.74   561.33
  5227    57.60    44.58   -88.91   123.67   257.07   108.92   -56.86
  5228    39.41   -28.08   -88.71  -144.89   -60.43  -146.32  -918.72
  5229    38.11   -35.39   -88.56   125.91   161.27  -396.05  1992.20
  5230    39.13    47.62   -88.30    59.11   159.88    88.65  -816.11
  5231    46.69    89.01    14.04   -23.01   -96.16  -190.10   702.02
  5232    39.66   -88.74    26.57  -304.99    87.86  -121.10 -1372.55
  5233    25.51    81.02    78.69   -10.93   133.92   104.86 -1631.78
  5234    26.22    77.40    82.15   -56.95   111.71   112.87 -1155.51
  5235    13.25   -31.05    86.05   -47.74   146.27  -334.73  1012.64
  5236    39.27    66.21    87.17   148.94   -63.98    28.73  -778.37
  5237    33.65   -56.10    87.61   -14.67   -59.85   -54.03  1110.21
  5238    30.33   -41.07    88.04   -15.49   198.63    29.24   -48.53
  5239    33.93   -35.14    88.39   -38.73    57.83   -44.57  1413.64
  5240    42.53    11.93    88.92   199.89    11.80   187.30   233.73
  5241    52.94   -37.50    88.93   102.92   316.77   -97.98  -134.18
  5242    49.82     5.17   -88.87   177.71   311.63   159.79  1190.78
  5243    48.28   -22.10   -88.75   123.51   180.34  -175.12   227.25
  5244    39.51    10.25   -88.56   262.08   -56.64  -193.17   883.70
  5245    56.98   -47.77   -88.54    31.53   132.47    94.16  -820.37
  5246    37.33    -1.50   -88.50   120.98    46.33    53.77  -249.61
  5247    35.89     7.82   -88.43   293.05    18.23     1.83  -953.66
  5248    34.78    25.98   -88.21    24.43   317.45   206.58  -619.69
  5249    45.49   -51.78   -88.01   203.60  -105.55   -51.58  -405.08
  5250    43.81   -51.68   -87.94   231.64  -163.01   -60.86  -266.25
  5251    45.14    60.42   -87.49   127.34    29.02    26.93   417.08
  5252    38.60   -68.58   -86.03    26.94  -232.38    -6.96  2777.89
  5253    42.29    73.86   -85.24   114.18  -440.39    44.50  1207.60
  5254    15.58    81.94   -63.43    90.39   121.61   255.89   743.68
  5255    32.24   -88.23    11.31  -321.19  -112.28  -190.72   667.31
  5256    22.33    85.68    54.46    64.46   250.15     2.40  1532.51
  5257     3.21    25.21    70.35    40.95    48.60    70.63 -1228.08
  5258     5.36     0.00    79.51    86.86   -70.12    85.55  -137.60
  5259    17.68    64.95    82.50   135.34    10.86   469.98  1362.05
  5260    13.91    35.16    85.07   281.52    -6.56   305.50  1042.37
  5261    13.95     4.82    85.97    65.67    18.43    91.35  -139.72
  5262    20.92   -20.78    87.14   124.57  -149.56  -133.79 -1561.14
  5263    36.62   -53.65    87.42   124.16   -13.33  -102.21  2021.17
  5264    35.71   -48.52    87.63    17.52    10.47     1.72  1280.80
  5265    39.37   -40.15    88.14    38.45   106.72   150.75 -2125.44
  5266    35.09   -21.56    88.29   266.37   -58.00    82.02   -40.65
  5267    35.69    23.89    88.29   242.81    13.75   153.37  -590.49
  5268    42.36   -13.33    88.64   198.65   -86.46    50.54  -132.73
  5269    57.75   -37.02   -88.54  -120.17   501.29    58.03 -1136.66
  5270    52.97   -38.55   -88.38   -52.73   476.49  -279.67 -1027.37
  5271    54.44    46.15   -88.22   234.47   303.25   168.11  1878.97
  5272    36.84   -17.27   -88.09   103.82   196.49   -68.03  -462.47
  5273    29.41   -23.48   -87.51   115.42  -113.15  -193.31   338.38
  5274    33.07   -70.93   -83.77    99.57  -333.45    17.71   183.04
  5275    46.22    83.29    77.47   -98.14    31.67  -259.23 -1934.52
  5276    29.63    69.41    83.54   144.90   202.37   139.27  1221.77
  5277    37.95   -57.58    86.70   137.32   -46.99  -205.02  1006.66
  5278    52.25   -63.79    87.09     7.13  -392.30   -98.52 -1886.03
  5279    28.31   -35.41    87.09   155.52   177.35   -51.27  -356.82
  5280    48.49   -37.46    88.26   225.15   106.12    18.20  -474.10
  5281    42.29     6.63    88.40   133.42   -86.27   -93.03 -1025.73
  5282    65.85   -41.86   -88.40    83.38   388.97    50.15 -2362.01
  5283    37.72   -29.47   -87.61   -15.01    68.96  -187.28   163.70
  5284    35.28    21.43   -87.61   128.16   194.84  -144.52  -947.85
  5285    32.76   -14.85   -87.53   111.52   -66.53    34.13   -56.91
  5286    16.61    19.22   -85.00   344.76   -96.20   223.57  -295.02
  5287    33.64   -87.14    35.54  -255.56   -70.30  -262.03  -453.20
  5288     3.34    35.75    59.74    81.80    64.54    72.76   494.45
  5289    29.14    49.82    85.83   398.41   -39.63   307.23 -1334.67
  5290    39.68   -51.96    86.79   171.61  -318.00  -110.04   582.99
  5291    53.38    56.92    87.31   -11.63   -74.53  -278.99    27.20
