# npoints=256 nbar=20000 length= 200.0Mpc verr=1000.0km/s nonlin= 250.0km/s
#dipole v_rms = 125.498322
#    i        r    theta      phi      v_x      v_y      v_z      S_r
 10162   104.89   -24.65   -90.94   337.16     3.51   478.37  -878.05
 10163    96.24   -10.76   -90.95   110.43   -46.15   -32.45  -234.05
 10164    93.15     8.20   -90.97   278.45    58.59  -143.00  -348.40
 10165   127.63   -45.74   -91.01   104.79   124.63   168.88   -87.63
 10166   101.04   -31.72   -91.04   147.61    93.74   259.94   394.03
 10167   101.64   -33.07   -91.05   103.88    58.30   120.63   678.58
 10168    96.92   -29.45   -91.06    74.28   -84.82   240.21  -206.37
 10169    82.11    -2.18   -91.09   349.38  -278.40  -209.35   841.34
 10170    84.34   -23.47   -91.16  -166.44  -177.20   284.78    44.75
 10171    80.18   -15.25   -91.16  -113.24  -224.61   416.38   162.53
 10172    85.27   -26.09   -91.17  -182.80  -260.61   272.60    -9.60
 10173    74.38    -9.06   -91.22    14.93   -91.56    52.51  1116.44
 10174    76.11   -19.17   -91.25  -212.42  -127.30   279.72   463.41
 10175    78.70    24.02   -91.25   266.66  -136.68    74.32   738.77
 10176    82.17   -32.17   -91.29  -116.67  -201.87   -65.79   581.59
 10177    73.64   -19.20   -91.29  -108.29   -68.95   290.99  1930.58
 10178    72.16    17.65   -91.30    69.19  -201.90  -285.74   567.53
 10179    63.57   -20.88   -91.51   -21.29  -212.29   105.24  1351.00
 10180   107.93    57.11   -91.53   230.87  -299.21  -184.77   679.22
 10181    58.95   -14.58   -91.57  -191.54  -243.31   -36.09 -1607.99
 10182    59.44   -24.87   -91.66    37.79   -75.16    93.69  -592.73
 10183    96.01    56.94   -91.71    -2.28  -289.03  -395.81  -509.68
 10184    51.88    -6.05   -91.74  -327.05    -9.89   109.96  1880.34
 10185    52.93    16.29   -91.76   183.17     3.98   -97.16  -325.96
 10186    69.07    45.44   -91.85  -183.57  -178.72   202.17  -333.62
 10187    64.14   -43.01   -91.91     7.51   142.42   -44.46  -446.14
 10188    74.24    53.11   -92.01  -170.28  -264.11  -231.65  -263.04
 10189    45.58   -22.15   -92.12  -106.12  -102.65  -113.67   343.99
 10190    58.62   -47.14   -92.25   159.34   130.52  -195.68   489.01
 10191    51.15   -38.78   -92.25     1.20    54.04    81.32  -111.18
 10192    54.78   -47.87   -92.44    43.67   -70.73  -201.10   287.21
 10193    85.77   -66.92   -92.66   282.65   201.41   328.83  1284.96
 10194   102.83    73.20   -93.01   288.40   180.60   258.13  -216.42
 10195    65.35    63.71   -93.09    40.19  -159.37  -550.06  -996.51
 10196    81.05    70.84   -93.37   126.92  -346.72    41.47  -808.88
 10197    78.59    72.61   -93.81    93.98  -125.51  -124.00   536.09
 10198    64.99    71.73   -94.40   -85.33    11.51  -396.30 -1101.94
 10199    17.42    -7.73   -95.19  -171.45  -232.98   -41.92 -1894.36
 10200    90.72    79.03   -95.19   486.36   221.73   378.82   324.32
 10201    26.93   -54.33   -95.71    48.79     0.02   159.88 -1247.85
 10202    81.99    78.96   -95.71   191.90   221.65   169.92   -76.97
 10203    76.47    78.74   -96.01   131.19   174.94   -12.88 -1049.58
 10204    25.01   -69.56  -100.30    55.66     9.68    95.00  -540.58
 10205    94.57   -88.29  -123.69   361.99   -86.35   330.16  -764.63
 10206    71.22   -86.61   111.80   206.66    67.55   117.74  -460.30
 10207    97.00    87.08   108.43   364.91   -40.50   182.06  1019.79
 10208    66.80   -83.81   102.53    44.67   -92.74   -63.21  -343.42
 10209    77.24   -78.86    96.01    63.81    48.55   134.05 -1112.34
 10210    27.86    38.09    94.09   354.37   174.56   -71.06 -1147.34
 10211    32.08   -44.93    93.95   -36.05    66.62  -225.69  -263.72
 10212    41.76   -51.79    93.47   -18.55    49.10  -205.41  1424.89
 10213    40.92   -43.41    93.01   -42.03   270.74  -134.99   820.88
 10214   103.03   -71.41    92.73   201.58    83.44   356.36 -1601.90
 10215    35.88   -16.44    92.60  -155.63   489.03  -271.85     5.40
 10216    43.36   -33.95    92.49    10.15   369.20  -125.51  -349.74
 10217    80.07   -61.41    92.34   188.81  -418.31   113.28   425.69
 10218    40.84    -5.49    92.20   -24.63   309.98    86.18   987.48
 10219    55.07   -34.58    91.97   189.88   217.00   221.71   215.03
 10220    65.29    42.07    91.85   409.61   285.48  -100.24   303.88
 10221    81.42    52.79    91.82     7.92   224.42   -11.91  -599.53
 10222   111.81   -63.42    91.79   291.42   -57.41    75.26    42.99
 10223    79.11   -47.79    91.68   167.54    83.87   189.03  -419.63
 10224    97.55    54.77    91.59   254.68  -241.64  -278.63  -767.41
 10225    95.95   -52.93    91.55   280.37   120.25   -56.08  -266.41
 10226   106.40    56.07    91.51    84.30  -142.55    17.58  1024.12
 10227    77.67   -36.40    91.43   455.48   201.14   385.83 -1462.04
 10228    94.61    48.00    91.41    19.57  -228.99  -315.99   371.22
 10229    71.64   -26.56    91.40   164.86   290.81    29.72   358.75
 10230    67.66     6.63    91.33     5.16    77.44   -58.72    77.73
 10231    95.58    45.32    91.33   112.65   -87.60  -290.19  2251.47
 10232   118.17    54.41    91.30   173.42  -174.56  -178.94 -1233.48
 10233   103.35   -46.52    91.26   245.79  -204.74   380.26   -84.72
 10234    73.96   -15.94    91.26   207.51     1.12   449.29   453.77
 10235   123.25   -50.65    91.15   209.58    12.91  -248.12  1084.77
 10236    89.11    26.56    91.12   487.81  -126.69     6.66   284.67
 10237    85.87    15.30    91.08    98.87   -66.09  -131.87 -1301.66
 10238    88.95    18.43    91.06    75.83   -77.49   -15.88  -696.23
 10239    89.08   -13.18    91.03   127.00   -55.45   131.53  -687.80
 10240   116.21    41.72    91.03   239.08    56.99   -83.50 -1578.24
 10241   102.79    18.16    90.92   240.18   178.80  -156.38  -688.44
 10242   108.71    25.09    90.91   465.57  -159.10    73.44   163.38
 10243   133.80    42.63   -90.45   196.83   -84.27  -201.02  -511.60
 10244    95.33     0.94   -90.47   270.69    51.99  -282.97  1296.13
 10245   108.15    29.90   -90.48   386.38   -26.17   135.35  1685.95
 10246   127.08    44.00   -90.49    73.48  -151.01   -93.21  -303.35
 10247    89.07    13.18   -90.52   289.13   -50.42  -116.45   978.01
 10248   115.52   -43.08   -90.53   -47.20   -47.94   170.71   708.18
 10249   113.81    44.44   -90.55   172.14   228.15  -356.98  -973.36
 10250    72.66     0.00   -90.62    51.40  -159.69  -271.16  -438.16
 10251    69.04     5.19   -90.65   173.56   -64.51  -196.70    28.61
 10252    62.57    15.94   -90.74    90.91  -133.65   -77.89  -531.83
 10253    79.10   -42.20   -90.76   133.11    84.90   149.81    58.24
 10254    86.30   -47.93   -90.77   401.50     5.88    55.06  2147.81
 10255    51.65    10.46   -90.88   168.48    30.96    23.92 -1409.22
 10256    62.23   -38.88   -90.92   121.46   -30.52  -108.25  -569.69
 10257    73.33   -51.05   -90.97   281.13   -13.79   130.52   695.39
 10258    62.45    46.52   -91.04  -217.66   -44.80    77.95  1893.92
 10259    56.45   -41.63   -91.06   169.35   -81.99  -252.51   -30.62
 10260    97.06    67.77   -91.22   269.53    42.09  -138.14 -1319.39
 10261    77.92    63.17   -91.27  -102.65  -377.97  -146.12  1377.75
 10262    74.09   -62.35   -91.30   148.99   179.57   325.76 -1442.22
 10263    85.32   -69.07   -91.47   291.01   460.13   239.88   397.53
 10264    17.49   -10.29   -92.60  -145.57  -185.44  -127.79   213.37
 10265    14.17    -6.33   -93.18  -143.12     4.54   -81.15  1304.87
 10266    49.84   -76.37   -93.81  -143.64   -18.10  -143.93  -811.66
 10267    32.80   -77.55   -96.34   -32.63    77.85  -302.22  -545.43
 10268    29.58    77.71   -97.13   -56.83  -309.04  -135.02 -1071.13
 10269    54.70   -88.84  -135.00   -69.32   -61.19  -177.39    76.85
 10270    52.36    88.79  -135.00    90.42    74.85    54.99  -642.88
 10271    96.15   -88.08   104.04   348.27    93.44   333.33   100.80
 10272    50.94    85.51   101.31    23.70   330.31   144.45  2005.69
 10273     7.85   -52.75    99.46  -104.34  -149.79  -155.41   328.71
 10274    28.06   -77.03    97.13   -56.63    36.32   -33.65  -761.09
 10275    94.15   -80.92    93.01   121.18    25.75   313.06  -498.51
 10276    59.76   -64.43    91.74    89.33  -106.84  -115.30  -478.23
 10277    36.49    43.25    91.68   207.24   102.04    90.50  1397.41
 10278    92.40    71.25    91.51   414.78   307.69  -385.84   -24.23
 10279    47.52   -44.99    91.33  -199.59   251.01  -160.49   843.98
 10280    59.32   -49.80    91.17    17.16   145.20    11.76   124.49
 10281    62.12   -39.89    90.94   205.05   122.10    39.82   -40.04
 10282    50.11    10.78    90.91   109.25   398.25   -77.79  -871.94
 10283    90.82    54.80    90.86    58.34    61.86  -333.60  2085.02
 10284    59.63    21.52    90.81   371.77   234.93    76.57  1734.86
 10285    71.51   -33.86    90.75   215.38   185.64   344.27   521.73
 10286    60.24    -2.97    90.74   207.58   469.55  -382.58  1094.56
 10287    70.27   -28.56    90.73   159.71   349.63    37.21 -1623.97
 10288    76.11    35.81    90.73   208.45    88.91   -95.32   588.67
 10289    74.91    30.04    90.69   350.38   105.99  -134.90   717.46
 10290    83.95   -38.57    90.68   375.86   210.59   402.82   922.14
 10291   113.48    51.71    90.64   140.25   -61.09  -156.13   306.55
 10292    72.33   -10.58    90.63   104.68   -99.75   274.99   838.38
 10293    81.80    24.85    90.60   341.20    53.52    64.87  2993.41
 10294    81.25     0.00    90.55   118.54   -27.24  -413.20 -2096.27
 10295   102.28   -34.42    90.53    70.76   132.97   256.49  -242.02
 10296    97.99    15.25    90.47    63.82   119.44  -299.37  -383.45
 10297   100.83   -10.27   -90.00    17.40   -55.91  -145.90  -286.28
 10298    91.53    13.32   -90.00   287.80   -53.43     4.65  -729.58
 10299   112.54   -40.21   -90.00    28.81   148.95    37.64  -496.89
 10300    95.39    25.73   -90.00   339.02   101.80     0.66   -46.25
 10301    97.41   -30.88   -90.00   193.74  -110.91    60.44 -1011.24
 10302   122.15    46.81   -90.00    23.55    66.23   -54.95  -217.02
 10303    83.05     4.32   -90.00   117.79    28.09  -329.54  -535.39
 10304    82.05    13.77   -90.00   108.34  -106.24   -74.68  1227.00
 10305   120.84    49.72   -90.00    99.02   -96.29  -152.81  -785.25
 10306    93.83    34.48   -90.00   381.22   154.61   309.83   156.41
 10307    76.82     4.67   -90.00     5.10  -300.47  -357.65  -374.82
 10308    89.77    31.48   -90.00   397.50  -118.51   130.50  -312.45
 10309   113.35   -51.16   -90.00   100.17  -165.60   226.73   284.59
 10310    71.82     8.13   -90.00   198.30    87.22  -212.66 -1383.45
 10311    61.26    -5.86   -90.00  -167.10  -435.07   -39.56 -1289.15
 10312   104.71    54.41   -90.00   141.87  -479.16  -167.50    91.45
 10313   113.22   -58.83   -90.00   155.09   -80.85   108.89 -1328.64
 10314   108.15   -57.69   -90.00   306.56   -32.60   128.17  -242.61
 10315    58.24    -6.93   -90.00  -186.44  -250.36  -142.53     1.05
 10316    63.60    27.82   -90.00   150.92    18.59  -156.63   280.94
 10317    66.52    33.50   -90.00    -8.48  -143.53  -296.87  1724.62
 10318    62.45    46.52   -90.00  -195.91    -7.92    64.32  -618.64
 10319    82.18   -61.00   -90.00   368.35    23.66   267.88   420.33
 10320    58.03    46.64   -90.00  -215.38     5.73   -94.65  1380.82
 10321    51.02   -40.03   -90.00   210.40   141.61    24.89  -146.40
 10322    43.00    24.70   -90.00    71.26  -128.21  -385.10 -1071.09
 10323    94.79    66.18   -90.00   297.73   180.50  -164.53 -1720.54
 10324    84.55   -63.67   -90.00   319.76    12.31   207.85  -871.09
 10325    75.51    61.58   -90.00  -164.99  -397.63  -331.03  -331.40
 10326    28.51     9.46   -90.00   -46.54   -59.49    77.21   261.28
 10327    65.70    64.65   -90.00    81.35  -156.93  -675.97 -1520.11
 10328    72.97    68.65   -90.00   -76.86  -161.20  -362.45   763.98
 10329    29.07    30.70   -90.00  -141.91  -164.60   -33.13   174.99
 10330    54.51    62.70   -90.00   -27.67   -49.73  -246.43   617.51
 10331    83.81   -73.76   -90.00   266.51   311.36   129.94 -2391.85
 10332    83.43    83.01   -90.00   218.96   240.71   135.26 -1129.56
 10333    30.91   -73.86   -90.00   102.37   -19.64  -179.21  -886.89
 10334    70.84    83.03   -90.00   238.47   137.51  -268.14  -370.32
 10335    29.42   -79.29   -90.00   -81.76   -44.72   -81.71  -933.07
 10336    61.02    87.06   -90.00   -30.34    57.66   -37.19   627.48
 10337    18.12   -82.57   -90.00    41.36   -62.33   -68.88  -359.13
 10338     9.94    45.00    90.00   133.28   -72.92   -91.04  1169.36
 10339    57.30    79.00    90.00   -91.90   201.58  -106.66   263.38
 10340    44.23   -72.53    90.00   -67.88  -109.79  -309.02   341.81
 10341    62.59    65.67    90.00   186.34   170.46  -145.76   596.86
 10342    69.35    67.48    90.00   366.63   193.49  -140.00 -1290.02
 10343    60.57   -59.80    90.00   297.38  -296.55   -51.97   889.54
 10344    64.66    61.89    90.00   169.00   193.99   -80.63  -731.15
 10345    71.65   -62.04    90.00   341.25  -206.69  -142.31   798.42
 10346    55.42    49.57    90.00   194.57   110.29   -96.49  -259.68
 10347   107.94   -67.89    90.00   317.13   213.50   134.67  1287.30
 10348   103.61   -66.91    90.00   208.02    60.34   206.64  -226.79
 10349    60.78    43.96    90.00   388.79   152.70  -125.12   618.00
 10350    67.41    44.06    90.00   310.67   293.45   -61.29 -2282.26
 10351   103.98    59.77    90.00   131.13  -142.25    20.41   983.31
 10352    75.85   -41.24    90.00   223.76    70.19   252.96  -932.81
 10353    70.07   -30.85    90.00   195.92   277.14   100.17   853.69
 10354   106.89   -52.13    90.00   287.89  -387.88   261.71  1271.12
 10355   115.08    55.23    90.00    27.35  -257.26  -189.49    -6.02
 10356    71.10    -0.63    90.00    45.46   212.22  -545.94   673.91
 10357    77.71   -12.78    90.00   194.17  -184.23   289.57  1160.02
 10358   124.14   -49.59    90.00   138.37    46.17  -241.96  1451.43
 10359    87.21    18.27    90.00    54.95  -227.33     4.27  -700.29
 10360   118.22    45.54    90.00   177.01  -112.29   -27.00    18.98
 10361   124.40   -47.29    90.00   112.41    22.12    10.17   400.08
 10362   107.37   -38.20    90.00   317.83   106.71   273.51   175.78
 10363   101.56    30.51    90.00   354.18  -117.98  -176.37  -673.54
 10364    96.22   -23.44    90.00   -61.44    48.74   329.54   -57.33
 10365   122.72   -42.94    90.00   153.76   161.62   231.22  1076.20
 10366   122.19    42.67    90.00    28.78   191.05  -127.62  1253.00
 10367   114.44   -34.99    90.00    14.75    -4.89   166.44  1420.70
 10368    93.76    -0.95    90.00    79.58   -76.35  -251.37  -564.78
 10369   125.75   -40.72    90.00   104.87   184.97   233.74  -283.81
 10370   128.74   -39.58    90.00  -204.21   145.88   109.34   173.18
 10371   101.22    -8.88   -89.55    46.78    20.96   197.50  1155.84
 10372   109.61    30.40   -89.53   358.43   -16.81   105.59   727.49
 10373   121.78    41.36   -89.51   278.91  -141.93  -369.19   239.98
 10374   114.09   -38.05   -89.50    32.52   149.04    70.13  1167.44
 10375   103.91   -46.83   -89.37    50.77   156.14   254.69  1335.95
 10376    88.29   -36.36   -89.37   107.23   -61.07   -55.42   497.21
 10377    76.17   -21.04   -89.37  -117.19  -116.08   339.06   927.75
 10378   100.57    46.26   -89.36    -1.00  -154.52  -306.30   239.82
 10379    67.18     8.69   -89.33   204.08    91.95   -32.10   -78.91
 10380    87.29   -45.72   -89.27   240.41  -123.03    41.53 -1456.11
 10381    79.74   -48.97   -89.14   171.57   302.04   359.85  -562.90
 10382    47.76    15.17   -89.03   -56.14   -80.54  -116.63  2218.01
 10383    54.18   -33.23   -89.01   -35.83   -58.75   189.32  -200.48
 10384    75.83   -62.37   -88.73   369.81    76.81   195.14 -1240.47
 10385    42.70    34.56   -88.73    54.55    81.89   -22.09  -664.17
 10386    40.37   -42.64   -88.49   182.50  -102.04  -226.04   326.49
 10387   101.10    73.38   -88.45   441.52    96.89   196.59  1491.07
 10388    38.69    43.35   -88.41   -84.30  -100.37    80.88  -544.62
 10389    91.68    72.64   -88.36   415.74  -210.97    62.45   465.73
 10390    35.36    44.99   -88.21  -125.29   -20.06    97.11   373.13
 10391    87.03    73.83   -88.15   490.38  -165.00    36.91  -284.26
 10392    35.43    48.56   -88.09   -71.92    50.61   204.27   530.36
 10393    63.20    81.44   -85.24    36.34   -49.77  -119.02   542.82
 10394    23.77    80.35   -78.69  -144.59  -123.02  -254.83    21.53
 10395    96.21   -87.17    80.54   243.31    76.10   298.84  -191.15
 10396    19.31   -68.51    83.66  -107.74    27.56   -76.82  1344.04
 10397     9.44    41.46    83.66   164.07     4.09  -155.16  -635.70
 10398    12.23   -39.71    85.24    37.15  -258.47   -74.77  1047.52
 10399    35.85    73.49    85.60    37.70   147.59  -284.90  -779.00
 10400    22.36   -36.44    87.51   213.46  -221.48  -189.86  -276.51
 10401    80.53   -75.95    87.71    -2.38  -103.26   382.64 -1840.41
 10402    21.68    25.62    87.71   242.12    58.22   408.48   410.91
 10403    66.96   -70.92    87.95    98.52   -64.45  -155.14  1324.91
 10404    44.78   -60.74    87.95     9.61   -32.58  -179.25  1353.25
 10405    56.96   -63.07    88.26   146.76   -77.04  -168.05 -1609.06
 10406    72.54    67.85    88.36   466.68   237.47    -8.46   733.56
 10407    49.69   -53.30    88.49   -41.14   -28.74  -123.86   890.79
 10408    32.87    18.00    88.57    36.41  -202.16    84.43  -345.32
 10409    36.35    25.46    88.64   -53.78   -37.41   131.13 -2364.61
 10410    67.94   -59.59    88.70   252.36   -82.39  -137.73 -1084.57
 10411    39.33    20.95    88.78   -95.27   154.81    44.87  -950.29
 10412    37.90     8.30    88.81   -41.74   412.70  -239.67   -42.09
 10413    45.09   -27.89    88.88   182.95   380.56    60.97  1423.79
 10414    57.23   -38.90    88.99   203.70   214.07    50.55  -446.63
 10415    61.53   -40.36    89.05   156.62   106.60    83.55 -1122.91
 10416    94.33   -58.54    89.09   160.43  -183.33  -113.51  1153.75
 10417    55.10   -18.18    89.14   101.30   328.81  -157.14   -38.07
 10418    85.54   -50.93    89.17   175.99   106.54   180.64     5.96
 10419    57.23   -14.22    89.19    91.11   730.18   -32.09  2185.06
 10420    79.05   -42.99    89.23   236.67   153.74   190.54  1768.34
 10421    71.51   -33.86    89.25   360.74   222.72   312.17   318.11
 10422    60.99     2.20    89.27   193.70   345.31   -39.97 -1521.85
 10423    67.32   -21.80    89.28   142.13   337.90   201.61   314.17
 10424    87.03   -40.26    89.33   284.61    55.12   509.15  1200.82
 10425    86.24   -33.54    89.38   175.09  -159.08   358.16 -2094.73
 10426   103.88    43.78    89.40   201.91    17.25  -260.29   435.42
 10427    76.57     0.58    89.42    45.67   -43.18  -454.33   347.79
 10428    85.26    26.09    89.42   200.24    51.69    25.28   677.16
 10429   104.53    42.27    89.42   105.17   -18.72  -200.59 -2088.61
 10430    97.81    31.28    89.46   358.21   -94.30  -319.41  -802.25
 10431    99.15    30.81    89.47   429.86  -189.50  -332.65   534.06
 10432    90.59   -14.99    89.49   161.41    -6.68   163.64 -1712.93
 10433   130.45   -46.94    89.50   355.14   148.22  -214.34 -1025.98
 10434   101.57    22.62    89.52   273.55  -125.93    86.79   109.97
 10435   111.50   -28.00   -89.09    95.55   -44.54   384.27 -1409.11
 10436   120.80   -36.05   -89.08   -64.32    83.63   215.39 -1478.29
 10437   104.47    21.96   -89.08   270.65    80.10  -276.08   431.37
 10438   127.65    43.76   -89.03   131.80  -181.24  -214.38  -181.80
 10439   129.28    44.51   -89.03   121.10  -128.34   -49.11  1361.63
 10440   125.44   -43.73   -89.01    10.60    -4.71   108.26  -768.86
 10441   111.11   -36.70   -88.99    -1.08   -37.74   225.22  -689.90
 10442   124.86    44.49   -88.99   245.71   -44.07  -193.90  -742.59
 10443   114.66   -40.85   -88.97   -56.81   152.15   118.96   120.41
 10444   123.83    47.04   -88.94    10.25    42.00   -71.89 -2187.85
 10445   110.01   -42.98   -88.89    87.94    31.15    69.08  1101.66
 10446    80.03     9.55   -88.87   108.66  -350.65   -39.38  1135.36
 10447   120.85    49.71   -88.85   155.65   -24.57  -107.56 -2157.05
 10448   104.49    47.11   -88.74   -41.17  -237.88  -223.60    97.82
 10449    74.60   -22.80   -88.70   118.36   -92.59   273.61    17.95
 10450   103.65    49.58   -88.67   -18.74  -296.29   -15.01   748.38
 10451    73.04    26.01   -88.64   138.44  -116.71    -2.24   660.39
 10452   100.85    49.39   -88.64    41.36  -291.73  -238.48   508.16
 10453    69.60   -28.86   -88.53    70.06    48.21   223.17   870.49
 10454    63.80    30.95   -88.36    43.30  -130.70  -328.09  -740.70
 10455    54.39    -7.43   -88.34  -196.47   -57.65  -192.11  -359.14
 10456    52.39     1.71   -88.29   -53.98    15.11   223.35   668.00
 10457    68.15    40.80   -88.26  -175.28  -232.50    47.34   183.63
 10458    58.07   -28.97   -88.24     1.41  -156.14   185.53   367.20
 10459    55.76   -31.23   -88.12   -33.17  -126.68   162.95   931.83
 10460    96.24    60.30   -88.12    82.45   -33.88  -381.97  -819.02
 10461    89.79   -58.51   -88.09   307.63   -78.43   245.85   245.26
 10462    71.28    52.11   -87.95  -165.75  -115.69   -49.95  -746.53
 10463    53.10   -42.59   -87.71   340.99    40.36  -119.52 -1226.78
 10464    73.39    63.41   -87.27   -78.01  -393.53  -371.69   156.16
 10465    53.34   -55.11   -87.06    57.06   120.10  -147.36   663.15
 10466    52.06   -54.13   -87.06   145.77   171.26  -101.69 -1445.23
 10467    61.26    60.13   -87.06   -17.31  -107.17  -257.65  -947.73
 10468    37.66   -41.59   -86.82   105.37    22.20   -76.02  -767.71
 10469    76.37    70.23   -86.53   -33.82  -203.51  -215.51   240.82
 10470    70.44   -70.52   -86.19   130.77   484.80   202.43  -765.89
 10471    27.86    38.09   -85.91   -60.53  -292.39    -4.63    86.97
 10472    74.86    76.06   -85.03   205.75   164.68   -99.60 -1443.20
 10473    65.78   -76.88   -83.99    74.75   289.94   187.64  -517.25
 10474    74.79    79.09   -83.66   352.06   328.11   -69.26 -1046.31
 10475    89.75   -82.93   -81.87   553.57  -109.07   362.34  1860.95
 10476    89.57   -83.91   -80.54   465.96   -97.55   436.13   -51.26
 10477    70.08    82.84   -79.70   236.67   172.14  -279.27 -1130.29
 10478    55.16   -82.50   -77.47    16.95    30.89  -275.21  1434.07
 10479    99.43    86.28   -75.96   381.44  -173.65   197.07  -294.09
 10480    12.33    62.53   -74.05  -212.81    62.58   -77.30 -1555.75
 10481    26.02    82.28    63.43   137.31   311.38  -206.18  -643.94
 10482    51.10    83.61    74.05    52.24   231.07   -10.07   377.73
 10483    44.22    81.62    75.96   281.10     0.62   112.73    74.41
 10484     8.19    28.47    77.47    74.18  -147.43   -51.07  -996.73
 10485    12.91   -37.25    81.25   128.55  -131.03   -34.12  -423.54
 10486    36.63    73.71    81.25   122.75   170.05  -228.26   463.43
 10487    53.66   -77.27    82.41   -19.66    48.22   -90.65  1060.42
 10488    80.03   -80.38    83.29   -30.68  -190.91   359.86  -390.34
 10489    62.74   -76.24    83.99    12.40    -0.74  -186.13  -806.59
 10490    17.28     2.59    84.81   182.20   -87.09    97.28  1413.15
 10491    18.64    22.17    84.81   132.08    46.41   236.49  1121.44
 10492    94.94   -76.16    86.05   260.15   -49.91   313.27   -65.44
 10493    39.82    46.54    86.73   -24.90    85.23  -106.74 -1511.32
 10494    68.55   -65.74    86.82   182.96  -166.13  -272.98   174.31
 10495    41.47    45.72    86.91    84.53   234.21  -130.33  1285.79
 10496    33.20   -15.00    87.21   196.08   354.80    -5.14  -146.99
 10497    76.53   -57.91    87.80    93.19  -463.72    90.09  -489.72
 10498   107.22    67.72    87.80   359.88   132.57   141.32   159.14
 10499    47.23    24.43    87.92   278.35   252.57   331.10   480.79
 10500    64.84    40.59    88.18   334.71   219.32  -209.38 -1607.26
 10501    68.08   -41.73    88.24   142.02   -69.55   120.56  2158.21
 10502    75.94    40.40    88.45   163.20    64.94   -77.29 -1975.24
 10503    81.04    39.51    88.57    70.79    67.67    84.10  -239.20
 10504    77.40    35.13    88.59    98.90    96.88   -94.91  -881.08
 10505    69.07    21.92    88.60   341.16   -28.59   -57.51  1008.06
 10506    87.80    32.27    88.79   165.36   -46.65  -129.04   413.00
 10507   103.39   -42.85    88.82   110.76    36.01   167.47   100.40
 10508    75.80     0.59    88.82    64.35   -22.89  -472.37  -507.84
 10509    91.40   -30.29    88.87    -5.41  -105.53   218.80   634.23
 10510   118.81   -46.33    88.91   130.99   142.80   218.39   965.24
 10511   108.05    40.60    88.91    62.23    20.22  -125.80   605.68
 10512    88.01   -16.50    88.94   166.89  -182.33   192.86  1423.07
 10513   106.43    37.54    88.94   100.75    56.94   -69.77   340.53
 10514   119.92    43.68    88.97    95.17    60.60  -146.29   644.44
 10515    91.77   -15.81    88.99   213.38    74.59    98.06 -1231.90
 10516   120.35    35.75    89.08   112.81    63.56  -185.93  -523.20
 10517   126.18   -38.71   -88.64  -177.84   217.69   -14.09 -2423.74
 10518   113.01   -29.39   -88.64    59.91    12.81   304.20   210.75
 10519   132.68    46.90   -88.52   -45.87  -120.86   -42.01  1346.76
 10520   125.98    44.99   -88.49   171.68    -8.72   -81.38   175.05
 10521   117.18    43.37   -88.42   243.47   116.75  -487.75  -768.88
 10522    96.93   -29.45   -88.41    56.55  -125.41   139.09   -68.70
 10523    90.12   -21.89   -88.39  -208.91  -485.26   212.05 -1565.94
 10524   107.48   -40.86   -88.35    77.70   102.93   137.39   317.69
 10525    90.35   -30.10   -88.28    43.66  -252.60   -15.07  -177.43
 10526    96.92   -37.78   -88.25   159.64     7.41    80.36   601.09
 10527    85.12   -30.32   -88.17  -160.34   -55.68   -96.09  -353.97
 10528   108.93   -53.44   -87.93   300.12  -246.22   305.61 -1131.35
 10529    89.01   -43.20   -87.93   285.72  -316.70   -51.61  2315.23
 10530    69.26    20.47   -87.93   403.71   -52.43  -169.81  -732.99
 10531    86.81    43.16   -87.88    19.03  -259.62    87.67   713.78
 10532    97.97   -56.03   -87.55   283.72   -69.55   254.42  1810.07
 10533    50.75   -24.56   -87.09    50.55    38.30   121.31   348.06
 10534    46.34   -21.77   -86.88   106.07    -5.78   -52.98   104.22
 10535    52.56    43.14   -86.50   -79.01   -36.27  -253.51  -169.34
 10536    97.41   -69.78   -86.01   230.77   320.99   213.38  -604.38
 10537    31.95   -11.28   -85.71    68.04    10.72   -73.13   -72.80
 10538    60.22   -60.36   -85.49   -10.10   249.31  -132.40  -634.91
 10539    36.49   -35.31   -85.49   286.52  -126.72   -60.06 -1616.85
 10540   104.12   -73.83   -85.36   482.86   247.68   293.49 -1200.37
 10541    54.99    60.06   -85.10    -3.07    57.53   -95.45   679.65
 10542    28.07   -35.76   -84.09   128.59   174.86   142.34  -734.85
 10543    23.91   -23.08   -83.88    35.11    28.17   -60.84    37.34
 10544    18.32   -25.24   -81.87     6.16    12.35  -155.37   994.83
 10545    95.02   -84.16   -75.96   574.26  -220.16   373.12   -79.06
 10546    72.26   -84.11   -71.57   354.11   -67.98  -346.77  1346.57
 10547     7.07    19.35   -69.44    62.08    -8.80   -87.43 -1439.54
 10548    29.82    84.58   -33.69    10.82    42.46    20.90  1563.69
 10549    61.78    87.39   -33.69    38.55    43.03   -43.29  -836.99
 10550    52.42   -86.92    33.69     1.13   -95.08  -134.12   657.17
 10551    85.42   -85.52    69.44   153.26    28.20   518.35  -699.51
 10552    93.21    85.89    69.44   467.05  -154.27    47.51   311.93
 10553    13.21   -55.88    71.57   -19.46  -150.36   -97.92  -103.80
 10554    19.02   -64.61    73.30     3.91   -26.64   -52.82   583.48
 10555     8.49   -16.03    73.30   -10.00  -124.14    82.42 -1384.11
 10556    63.91   -81.99    74.74   -77.18   127.91   -72.66  -231.46
