# npoints=256 nbar=4000 length= 200.0Mpc verr=1660.0km/s nonlin= 250.0km/s
#dipole v_rms = 125.498322
#    i        r    theta      phi      v_x      v_y      v_z      S_r
  2016    86.31   -73.63    84.47   -96.45   200.19   343.78   220.44
  2017    92.63   -64.48    86.63    79.25   468.06   389.78 -2000.14
  2018    82.35    45.36    87.68   385.53   186.18   -74.43  -692.04
  2019   101.66   -33.07    88.42   280.83   -11.26   -22.34   644.26
  2020    95.36   -12.78    88.56    13.09  -223.47  -216.15  -779.43
  2021   108.58   -22.86   -88.21   -20.76    34.05  -248.09   428.63
  2022   108.37    25.63   -88.17   -57.13   -90.80   201.53  1169.44
  2023    94.41   -14.37   -88.04  -106.33    43.50   -89.95 -1673.24
  2024   105.01    45.58   -87.56   112.19    95.25   281.60  -198.90
  2025   109.38   -50.48   -87.43    27.54  -216.34  -479.75  -340.75
  2026    60.45   -10.42   -86.99    12.28    77.72  -312.12 -2022.05
  2027    95.41    82.24    75.96   -82.55    19.37   -61.57  -418.84
  2028    81.21   -66.05    84.56   270.43   283.52   488.14  -630.09
  2029    92.58    56.66    86.48    64.48   351.03   174.69  -290.87
  2030    69.23    41.74    86.53   301.20    -6.43   -74.11   633.41
  2031    68.29   -39.84    86.58   201.59  -157.82  -138.55   645.58
  2032    95.86    31.99    87.80   177.87  -260.65   -39.45  2299.40
  2033    93.35    -4.80    88.07    17.33  -236.12   -64.93  -910.05
  2034   133.33   -42.36   -87.73   125.66    74.34   195.27 -1330.00
  2035    94.00    11.02   -87.57    17.73  -110.66   309.38 -1492.97
  2036    95.44    18.12   -87.53   -26.41   -80.40    79.67  2231.40
  2037   101.80    36.22   -87.27   218.30    -8.54    96.81  1551.75
  2038    73.66   -22.45   -86.71    81.86   258.14    28.81   931.29
  2039    61.05    40.74   -85.16   262.09  -111.75   182.98   748.28
  2040    82.01    56.97   -84.99   343.69   -27.77  -102.09   936.17
  2041    73.86   -61.39   -83.66     4.86    10.76    94.13  1520.36
  2042    54.97    56.99   -82.50   158.22    22.05   143.45  1085.32
  2043    60.90   -71.67   -78.23   189.83   292.34  -125.07  1631.40
  2044    91.54   -86.87    38.66   -12.59   144.97   170.50  -504.37
  2045    39.45    81.95    45.00   -14.65   258.58  -264.84  1264.21
  2046    74.27   -66.22    82.50    54.66   317.61   173.51   849.96
  2047    98.76   -66.58    84.29    37.96   286.69   218.19  -351.84
  2048    56.87   -38.18    84.99    47.07   -67.12   -93.22   909.97
  2049    90.22    56.23    85.53    65.58   265.42   -58.24   363.66
  2050    87.21   -50.39    85.97   278.02   117.07    26.51  -254.27
  2051    91.08    23.24    87.32   -58.74  -566.06  -182.60 -1736.24
  2052    92.09    -6.33   -87.06    33.75    20.42   -11.87 -3632.22
  2053    97.52    30.85   -86.79    13.16   -55.02   154.68  -508.88
  2054    92.62    52.45   -85.24   104.32  -336.40    -4.57  -819.76
  2055    47.35   -40.05   -82.57   -87.69    76.51   124.01   -15.80
  2056    32.90    29.92   -80.54   237.09   273.95  -140.17  -417.04
  2057    78.27    86.57     0.00   130.30  -104.91   184.22  -559.56
  2058    25.63   -77.30    33.69  -149.07    72.36  -218.05 -1608.37
  2059    89.27   -86.08    39.81  -148.90   202.98   152.30  -993.06
  2060    76.55   -73.60    77.47    39.06   457.43   271.50  1096.27
  2061   101.67    53.05    85.60    83.57    78.82   349.35  1206.99
  2062    83.61    31.55    86.23   248.04  -162.21  -125.43  2255.13
  2063   112.75    37.07    87.01  -194.00   126.76   -54.74  -689.02
  2064   105.62   -26.35    87.16   152.24    76.60  -158.16  2728.63
  2065    99.24     6.78    87.27  -197.59  -385.93   164.94  -222.87
  2066   107.41   -34.56   -86.46  -121.22  -175.60   111.50 -2223.94
  2067   105.61   -36.81   -86.29  -214.20  -237.97   -37.42  -986.68
  2068    83.83   -34.64   -85.45   -25.63   -67.94   198.57   379.81
  2069    62.86    40.26   -83.45   242.29  -112.70   188.42 -1653.27
  2070    50.62    61.61   -76.87   177.84   300.42    56.00  -922.69
  2071    42.60   -81.97    23.20   -43.34    84.19   181.93   -19.86
  2072    13.84   -42.63    57.53   -68.82   -48.01  -384.91  -234.60
  2073    51.16    77.75    59.74  -270.59   182.03  -191.29   585.36
  2074    94.38    83.40    59.74    46.95  -123.99    23.91  2909.99
  2075    97.36    76.15    76.43  -145.18   -25.43  -103.17    60.51
  2076    93.81    70.23    80.07  -189.51    30.73  -115.28  -842.74
  2077    93.00    46.26    85.12   454.09   -24.08   -36.95 -2674.16
  2078   106.26   -30.48    86.58   246.72    59.91   -40.94  -392.30
  2079   105.08   -21.37   -86.34   124.01  -123.53  -182.43 -1027.77
  2080   111.28    42.92   -85.60   137.73    30.14   485.12 -1123.52
  2081   110.68   -43.77   -85.52  -201.84  -283.79   -15.96  1185.95
  2082    91.92    45.55   -84.43    39.32    53.21    -0.75 -1974.09
  2083    28.31   -62.02   -61.93    69.52   116.58  -128.90   280.75
  2084    45.93   -34.14    80.54   300.56  -209.71  -110.64 -1003.96
  2085    78.16   -43.61    83.66   204.12   -21.52  -482.99  -955.68
  2086   101.12   -39.88    85.38   161.88  -292.01  -452.21  2290.33
  2087    91.59    -7.35    86.05   -54.30  -369.49   -66.61 -2030.73
  2088   136.60    45.63    86.25    40.47  -116.76   181.08  2001.92
  2089    64.89   -11.11   -83.66    45.43    97.22  -518.90  1353.54
  2090    92.00    46.20   -83.66    30.71    31.67    49.15  2145.49
  2091    34.33   -34.67   -75.58   280.33   195.26  -289.58    82.96
  2092    28.84   -34.67   -72.76   108.38    79.29  -348.79   467.52
  2093    20.40   -66.78   -29.05    81.06    52.47  -279.21 -4658.66
  2094    82.28   -80.91    57.26   -76.79   167.15    -5.31  -912.56
  2095    46.00    69.08    64.65  -121.26   155.58   -90.49  -641.06
  2096    67.45   -74.02    67.75  -110.47   446.82   195.85     4.59
  2097    46.99    47.02    77.32   -27.22   -17.02   262.61  -261.47
  2098    58.64   -39.75    81.03   310.55   -77.16    -2.60  2734.95
  2099    98.24    51.94    83.33   291.08   131.12   -71.57  1220.03
  2100    62.45   -10.82    83.42    66.63  -246.76   209.31 -3577.36
  2101   132.93    47.77    85.49   -82.26  -383.79   -54.36  1329.64
  2102    93.49    17.01   -84.99    64.69   -19.49    11.44 -1415.27
  2103    79.46    29.45   -83.52   102.66  -246.61   177.66   440.06
  2104    89.07   -39.81   -83.44   180.38    -4.50   -55.06   321.77
  2105    59.35    10.62   -82.30    89.02    13.80  -505.24  -391.30
  2106    52.20    -2.57   -81.38  -122.04   -56.74  -446.84 -1876.60
  2107   102.74    60.98   -80.98   -93.26  -318.99   100.02  3561.87
  2108    69.51    51.88   -79.51   146.04    81.02   220.92  1709.46
  2109    60.26   -61.84   -74.05   181.87   102.81    91.46  -217.22
  2110    45.38    78.90    26.57    43.05   323.80    49.92     6.34
  2111    88.73   -80.44    57.99  -171.41   -31.03    82.60   903.29
  2112    68.49   -75.82    62.24  -298.93   290.78   241.43  -899.98
  2113   106.47    55.27    82.60    41.19   311.35   449.88 -1379.97
  2114   115.75    43.51    84.66    18.75  -373.50   456.76  -144.48
  2115   107.80    22.59    85.50   193.16  -152.50   273.71  2029.95
  2116    97.24   -19.23   -84.63   285.15    78.63  -406.88 -1893.59
  2117   111.09    40.85   -84.13   155.35  -115.98    16.82 -1961.92
  2118   111.97   -46.52   -83.60  -126.03  -235.64  -198.02  3151.76
  2119    90.10   -37.37   -83.11   -22.15   -84.22    88.64  1066.67
  2120    89.17   -36.57   -83.11   -77.85  -162.81   147.45  2583.72
  2121    92.34    48.85   -81.87    -2.27  -124.38   166.90  -134.99
  2122   105.27    57.78   -81.19   -48.81  -464.01    37.03 -1318.58
  2123    95.93   -59.68   -79.78   223.43  -113.73  -226.86   541.75
  2124    44.38     9.12   -78.69    24.86   -14.64  -214.56 -2753.12
  2125    61.72    80.87   -28.61  -186.61   100.94   -31.93 -1529.99
  2126    94.17   -84.57   -15.26   -64.14   -79.41  -139.77  -257.86
  2127    68.88   -77.28    55.49  -239.40   264.99   251.62  -784.87
  2128    97.39   -80.65    57.09  -115.27  -176.31   238.61    30.21
  2129    91.88    77.93    63.43    33.19  -110.15    82.12  3173.43
  2130    54.34   -47.16    76.55   359.10  -150.75   -49.31   299.68
  2131   107.61   -63.25    79.78   189.97   161.10   164.52 -2516.04
  2132   119.71    46.96    83.96    67.87  -140.28    27.13  -782.24
  2133   121.59   -38.09    84.85   -13.89  -152.74   119.80  1660.19
  2134    96.59    -2.78    84.89  -232.29  -119.50  -181.23   404.99
  2135    77.17    -1.74   -83.02     8.25   -36.37  -297.03   291.91
  2136   104.98    51.39   -81.77   -47.64  -387.77   -12.28   173.91
  2137    46.28   -78.27    -4.76    16.12  -170.21   207.69 -1245.22
  2138    60.54   -55.69    74.05    94.41    29.11   -81.56   500.33
  2139    49.00   -45.85    74.05   261.15  -167.42  -231.12   890.50
  2140    82.99     9.76    83.42  -220.03  -525.08   -81.73  1536.39
  2141    91.82   -14.79    83.94  -142.81  -295.37  -208.54 -2924.38
  2142   118.42   -35.96   -83.92    51.42  -158.92    31.31  1295.36
  2143    90.02    26.83   -82.74   108.99  -159.24   158.38  2023.04
  2144    72.79     4.31   -81.96  -201.38  -106.94  -182.33 -2669.40
  2145    96.47    52.52   -80.04    -1.48  -427.26   121.84    99.90
  2146    61.98    26.18   -79.48   174.92    84.08   193.48   776.05
  2147    70.09   -66.06   -69.08   188.95   482.15    48.80  2216.72
  2148    55.08    67.22   -61.56     7.64  -188.62   122.99   602.87
  2149    10.31    -8.72    -4.40   -39.68   171.99  -157.58  -331.22
  2150    82.79   -82.24    24.78   -89.91   149.50    84.39  -206.58
  2151    96.24   -47.62    80.99   -53.01  -116.28   -29.49  1239.64
  2152    82.65   -17.61    82.59   -26.15    28.90  -271.14  3265.25
  2153   105.73   -40.56    82.74   -31.71  -245.68   -90.69 -1224.41
  2154    95.69    32.05    82.81    75.39  -186.82   100.77  1110.04
  2155    99.75   -30.60   -82.68   -55.08  -153.56   228.31 -1875.61
  2156    92.33    81.90   -32.74   124.21   191.43   -38.91  2994.40
  2157    86.07    59.58    75.47    34.13   175.07   -21.94   158.19
  2158    78.14   -16.26    81.62  -110.34  -124.70  -329.42   835.21
  2159    90.51    28.34    82.11   -95.80  -392.81    13.68  1382.81
  2160   113.51    35.80    83.18   231.71   -42.77  -188.65  1520.17
  2161   129.90    41.88    83.51   173.80  -246.38   -28.53  -718.18
  2162    63.59     0.70   -79.38  -176.60   220.60  -212.63   929.69
  2163   102.24   -52.63   -79.11    29.91  -160.65  -165.74  -128.54
  2164    47.62     2.82   -75.74  -173.98   -40.16  -371.16  3889.41
  2165    75.69    56.72   -73.61   238.17    28.97   223.73  -350.43
  2166    84.33   -69.34   -66.80   -65.17   186.45   444.77   855.29
  2167    37.07    71.53    -3.81    50.42   -81.63  -224.08 -1915.44
  2168    63.75   -52.80    72.30   134.55   311.07  -151.12  -170.36
  2169    91.28   -63.99    72.98    60.65   346.36   570.52 -1917.41
  2170    75.69    56.72    73.61   108.53   172.74  -320.63   545.07
  2171    43.79    -1.02    74.48    13.47    -8.75  -254.94  1074.92
  2172    95.45   -54.13    77.91    49.97   145.20   142.60 -3580.12
  2173   118.82   -50.29    81.12  -254.91  -365.51   101.26  1163.78
  2174    94.37   -12.43    82.69  -344.38  -247.45  -221.25 -1988.08
  2175   108.56   -47.23   -80.24    -9.72   -60.32  -400.05  1922.16
  2176    89.95   -37.44   -79.92    -0.36   -32.62    28.87  -100.04
  2177    71.81    44.13   -75.96   250.40    39.54   371.14  1829.88
  2178    42.98    13.67   -72.58     1.23    82.04  -307.67  1291.95
  2179    53.11   -48.61   -69.15     2.09   123.50   347.57  -132.12
  2180    89.63    71.83   -63.43    75.41   403.86  -190.52   598.11
  2181    18.04   -22.94   -41.19   -89.29    48.18  -176.75 -1878.60
  2182    75.93   -67.83    64.13   105.86   445.69   112.61  1436.86
  2183    41.35   -37.20    67.69  -150.45    99.91  -299.44  1448.17
  2184    69.29   -60.25    68.68  -102.16   199.88  -161.91  1125.77
  2185    99.67    57.84    76.37    84.73   382.34    42.36 -1080.92
  2186    67.90    26.66    78.11  -344.77     3.16   -12.22 -1331.70
  2187    96.40   -43.54    79.70   -79.14  -378.87  -227.52  3108.49
  2188    93.71   -12.52    82.15  -293.86  -293.50  -188.14  3574.16
  2189    85.94   -12.60   -80.89    26.83   353.40  -245.79    58.34
  2190    98.84   -33.59   -80.72    38.74  -191.14   296.58  1887.64
  2191    92.71    37.96   -79.53    69.21  -147.98   -27.29  -444.30
  2192    84.47    33.07   -79.19   154.30  -142.25   296.73  1024.65
  2193    76.57    33.44   -78.00   242.93  -196.27   193.11  3008.42
  2194    81.51   -39.24   -77.86  -139.38    78.56   202.67   652.01
  2195    89.82    49.95   -76.72  -101.53  -178.27   -53.26   236.34
  2196    49.57     3.61   -74.43  -176.67   -33.55  -357.45  -276.11
  2197    28.16    21.14   -59.62   102.20    59.86   -92.24 -1249.18
  2198    91.90   -77.85   -46.64   -76.74   145.72    48.10  2192.60
  2199    30.08   -56.23    37.41   -17.71  -216.08  -172.37  1115.77
  2200    72.17   -62.58    66.45   191.11   281.76    41.85  -348.53
  2201    50.40    43.01    68.88    27.82   366.50   185.72   897.36
  2202    56.15    28.23    74.43   102.15   134.94    33.41   749.86
  2203   121.53   -51.65    79.85  -269.98  -348.39    92.85  -168.09
  2204   108.81   -27.82    82.07  -139.85  -219.58   -12.79   -82.65
  2205    81.90    42.63   -76.50    85.43  -153.61   234.76   445.81
  2206    99.22   -63.85   -71.24    86.09  -248.13   -47.83  2209.68
  2207    96.42    63.03   -71.24    55.59   -78.55   -48.57  2747.12
  2208    83.68   -60.26   -70.20   191.24   350.65   145.26 -3233.42
  2209    85.03    66.75   -65.22   -50.28   241.47   -66.89 -1286.77
  2210    27.02   -23.88    55.30  -159.09     4.55  -136.93  -962.35
  2211    34.49    41.06    57.26  -203.06  -268.89    -3.26  2048.25
  2212    46.12    48.19    62.78   272.45   -63.96   174.56   307.75
  2213    34.49     6.50    65.77   -95.19   300.02  -385.56  -372.43
  2214    59.32   -15.27    75.77    74.07  -171.85   -43.00  -496.63
  2215    81.66   -11.03    79.89  -216.00  -147.37   -16.71  2924.37
  2216    98.49     9.59    81.67  -122.05  -340.63   407.98   133.72
  2217   103.88    16.61   -81.42   -10.06  -435.22   225.78   293.76
  2218   103.10   -27.04   -80.70   -75.71    60.56    44.30  -298.30
  2219    95.17   -15.23   -80.70    32.59   167.38  -139.73  1008.78
  2220   101.37   -26.06   -80.62   -11.17    48.19   -67.38   478.22
  2221    87.45    -8.73   -80.11   -79.42   317.23  -124.38   494.65
  2222    81.03    26.33   -78.21   -89.90  -372.10    27.36   286.79
  2223    71.25   -46.36   -72.43   106.88    10.68   218.37  -905.37
  2224    79.62   -54.53   -71.26   125.12   233.69   240.05 -3861.08
  2225    94.93   -64.86   -68.40    78.10  -101.98    93.60   155.38
  2226    57.94   -56.71   -62.18    52.32   349.51    70.46 -3327.36
  2227    38.95   -36.99   -61.50  -268.76    94.17   114.16  -781.47
  2228    80.53   -78.46   -22.83  -244.05  -113.56   372.38   997.31
  2229    20.77    24.44    38.29  -199.13    59.74   216.19  2740.06
  2230    72.32   -36.45    75.22    -9.08   -10.96  -266.37  4095.05
  2231    91.57   -32.51    78.92   126.56  -153.79    20.49 -3766.46
  2232   100.74   -28.23    80.37   -19.69  -104.53    26.34  -229.50
  2233   126.83   -44.61    80.54     6.56  -275.62    99.65 -3237.33
  2234   108.76   -31.63    80.78  -300.37   -83.49    69.45 -1919.19
  2235   125.28    42.34    80.78   116.86  -339.83  -114.66  2919.25
  2236    90.39   -10.46   -79.88   207.87   259.14  -252.75  -956.62
  2237   121.17   -48.41   -78.80    40.11  -234.44  -270.54 -1304.47
  2238    68.98    -0.65   -76.91   -19.66    65.20  -337.22   269.14
  2239    52.58    19.98   -71.57   107.60   160.54    18.74 -2251.18
  2240    76.31    51.09   -70.97   111.19   -48.27    28.31 -1138.66
  2241    47.09    22.43   -68.96   184.40   171.93   -96.33  -733.58
  2242    91.17   -63.03   -67.80    -1.18   -80.29   413.40  1999.12
  2243    79.10   -77.92    19.29    -7.73    58.46   196.66 -1992.53
  2244    69.20    76.16    19.29   -29.89   179.70   231.78  -558.07
  2245    17.29     7.79    24.23   -77.45   -53.33  -294.74  1663.35
  2246    75.77   -75.76    33.02  -164.71   315.86   275.09  1218.18
  2247    86.33   -73.58    50.19  -219.19    18.40   378.50  -992.48
  2248    34.68    40.80    53.47    -2.80  -374.34    43.70  -407.25
  2249    52.63   -11.13    72.39    86.96  -163.20    63.67  1748.51
  2250    62.66   -33.27    72.65   313.91  -196.07  -190.91  2292.92
  2251    97.53   -37.50    78.35   -65.70  -563.33   -14.91   590.27
  2252   128.66    46.77    79.79   -22.76  -330.94    60.88   103.76
  2253   105.27    29.82   -79.65     9.24  -193.95   154.84   316.07
  2254   106.60    39.61   -78.48   -60.60  -130.26   -27.50   383.60
  2255    82.31    30.83   -76.58    37.06  -228.89   302.53  2432.29
  2256    96.97   -43.86   -76.43    75.37   112.18   159.99  3862.25
  2257    82.90   -32.49   -76.43   -32.87    32.45   466.93 -3941.21
  2258    44.76    21.50   -66.80    84.89   172.23  -168.07  2351.85
  2259    80.05   -69.55   -54.09  -105.50   140.20   415.07 -1948.94
  2260    42.69    35.85    61.70    62.90   167.21   286.30   969.19
  2261    84.44    62.65    64.98    90.84   168.42  -257.22 -3286.81
  2262    54.59    26.34    70.41   -78.15   173.54     1.80  2502.25
  2263   119.77    39.74    79.74   276.53   -76.70    22.74     1.09
  2264   125.65    37.99    80.46   167.14    51.63   -95.76  -621.64
  2265    57.95    18.06   -71.82    -7.29   107.66   122.77   276.78
  2266    62.45   -54.40   -61.78   111.99   227.60   187.80   -77.00
  2267    89.45    70.61   -54.64   -34.79   289.85  -262.52  -354.32
  2268    20.80   -26.79   -22.25   -65.37   170.49  -172.48  1761.71
  2269   104.76    71.28    59.26    86.95   440.10   128.29  2345.67
  2270   107.16    65.69    67.07    69.17   397.94   265.87 -2125.81
  2271    80.43    46.76    71.82    42.74   104.97    20.75 -3618.23
  2272    80.82   -25.17    76.41  -409.06    -8.67  -484.04   502.25
  2273    98.16   -33.86    77.83  -132.55  -213.66   207.35   868.76
  2274   125.68    47.71    78.27   132.52  -425.64   -82.11 -3653.65
  2275   104.18    27.70    79.26   -87.48  -376.04   128.58 -1661.82
  2276   106.00    62.18   -68.70   128.36  -197.96    83.88  3528.03
  2277    66.55   -42.91   -68.37   -18.47    71.75   403.29 -1888.33
  2278   100.61    64.25   -65.73   277.44   -25.64   104.47   427.08
  2279    66.01    73.47   -16.93    73.48   -46.75   186.92  3193.48
  2280    18.72    14.50     7.43  -128.90  -242.97  -144.28  -420.64
  2281    66.34   -72.53    25.56    -1.42   -13.96   356.62 -2252.47
  2282   106.03   -63.07    68.03  -144.97   464.74   250.01  -715.60
  2283    56.40   -25.43    69.34    81.34  -234.20  -275.92  -970.70
  2284    85.93   -45.91    72.51  -225.57  -130.08  -273.59  -119.64
  2285    99.62    15.00    79.24  -192.70  -184.04   304.26  -940.55
  2286   123.33    37.45   -78.96    47.81   -26.54  -226.59 -1281.75
  2287    81.52   -24.34   -75.38   -43.82   -30.45    33.20  1731.53
  2288    57.10    -1.57   -70.82  -124.62  -119.41  -472.59   267.56
  2289    95.20    59.50   -67.17    77.42  -321.75    -6.21    26.95
  2290    44.10    -3.05   -64.80  -344.65    33.07  -541.19 -3497.92
  2291    48.01   -40.61   -59.04  -264.34   -89.11   135.60   -76.70
  2292    89.23    66.83   -57.72  -175.34   178.59  -126.81  -109.17
  2293    40.00   -46.28   -47.29  -124.83    23.31  -112.31  4819.16
  2294    36.22    45.39   -42.51    26.43   306.87   142.77  1143.02
  2295    53.70    56.02    51.34    25.87    -0.87  -118.11  1912.99
  2296    81.30    52.90    67.52  -225.72   204.13  -346.70   609.15
  2297    54.24   -16.74    68.84   111.05  -247.53  -175.05  2301.50
  2298    79.28   -47.66    69.44   -52.95   -17.22  -314.09  1172.93
  2299    67.63    17.48    73.10  -458.83   -27.68  -366.22  -295.48
  2300   105.53    31.21    78.01   -93.51  -170.17  -120.47 -2245.19
  2301   106.20    19.33    79.22   105.67   -87.79    61.04   481.24
  2302   103.07   -14.93   -78.69  -170.04   141.15  -394.66 -2983.44
  2303    96.48   -22.87   -77.31  -346.83    15.97  -261.57 -2783.48
  2304    74.62    14.55   -74.31    63.60  -417.47   105.85  3212.93
  2305   104.80    47.56   -73.97   -92.19  -198.57   -49.61   984.90
  2306    77.64    26.93   -73.61    33.63  -147.39   197.43  3814.79
  2307    86.17   -58.46   -64.32   -57.14   469.21   318.35 -3873.94
  2308    44.62     6.03   -63.89  -168.04   218.08  -279.51  -244.77
  2309    63.14    53.54   -58.63   224.32    36.68   231.32  2170.99
  2310    85.05   -66.73   -54.46  -111.59   -86.42   479.28  -907.92
  2311    23.04   -28.34   -15.64   -80.70   298.88  -274.34 -4191.17
  2312    88.90    75.16    30.96   171.35  -121.72    35.17  1154.29
  2313    63.90    68.31    34.22   213.26    63.02  -223.79  2268.50
  2314    86.56    71.39    45.00    10.22  -120.20  -162.26  1536.81
  2315    69.88    58.17    57.99  -221.83    95.69  -271.55  1562.38
  2316    81.47    63.11    57.99    58.12   -27.18    -0.45  2657.85
  2317    83.79    33.38    73.79  -246.49   129.64   109.77   875.19
  2318   102.42   -38.16    75.96  -128.30  -658.43  -401.30   588.02
  2319    98.75    22.32   -77.15    66.26   -15.94   266.82   148.81
  2320    92.77    24.37   -76.09    38.51   -27.57    90.52  -472.97
  2321   109.44   -48.55   -73.72   168.03  -112.42  -180.83   728.29
  2322    59.22   -27.50   -67.25  -305.05  -299.19    70.29  1069.35
  2323    93.61    57.45   -66.22    60.66  -270.28   -60.75   -54.19
  2324    56.23    55.05   -50.91   208.51   162.99    25.06 -1181.27
  2325    31.64    11.39   -49.09   -38.86   140.85   -35.62 -1926.66
  2326    28.19     1.59   -43.88    55.65    62.09  -275.57   706.14
  2327    51.83    66.85    -4.40    59.38    19.06     6.55  -355.33
  2328    21.21   -12.77    10.89    16.32   109.27  -359.50  1782.30
  2329    51.73   -53.17    49.09  -124.03  -152.63    41.17   258.97
  2330    36.92    -7.29    56.31  -194.68   -63.82  -343.89 -2151.66
  2331    37.94     1.18    57.62  -102.97   143.51  -125.46   831.30
  2332   106.29    66.75    61.05     5.70   501.35    95.54  2127.83
  2333    68.52    31.63    69.62  -279.28    82.95   103.84  1805.62
  2334    93.75   -38.68    73.89  -154.35  -345.46   -18.37 -2179.63
  2335    79.31     2.82    75.14  -106.00  -345.43   263.41  3027.04
  2336    96.78    17.86    77.26  -256.91   -41.15    17.19  -876.44
  2337    96.90    13.05    77.57  -229.93  -331.18   342.06 -3454.07
  2338   112.17   -31.96    77.68  -308.62  -122.63   -96.46   247.60
  2339    98.34    10.53    77.87  -364.46  -184.87   256.37 -1077.73
  2340   131.94   -39.75   -78.00   -34.41   192.90  -234.99  2121.35
  2341    95.39    28.36   -75.45    11.18  -216.85    83.39 -1714.07
  2342    80.20    11.23   -74.45  -127.27  -221.98   -18.18 -1007.18
  2343    90.39    29.51   -74.45   200.27   -40.11   140.75  3009.43
  2344   100.29   -39.70   -74.13   207.33  -227.72   154.60  1519.21
  2345   110.17   -51.27   -72.18  -175.19  -140.44  -249.19 -1150.19
  2346   100.86    52.92   -69.70   -58.67  -199.24    39.30   -51.79
  2347    62.14   -35.33   -65.41  -208.17  -117.12  -123.70  -898.33
  2348    42.26   -28.73   -55.30  -346.90  -105.66   -22.67  2176.29
  2349    73.76   -68.76   -37.87   -64.27    13.12   403.77  -717.18
  2350    91.97    73.71   -35.13    67.39   352.60    -2.46 -2133.93
  2351    30.64   -45.56   -10.49   -28.83   320.02  -140.87 -1614.09
  2352    21.51   -10.46     4.24    15.14   175.88  -356.42 -1739.23
  2353    84.99   -74.83    18.43  -143.52   156.88   -20.74 -3859.46
  2354    65.06   -69.51    22.17    56.06   111.78   241.10  1079.56
  2355    28.33   -24.43    35.13   -83.24  -209.90  -190.84 -1523.83
  2356    79.70   -67.14    47.05  -157.85   221.61   305.41  -262.66
  2357    40.16    -8.95    57.88  -361.28   238.63  -291.31  -821.18
  2358    62.24   -41.70    63.00   295.77   -18.20   -88.18 -1436.85
  2359    78.72   -52.55    63.85  -113.16    64.54  -150.88 -5242.42
  2360    82.08   -47.94    67.44  -119.05  -205.92  -287.25 -2278.39
  2361    62.16   -21.37    68.63  -130.32  -445.79  -114.16   343.59
  2362   103.89   -52.15    70.68   -63.11   -54.90    -0.05 -3408.03
  2363   109.50    47.90    73.30   258.29   -98.25   200.32   900.45
  2364    90.23   -27.32    74.74  -339.23    24.83  -367.40  1492.17
  2365    89.72    17.74    75.71  -437.35  -347.89   -55.46  -970.22
  2366   116.96   -41.40    76.09   -27.34  -303.59   -33.13 -2978.30
  2367   109.13   -25.44   -77.18  -254.27    82.67    57.60  2170.86
  2368   105.60    29.72   -76.20  -119.20  -135.16   102.23 -1802.39
  2369    68.88    -6.51   -71.36  -282.95   319.02  -502.81  1322.40
  2370    95.41   -45.43   -70.93    11.20  -258.59    33.76  2391.17
  2371    89.19    52.85   -66.04   -74.98   -24.23   -31.01 -1868.93
  2372    46.67     8.66   -61.70  -112.94   132.90   -92.59 -2186.09
  2373    90.40    66.36   -52.88   -62.01   186.78   -45.98 -1548.70
  2374    68.72    61.09   -48.81   -13.32    36.82   111.91 -2683.41
  2375    31.30    20.45   -41.76    93.10   216.86   -49.19   810.03
  2376    43.97   -29.83    55.01   -93.18   171.03  -454.87   498.04
  2377    53.87   -32.45    61.23   143.15   -45.52  -455.19  -134.40
  2378    76.33    50.14    63.43  -227.54   327.20  -263.66 -2644.14
  2379   100.61   -59.53    64.61  -179.03   486.54   239.03 -3401.58
  2380    98.33   -17.10    76.54  -211.41  -136.40  -159.39 -1538.40
  2381   134.50    44.19   -76.41   209.87   146.19   179.24 -1030.24
  2382   106.42    29.46   -75.85   -86.59  -161.41    59.44 -1814.85
  2383    94.30    20.87   -75.10   -22.62  -121.07   -32.90 -2080.17
  2384    85.91   -43.72   -68.60    51.32   133.95   179.44   396.24
  2385    69.58   -48.79   -60.38    73.23   -92.20    12.66 -1558.61
  2386   102.45    69.72   -50.36   191.02    26.26    99.55  -205.11
  2387    79.11    71.46    25.77    10.49  -101.81   150.90 -2380.53
  2388    41.71    31.63    50.36   260.42   -63.62   336.21  -916.43
  2389    61.55   -51.91    53.37   -65.40   344.71   298.26  2919.49
  2390    44.92    23.58    56.61    99.49   395.48    66.56  -217.57
  2391    46.62     3.84    60.85   -90.37    86.30  -197.87 -1824.08
  2392    94.19    40.94   -70.77   -58.59   -77.57   -60.77    22.42
  2393    72.74    23.42   -69.44   -85.78   -93.26   335.74  4376.04
  2394    60.63    14.17   -66.50   -96.15    59.52  -233.46  1118.25
  2395    70.53   -46.05   -61.39     2.82   -76.92   -41.16 -1498.54
  2396    62.89   -55.07   -49.40   121.55   161.97   -71.52  1034.59
  2397    61.92   -55.10   -48.58   118.14   282.86    21.14   233.61
  2398    50.38   -62.12     5.71  -413.87   152.68   199.66  1730.57
  2399    27.65   -13.06    29.54  -189.24  -130.70  -299.50 -1798.81
  2400   101.28   -73.05    37.48   109.37   -46.62    10.47   758.91
  2401    94.86   -66.09    52.43   128.29   408.30   323.98   -94.90
  2402   102.39    65.23    56.89   206.00   124.20   130.63  1475.81
  2403    67.78    48.53    58.52  -140.49   109.79  -199.22   974.21
  2404    53.13   -30.97    59.04   144.37   -57.86  -414.68 -1900.79
  2405    56.90     5.52    65.56    55.06    53.48   115.31 -1171.48
