# npoints=256 nbar=4000 length= 200.0Mpc verr=1660.0km/s nonlin= 250.0km/s
#dipole v_rms = 125.498322
#    i        r    theta      phi      v_x      v_y      v_z      S_r
  2174    51.90    71.49   -58.57  -139.90   516.70   -98.64 -2193.36
  2175    83.32    83.70    19.98   103.10  -183.41  -181.69   -60.98
  2176    21.74   -27.86    63.43  -405.63   196.88   516.13 -3874.39
  2177    44.17   -62.17    65.38   170.82   -12.82   213.79  -516.90
  2178    95.99    77.59    65.38   335.75  -209.67  -218.75 -1286.62
  2179    22.06     0.00    67.07  -285.16   324.06   207.23  -113.41
  2180    49.22    20.44    79.26     3.99  -215.09   171.41  1487.69
  2181    74.60   -47.15    80.25    26.69    60.06  -174.14  -510.48
  2182   121.97    35.20   -84.60  -127.03   115.02   314.47  1323.54
  2183   108.96    34.00   -84.04    13.99    36.85   250.93 -3323.12
  2184   119.20   -46.68   -83.42    18.85  -210.58   -13.56 -1526.87
  2185   108.37   -41.00   -83.42   283.64    70.53    88.58   773.49
  2186    61.17    14.04   -80.91    94.74  -224.58   415.48   144.97
  2187    54.67    64.19   -66.80  -122.08    58.04    73.30 -3470.65
  2188    63.68   -78.95   -39.81   269.59   175.43    13.24  1413.31
  2189    59.56   -70.81    61.39    71.04  -167.50   162.35  -431.97
  2190    65.01    64.32    70.56    71.01    75.24  -191.45  1041.26
  2191   101.97   -70.45    74.05   178.41   183.03  -171.31 -1645.52
  2192   113.07    28.93   -84.11   -55.14   184.44   238.12   399.48
  2193    70.27     0.00   -81.69   150.81  -245.84   -31.24  -801.44
  2194    80.76   -43.38   -80.04    20.80   -68.77  -270.12  -895.52
  2195    91.95   -59.11   -77.57   157.00   -62.97  -198.98 -2017.13
  2196    57.43   -48.44   -74.54    36.54    72.84    -3.85  -984.23
  2197    87.34    83.15    12.99   360.91  -192.76   -65.37 -2212.30
  2198    15.64    17.44    47.12  -108.68    62.77   347.49   490.49
  2199    76.04   -69.22    67.89   -95.24    71.10   278.89  -827.76
  2200    31.99    32.49    67.89   -54.55    61.22  -110.01  1453.00
  2201    89.29   -69.43    71.11   223.34   402.60  -227.13   236.64
  2202    43.28    14.64    75.96    87.62  -392.47   144.95   707.24
  2203    59.92   -17.45    79.77   132.40  -143.45   236.36   857.27
  2204    80.03   -10.12    82.59   -59.32   157.46    55.28 -3579.85
  2205   112.14   -42.51    82.94   -61.69    40.82  -268.12 -1571.92
  2206   100.88    31.78    83.20    74.44  -456.38   260.34  3732.65
  2207   117.96   -32.90   -83.66    24.48   400.37   147.17 -1384.82
  2208   104.52    42.28   -81.87   -13.54  -440.41    -9.87  -900.88
  2209   102.05    65.65   -74.93   -26.27   221.87    78.74  -989.76
  2210    67.30    52.13   -74.65  -147.14   199.73   -93.57 -2007.18
  2211    95.95   -83.39     8.13   204.62  -483.46  -355.80    57.60
  2212    28.31    45.85    56.31    23.43    39.89   165.40 -1902.93
  2213    86.93   -69.17    69.27   125.50   342.79  -202.05  1995.48
  2214   110.64    41.59    82.41   128.57   -27.31   291.58 -1442.24
  2215    88.21    -1.52    82.87  -118.04    78.16   -36.08  1402.27
  2216   123.77    36.85    83.66    41.85    67.06   489.79 -1256.89
  2217   138.11    43.19   -83.32  -198.31  -223.18  -312.95 -1578.09
  2218   102.52    29.69   -82.44   116.69    43.16    96.11 -4216.35
  2219    90.44   -18.12   -82.16  -174.39  -113.56  -198.34    17.11
  2220    75.54   -30.45   -79.63    13.89  -313.28  -287.74   930.67
  2221   102.00    69.14   -71.18   -56.59   222.47  -207.83  1155.83
  2222    42.00    42.04   -67.93    -5.23   583.90   256.26 -2131.35
  2223    46.37   -52.36   -65.56   -73.23   -92.16  -100.27  3098.23
  2224    27.44   -25.28   -61.82   -83.52    95.99   129.49  -260.97
  2225    32.26   -55.43   -50.19  -275.11   121.39    33.01   546.04
  2226    77.65   -80.41    25.02   294.16   -87.41   -57.27   274.41
  2227    83.40   -68.04    67.93    78.19   211.69    93.90 -3162.35
  2228    54.37   -54.99    67.93    84.33  -146.78   184.99   283.32
  2229    44.54    26.01    72.98   -35.42    -0.54   -70.38  -581.48
  2230   103.97    66.46    73.61   260.11   366.62  -265.88 -2002.71
  2231    46.05    14.74    74.74    68.42  -249.18    98.84 -2081.26
  2232    78.35   -41.16    78.54   148.86    -3.89  -397.27   746.77
  2233    70.43    16.76    79.99   133.94  -169.44    -6.50 -1512.41
  2234    82.63   -24.58    81.03    59.86   146.87   -56.24  1278.84
  2235   116.16   -42.27    82.16  -301.09    25.93  -172.18 -1875.53
  2236   106.09    30.54    82.63    41.82  -303.22   269.32 -3431.65
  2237   107.65    25.81   -82.59   -63.81   218.92     2.34  -684.45
  2238    90.02   -40.61   -79.46  -127.06  -201.42  -150.35  -826.41
  2239    99.93    48.64   -79.09   144.54  -159.35   -35.25 -1422.37
  2240    64.01   -16.30   -78.26    10.30  -141.40  -123.02 -1296.35
  2241    72.71    73.00   -53.97   -57.99   103.29   319.06  -104.24
  2242   100.88    79.58   -46.74    45.15  -112.50  -317.97  2495.91
  2243    73.29   -78.72   -29.36   366.81  -101.73  -185.62 -1009.53
  2244    47.24   -73.58   -20.56    49.31   -29.80   119.87  2152.40
  2245    71.62   -79.02    23.63   120.58   115.06     0.60 -1073.23
  2246    17.49   -18.22    41.19  -126.12    95.73   428.89 -1318.42
  2247    33.22   -57.85    45.00   224.29   248.34   251.62  -423.43
  2248    78.36    32.57    79.09   169.62  -406.28   285.28 -3044.20
  2249   103.14    41.22    80.73   231.02  -430.63   112.01   -71.42
  2250    86.26    23.48    80.91  -141.65  -364.14   -47.96 -1268.53
  2251    89.27     8.05    81.87    21.68   123.07   194.34  5088.71
  2252   111.42    47.41   -79.85    49.42  -276.92   -95.67  2252.04
  2253    52.65    51.85   -65.90   -32.82   212.63  -159.36 -4909.42
  2254    56.57    63.86   -57.80   -41.17    52.48   -59.64 -1323.45
  2255    59.57    66.64   -55.78   -16.67   186.21   182.60  1962.99
  2256    24.14    29.04    51.01  -107.77   110.92   471.29   859.88
  2257    31.90     4.21    65.32   -34.69    21.55   415.68  1104.08
  2258    74.26    63.41    66.45   197.60     9.32    11.20   605.38
  2259    86.61    55.17    74.43    74.50    10.48  -247.14   191.29
  2260    97.01    52.87    76.89   -77.02   101.22   -84.71 -1066.86
  2261   113.09   -47.66    79.96    -9.52  -128.44    22.65  -632.26
  2262    79.25    16.02    79.96   -35.96  -312.29   -75.00   744.89
  2263    91.22   -15.91    81.29  -104.07   259.69   -85.55  -454.34
  2264   100.66   -13.46   -81.74   -58.13  -267.08  -120.71   168.06
  2265   103.02    19.49   -81.67  -136.54   238.92  -279.87  -803.04
  2266   100.45    34.05   -80.27   -21.83  -165.10   354.25   616.88
  2267    95.52   -33.79   -79.80  -108.85  -139.58   -27.22  2692.94
  2268   113.83   -57.59   -76.68   114.52  -163.87   254.49  2777.99
  2269    71.32    49.10   -72.47  -227.97    89.14   -78.54 -2270.84
  2270    47.17   -36.60   -68.20   213.43   129.24  -141.12  1445.62
  2271    26.71    33.76   -50.71  -200.92   345.23   165.57  -412.43
  2272    66.42   -77.47    12.53   176.84   -26.50   184.22 -1927.64
  2273    30.15   -48.72    45.00   165.85    19.97    69.52  1695.97
  2274    34.60   -44.43    55.30   146.49   232.20   110.19   235.53
  2275    28.43   -15.95    59.04  -232.40    86.92    83.83  -879.35
  2276   100.68   -72.63    62.10   276.15    98.57  -304.96  2010.82
  2277    89.07    69.81    62.78   398.32  -172.63  -415.75  -799.50
  2278    47.44    41.20    66.80   172.08  -152.55   -16.50  3923.52
  2279    55.42   -41.49    70.20    43.42    98.37   333.05 -2731.25
  2280    77.07   -46.87    74.52    12.57   146.13  -196.34 -1862.66
  2281    74.67   -13.93    78.81    -5.41    52.88   293.87  -906.12
  2282   127.34   -46.38    80.79  -122.57    73.98    24.63  -965.23
  2283   113.13   -38.43    80.87  -126.54   -22.94  -276.60  -726.61
  2284    98.45    15.65    81.47  -178.89   120.35   -89.50  2942.80
  2285    98.15   -14.76   -81.00    13.64  -115.72   -46.09  2281.04
  2286   127.21    49.06   -79.74   267.85  -180.73   140.49 -4708.17
  2287    76.85   -33.29   -76.64    -0.62  -251.00  -202.49   691.89
  2288    41.35    29.42   -65.66  -272.56   657.77   174.13  -401.39
  2289    69.06   -68.07   -54.87   254.79  -528.86  -235.63 -1080.83
  2290    38.95    57.39   -45.00   181.57   319.32  -157.01   667.62
  2291    93.93   -78.96   -34.38  -131.41   -77.74  -374.66   748.59
  2292    89.69   -79.84   -20.22     3.54  -401.52  -279.14 -1217.98
  2293    23.63   -49.50   -14.74  -160.83   -50.08   356.11  -379.45
  2294    81.19    78.95    17.53   244.86    54.73  -211.56  -756.71
  2295    40.19    47.62    56.77   164.88  -219.73    42.46  -398.48
  2296    66.37   -50.98    69.19   -41.65    64.96   109.16  -584.79
  2297    79.42   -53.77    71.57  -133.06   314.71  -185.13   179.49
  2298    90.33    57.02    72.43   259.40   194.70  -205.79   171.94
  2299    76.47   -34.90    76.31    79.96   269.52   -59.29  -369.65
  2300   119.06    39.53    80.70    54.85   101.06   325.35   557.23
  2301    66.70    30.24   -74.27   -17.04    79.70   195.22 -1285.21
  2302    93.42   -54.21   -73.38   243.03  -207.31    69.66 -3144.75
  2303    62.83   -40.28   -70.97   308.67   -87.86    58.54 -1045.79
  2304   103.05    67.65   -66.50  -323.05   199.91   -41.87  -546.00
  2305    97.13    70.23   -61.61   -94.55   431.53  -251.29  -975.95
  2306    21.54    12.57   -41.99   -94.69   337.00   356.18  -596.68
  2307    64.70    68.40    48.99   327.77   -39.32  -146.14   145.92
  2308    82.95   -23.89    78.11   155.28   172.73    -9.09 -1909.76
  2309   120.74    34.26   -80.54    31.35    57.76   276.49 -3187.38
  2310   107.51   -27.72   -80.07   157.96    -1.90  -314.74 -2926.84
  2311    92.26    -3.40   -79.74  -103.14   -56.91   183.75  1487.88
  2312    73.56    23.14   -75.96  -269.72  -360.83    65.99  3444.97
  2313    92.63    43.09   -75.96   -71.59  -186.42    38.88 -1284.15
  2314    55.57   -31.35   -69.78   106.70    85.10  -211.64 -5021.08
  2315    49.27   -39.37   -64.49    80.24    49.89  -159.50   686.42
  2316    64.68   -68.45   -46.33   224.01  -177.07  -157.31 -1703.83
  2317    24.23    20.77   -43.60  -127.46   391.80   551.31  -939.94
  2318    78.34   -77.79    -8.13    11.43  -235.77  -177.10  3182.22
  2319    73.67   -70.71    47.60   189.07  -281.59   153.43 -1312.54
  2320    46.34    55.70    51.07    38.21  -161.74  -110.75  -598.84
  2321    69.86    63.46    58.30   140.29   -62.00    32.90 -1558.50
  2322   108.17   -62.67    70.71    39.76   167.33   -55.63  1895.10
  2323    89.60    -6.51    79.38    40.33   135.21   -36.37  1673.86
  2324   103.84    17.51    80.46  -127.79   288.42  -190.70  1742.09
  2325   101.58    41.41   -76.96   -10.90  -422.06    31.24  -431.54
  2326    77.30    17.04   -76.55  -549.17  -255.47   283.82  2347.36
  2327   102.08    57.34   -71.82   186.06   251.66   132.23  2160.30
  2328    74.17   -54.20   -66.67   340.46  -226.38     7.41 -2128.18
  2329   106.73   -67.26   -65.38  -113.87   199.88   160.01   458.81
  2330    60.31    65.06   -47.49   -21.92    72.43    53.97   291.88
  2331    44.36   -66.32   -15.26  -110.46     8.91    82.59   389.93
  2332    44.83   -67.46     0.00   -22.26  -165.85   130.13   169.06
  2333    70.87    75.95     2.60   -39.65    99.46   -21.79  -912.43
  2334    87.25   -75.25    39.29   147.68  -326.74    22.54 -1148.00
  2335    87.51   -74.61    42.27   250.99  -157.50   -39.69  -568.14
  2336    90.92   -70.94    54.64   117.50    84.59    30.86  -392.11
  2337    51.40   -48.14    59.93   375.99  -105.34   175.63  3204.22
  2338   104.25    59.52    71.03    22.33   288.22  -484.87  -718.27
  2339    77.10    45.18    71.57    58.92   200.34   195.07   565.52
  2340    86.00    16.90    77.94    46.27  -321.81  -134.41  1514.64
  2341    96.40    -4.65    79.70   141.41   109.54   156.29 -2387.09
  2342    94.87   -22.26   -78.19   -77.87   -23.61  -183.18  2216.31
  2343    82.06   -16.60   -76.79    14.50  -120.28  -215.48   757.68
  2344    64.90    11.81   -73.57  -145.05  -295.11   273.67 -2207.57
  2345    66.85   -34.12   -71.05   162.09   166.78  -106.32  1447.89
  2346    98.66   -57.92   -69.94   364.58   -11.55   167.32 -3895.28
  2347    35.61    23.26   -56.69  -366.67   387.79   482.11 -1362.58
  2348    83.30   -69.69   -51.58   297.26  -127.18  -147.57  1898.39
  2349    73.33    71.47   -39.56  -107.49   205.20   266.74 -1410.90
  2350    80.62   -75.70   -25.56    89.84  -323.38  -318.81  3333.09
  2351    32.73   -56.66     2.49    97.46  -137.20   164.16   469.29
  2352    23.93   -40.77     7.43   -96.13  -139.69    38.61  3387.35
  2353    85.26   -76.25    27.55   -52.15  -199.95    94.22  1357.35
  2354    57.30   -62.41    47.39   153.90   -97.06   160.31 -2351.95
  2355    48.03   -47.06    56.69   247.06   -89.11   192.16 -1499.68
  2356   106.79   -68.30    62.93   477.99   178.88  -196.88 -3291.23
  2357    95.28    65.52    62.93   287.42   231.48  -433.93  -218.98
  2358    41.48     9.76    63.92    48.24  -169.19   288.35 -1325.40
  2359   104.43    66.95    63.92   511.13   211.76  -181.31  1488.33
  2360    53.15    13.60    69.65    42.30   -31.05   161.28  1166.74
  2361   114.08    51.96    75.19  -128.98  -178.56  -327.40 -1074.92
  2362    85.22   -19.83    77.05   134.78   311.93   -49.79  2905.31
  2363    91.73    16.83    78.19   140.48  -163.33  -188.90  1301.39
  2364   108.96    24.12   -79.13   -69.78    83.15    87.87  1536.07
  2365   132.35   -46.55   -78.11   212.55  -195.40   -76.31  1752.11
  2366   120.30    42.48   -77.80    32.52  -129.99  -192.62 -1406.12
  2367    88.25   -32.68   -75.38  -146.65  -164.01  -171.51  1042.14
  2368    48.88    21.57   -65.64  -225.95   151.34   341.24 -1755.01
  2369    94.53   -63.20   -63.90   344.08  -170.29    45.72 -1481.98
  2370    67.12   -55.73   -60.26   289.71  -372.26   -39.05  2654.08
  2371    85.34   -67.61   -54.78   470.51   -81.86   -90.75  -789.15
  2372    19.15    -7.03     9.46    -7.86  -202.92   539.53  2284.16
  2373    57.21    70.44    11.77   129.48   150.12  -247.24  1558.91
  2374    53.97   -67.89    22.62   123.04   -77.33   -58.37 -1828.76
  2375    38.10    36.49    52.25   -77.17   -25.32   229.81  -191.83
  2376    92.91   -70.35    53.13   228.60   151.68   -58.29  2742.92
  2377    50.16   -44.50    58.39   203.59  -146.42   192.54 -2975.19
  2378   103.51    68.18    60.83   389.90   117.25  -177.95  -661.30
  2379    79.81    59.48    62.45    30.40   215.43  -307.27  1183.08
  2380    53.46   -21.43    67.86   112.29  -196.89    14.69  -673.91
  2381    73.94   -38.57    71.08   346.38    28.47   -59.01  -883.20
  2382   114.83   -34.85   -78.04   160.91   162.74   -85.11   412.20
  2383   108.29    30.33   -77.94   -37.87    88.79   383.01 -1978.90
  2384   101.49   -25.05   -77.74   -15.84  -152.72  -597.53   194.87
  2385   106.22    44.32   -75.11    15.91  -419.66    81.16 -2056.11
  2386    74.94    23.99   -73.43  -267.33  -273.83   197.55   320.10
  2387   113.15   -62.10   -68.36    17.83   -73.23   117.98   577.10
  2388    52.04   -22.97   -65.94   128.58    15.67   -79.75  -612.52
  2389    38.47   -37.53   -50.19  -165.49   -27.59  -137.78 -1878.75
  2390    63.13    64.60   -43.83   -17.75   180.48  -141.23 -1182.73
  2391    88.05    75.27   -29.25   -79.86  -117.06   230.46 -1055.03
  2392    68.59   -64.14    49.24    51.61  -145.00   159.72  -868.86
  2393    93.81   -15.46    77.52    46.85    55.72  -113.13  1129.85
  2394    96.16   -26.54   -76.34  -125.03   -35.73  -422.41   516.86
  2395   120.46    49.36   -75.00   394.57  -101.82   -68.40  2202.37
  2396    84.48    29.96   -73.89  -280.03    29.59  -384.80  -939.90
  2397   120.79    52.71   -73.89   326.66  -168.02   141.71  1565.38
  2398   100.08   -52.78   -70.40   223.25  -108.04    75.84  -592.81
  2399    53.10     8.46   -67.25    37.49    -4.98    -0.44 -1165.39
  2400    67.93    66.94   -40.24    49.31   294.53    17.24 -1136.78
  2401    34.28    46.83   -29.98   -11.60   140.75   189.43   176.92
  2402    72.14   -67.01    43.88    31.54  -283.12    28.93  1130.97
  2403   104.53   -73.08    48.12   233.06  -142.41  -348.34 -2027.56
  2404    69.37   -54.18    59.98   205.12   -44.89    52.48  -111.72
  2405    83.18   -42.55    70.64    -3.26   126.08  -201.73  2029.10
  2406    72.35    16.30    72.99   276.17  -264.25    11.76   -32.23
  2407    77.11   -16.48    74.05   103.55   168.30   130.73   944.51
  2408   103.73    35.44    76.09   146.87  -201.22   -39.05 -1083.09
  2409   119.13   -41.48   -76.33   267.61  -267.13  -109.62  2305.93
  2410    81.24   -14.48   -74.45   124.69  -141.07  -291.76   -68.57
  2411   107.00    53.43   -70.68   131.26  -128.87   202.09  -532.53
  2412    95.02    58.77   -64.65   -51.35   164.34   133.17  -624.69
  2413   108.27    65.39   -62.10   108.00    98.60    16.11  -877.38
  2414    56.63   -67.57   -12.53   -68.40   -20.42    11.70 -2137.95
  2415    77.19   -74.04     6.34   168.81  -119.74    72.00  -675.05
  2416    50.72    34.75    59.59   -67.31  -328.05   247.63 -4584.94
  2417    92.75   -57.39    65.04   280.43   300.13   -32.72  -904.37
  2418    79.11   -42.19    68.91    49.74   142.08  -197.04   537.60
  2419    98.38    35.43    74.74   156.22  -313.28    16.24  -446.30
  2420   101.03   -34.37   -74.79  -139.00  -147.60  -174.86  1090.71
  2421    57.12    25.09   -64.98    -8.87   -88.95   520.53  1801.46
  2422    50.41     3.55   -64.23   -75.03    98.80  -235.38 -1975.42
  2423    52.63   -23.63   -63.02    25.25   -41.94   -20.75   277.12
  2424    99.34   -69.36   -51.34    55.32    19.39  -205.48  -894.61
  2425    39.96   -30.55   -50.53  -125.07   100.46     0.51  -348.93
  2426    73.82    67.03   -40.60  -106.45    86.62   141.63   732.62
  2427    55.40    60.97   -35.54    90.42   119.77  -381.53   801.12
  2428    51.88   -64.64   -10.12   -57.63    55.63    73.27 -1966.20
  2429    39.44   -40.82    42.88   199.32   132.56   152.92  1268.12
  2430    67.79    39.33    65.34   110.96    13.08    47.52  3569.34
  2431   108.48    56.66    68.48   -52.90    97.57  -481.06  -632.67
  2432   115.71    56.85    69.78  -120.39   256.37  -330.95 -3656.94
  2433    70.20   -17.49    70.93   -18.98   119.45   253.76   767.75
  2434    86.78    11.95    75.07   249.52  -363.39  -114.44  2438.92
  2435   126.99    47.58    75.20    46.15    -6.00  -216.48  -197.98
  2436    97.42    13.45    76.65   101.59     7.88  -312.10 -3270.45
  2437   121.32   -32.31   -77.23   180.27   184.40   183.65   -63.44
  2438    79.78   -52.49   -62.20   202.96  -146.17  -210.59  -741.67
  2439    97.02    60.42   -61.76    60.53   152.87    34.01   148.39
  2440    59.75    42.84   -58.86   126.66    43.61  -254.28 -3031.52
  2441    44.76    30.41   -54.06   -63.40   559.39   288.44  -117.44
  2442    84.53    73.99   -13.57  -109.64    12.66    87.76 -1926.97
  2443    72.42    71.67     5.91     6.80   350.38    84.48  1561.28
  2444    35.16    38.48    34.59   -88.07    37.61   275.99 -1621.89
  2445    85.11   -65.34    50.36   335.96    97.13    59.56 -1378.16
  2446    43.51   -18.86    56.61   -58.31   142.41   303.00   558.21
  2447   103.49   -61.13    63.03   289.42    69.68    89.01  -497.37
  2448   119.18   -54.37    70.95   -11.77   -16.91    51.37 -1218.32
  2449    89.66   -36.96    71.57  -331.56   -45.09  -177.78   449.41
  2450    84.94   -22.72    73.19    35.77   202.00   -53.58  -246.37
  2451    79.98    -3.36    73.52   237.00  -131.68   111.81 -2100.55
  2452    89.52   -20.96    74.28   113.56   284.90  -122.70   759.84
  2453   109.93   -23.01   -76.61    74.62  -114.77  -346.92   536.37
  2454    99.94    26.96   -74.74   -19.51   -58.45   -72.53   452.29
  2455    86.22   -36.08   -70.35   232.02  -124.79   -57.16  1769.48
  2456    70.42    -8.29   -70.35   -22.97     2.64   239.13  1144.85
  2457    95.26    45.52   -69.44   215.04   -23.25    75.26   589.74
  2458    76.09   -32.97   -68.46   -20.49  -163.20  -226.63 -1082.51
  2459    92.93    48.43   -67.66    72.24    20.94    97.99 -1903.28
  2460   114.96   -59.66   -66.19   344.78  -164.49   146.14   -72.45
  2461    57.44   -49.62   -50.96   -28.56  -186.52  -110.74  1583.02
  2462    36.48   -20.04   -46.85   -60.44   120.11   203.71  -644.25
  2463    38.38    34.75   -41.99   -30.83   533.74   332.80  -918.95
  2464    39.76   -50.03   -23.43  -159.49   264.34    71.67  -152.90
  2465    84.57   -73.90    -1.91   -30.36  -190.18   -70.09   -46.99
  2466    46.36    57.42    20.14  -110.75   -57.28  -130.58  -320.55
  2467    85.37    72.12    26.57    37.92  -123.22  -397.26   836.81
  2468    55.62   -60.56    30.96   201.60   261.84   154.58  1858.73
  2469    95.89    61.64    59.04   143.07   318.70  -399.44  1351.01
  2470    58.91     3.80    66.50  -142.28   -50.36   359.31   701.78
  2471    80.29    42.93    66.50     9.76   362.09   177.34  3723.98
  2472    60.96    12.58    66.80    64.61   -54.91   200.01   793.47
  2473    75.81    28.30    69.44   316.12  -185.50    10.92   794.95
  2474    81.60     1.65    73.30   218.95   -58.04   117.78   240.75
  2475   120.04   -42.09    74.74  -313.93   -10.70  -165.98   645.00
  2476   103.57    -9.55   -76.28     5.86   -26.60    82.98  1563.65
  2477   111.03    33.77   -74.79   -88.00  -155.84   129.71  1753.90
  2478   110.43    37.99   -73.84  -162.42   -48.51    59.64  3685.65
  2479   107.42   -39.79   -72.94   194.43   -68.40   126.11 -4595.27
  2480   100.81    41.20   -71.38   143.79  -210.98   -51.40   881.69
  2481    58.56    -9.99   -65.17   166.78    65.69    10.51  1329.42
  2482    90.05    57.30   -60.14    59.62    43.83   101.26   120.22
  2483    72.58   -69.47   -17.88   -31.30  -137.80  -297.78  1991.95
  2484    47.61   -58.57   -12.72    -6.04    97.88   107.12   572.17
  2485    55.79   -61.92    22.75   220.42    51.63    42.43  2089.93
  2486    47.23    51.03    35.36   -94.98  -223.38   -74.43 -1500.54
  2487   106.74    49.57    69.52    65.48   -68.35  -224.02 -2889.41
  2488   113.95    47.77    71.57   -27.35  -136.79  -144.85  2097.02
  2489    94.69    25.41    73.55   396.74  -586.84    95.57  1259.55
  2490   112.64   -35.64    74.66   161.49    68.44   122.38  2057.22
  2491    95.10   -36.85   -70.82   321.26  -161.51  -285.16  1761.44
  2492    67.75   -34.40   -63.43   -47.18    -0.79  -278.99  2128.09
  2493    43.59     8.24   -54.58  -120.28   277.15   -30.90 -2401.21
  2494    44.77    18.31   -53.97   180.62   345.85   186.56   768.25
  2495    74.89    56.57   -52.70   -96.08   180.11   246.19  -901.02
  2496    44.04   -29.79   -49.14  -132.03  -111.59   -61.51 -4008.39
  2497    59.61    59.89   -33.27    31.07   277.66  -180.44   585.44
  2498    88.28    72.89   -15.71    77.77  -133.57   178.47   478.20
  2499    25.63     7.00   -10.62   -62.01   245.81   316.64 -1861.69
  2500   105.33    70.39    45.00   280.40   -87.76  -244.98 -1214.68
  2501    56.82   -22.64    61.53   132.74   -98.40   -38.81 -3464.62
  2502    63.68    -8.47    66.61   -47.20   -98.74   256.77   237.89
  2503    94.04   -41.02    69.37  -216.81    98.96  -449.07   301.42
  2504    80.57     1.67    71.92   241.57  -188.35    41.81 -1904.07
  2505   113.54   -39.78    73.35    -9.99  -213.86    53.34   478.74
  2506    97.98    20.54    74.19   259.06  -311.22   -15.71  -375.65
  2507   101.80   -29.92   -73.01  -201.51   -64.52  -152.20  -727.74
  2508   113.22   -39.41   -72.86    69.19    29.70   121.00  -483.56
  2509    94.03   -37.94   -69.66   422.20   -14.09  -248.18  -260.57
  2510    97.12   -66.50   -48.27   157.24    30.13    49.71  2203.88
  2511    26.92   -11.72   -11.98  -129.20    62.01   292.80  1567.65
  2512    37.58    35.60    32.47   -65.58   -83.10   386.06  2250.44
  2513    96.64   -65.99    49.03   252.73   287.61    -4.93  1659.65
  2514    46.57   -28.01    51.17    66.56   -69.53  -125.44 -1725.57
  2515    60.08    -5.97    64.44   -85.87  -198.98   364.99   535.14
  2516    72.57    13.70    68.55   319.37   -95.89   260.70  1335.00
  2517    75.69   -16.18    69.23   201.49   199.60   278.16   596.30
  2518   115.86   -47.30    70.84   -31.86   125.98   -61.55 -1763.50
  2519    96.11    30.26    71.91   430.38  -400.96   238.69 -1773.76
  2520   102.12    23.44   -73.53   -21.97    97.81  -151.15 -1166.19
  2521    95.07    27.93   -71.57   132.49    27.21  -121.21   236.46
  2522    78.36    37.46   -64.72  -323.57    88.16   -65.01  -315.48
  2523    60.01   -34.94   -57.32  -194.46   107.10   -65.88  4929.26
  2524   101.21    62.59   -55.24   235.61   233.08    10.19  -335.79
  2525    44.50     8.07   -52.93   -16.80   253.49  -108.36  2328.35
  2526    83.36    66.70   -36.33  -387.58   165.04   230.54  -278.50
  2527    93.20    72.85    14.83   -97.91    36.57  -389.11 -1958.42
  2528    39.08   -44.40    17.93    72.79   255.98   146.37  1820.46
  2529    41.20   -17.66    47.42  -140.28   245.55   190.37   655.84
  2530    55.51    -5.65    61.26   -52.67  -457.34   368.15 -3421.81
  2531    81.10   -15.65    70.11   157.80   157.35   122.46 -2641.41
  2532   118.94    38.61    73.39   111.19   -62.00  -123.54   984.39
  2533   116.53   -35.68   -73.21   -33.34   180.41     4.01  -204.82
  2534   108.55    40.91   -70.53     4.16  -135.39    96.87   540.71
  2535    80.11    21.15   -68.53  -201.86    -2.73   172.55 -1148.46
  2536    91.14    38.74   -67.38   142.22  -271.18   244.84     6.66
  2537    61.07   -29.93   -58.89   -45.48     9.33   -67.53 -1170.48
  2538   109.84    62.76   -57.05   308.66   180.74    18.51  1606.52
  2539    70.32    50.05   -52.73    -6.35   103.06     6.13   599.20
  2540    97.21   -63.14   -51.50    32.66   -31.17    85.35 -1293.77
  2541    80.66   -69.97    -8.13   198.95  -329.61    42.91  1187.60
  2542    88.30    71.21    15.95  -105.43   101.43  -365.92 -1567.94
  2543    43.32   -47.68    20.38    49.46   277.86    28.50 -1970.90
  2544    86.31    67.41    34.44    59.87  -209.40  -351.66 -1689.20
  2545    66.25   -43.16    55.54   226.08   -99.52   180.25   390.91
  2546   114.87    35.80    72.93    41.29  -268.16   141.20 -2371.11
  2547   102.86    -9.62    74.36   156.18  -216.89   -52.38  -842.88
  2548    99.62   -31.17   -70.73   -88.73    46.87  -247.61  -898.82
  2549   111.92    44.83   -69.25   221.25  -213.54    29.88   212.66
  2550    79.56    36.10   -64.06  -281.93    63.43    -3.17 -1695.19
  2551    87.65    50.85   -59.45   179.74    -5.93   270.05  3365.33
  2552    90.96    63.28   -46.55  -242.97    73.16   329.83 -2095.33
  2553    43.53   -30.17   -41.63   274.51    29.59    29.39  4852.84
  2554    37.28   -10.87   -39.81   -57.05   230.05   -36.80   876.92
  2555    35.43   -24.77   -29.05   305.50   232.21   220.81   642.99
  2556    58.41    57.43   -26.57   146.42   381.83  -207.80  1616.83
  2557    74.49    65.85   -22.62   -88.69   304.29   -77.17   163.95
  2558    70.12    66.01     9.46    72.10    44.32   -54.22  1743.72
  2559    40.27    36.97    29.05    42.96   -78.42   236.09  2428.75
  2560    67.54    32.93    60.26    65.71    59.81    43.19  -441.01
  2561    78.58   -24.68    66.80   256.27   251.67   -45.81 -1019.18
  2562    79.97    17.04    68.42   158.30  -499.93    54.56   395.25
  2563    93.43    -1.44    72.47   -65.77  -129.65    41.95  2014.90
  2564   135.60   -45.59    72.76   125.58    49.67     3.43  3569.21
  2565   127.11   -37.48    73.81   333.91   448.67    78.54  -387.35
