# npoints=256 nbar=4000 length= 200.0Mpc verr=1660.0km/s nonlin= 250.0km/s
#dipole v_rms = 125.498322
#    i        r    theta      phi      v_x      v_y      v_z      S_r
  1771    88.71   -53.27  -103.63   -23.14   -64.61   -16.22   725.03
  1772    96.58    60.88  -105.42    12.60  -141.58   -29.47  2396.31
  1773    60.80    71.97  -131.63  -208.85   -77.31   134.63   347.58
  1774    47.82    74.58  -169.38   170.79   132.90   146.66 -1326.81
  1775    22.59   -38.50   135.00   -10.29   261.81   233.71  -821.60
  1776    90.12   -74.21   120.65   -47.70  -367.42   -38.45 -2909.80
  1777   106.95    63.02   104.93  -119.83   -14.42  -300.78   206.14
  1778    99.52    49.60   101.17  -215.66   -27.11  -214.79 -1437.09
  1779   100.95   -37.69    99.00    14.94    26.83   141.07   489.98
  1780   116.70   -43.59    98.50    77.71   102.98   -80.00  2001.80
  1781   125.20    38.15    97.29   159.54   198.35  -164.21 -2276.47
  1782    87.91    32.22   -99.07    35.14  -179.02    43.58   507.24
  1783    51.72   -23.13  -104.26    73.35   219.75    25.60  2092.17
  1784    71.90   -52.49  -105.52   163.91   111.46   196.49  -774.38
  1785    51.86    38.15  -106.70    99.14   310.73   -26.48  1034.57
  1786    54.88   -45.38  -107.70   199.44   295.54   317.14   236.41
  1787    48.18    49.65  -112.07   104.26   118.24    40.16 -3207.18
  1788    48.25    54.06  -114.44   122.19   185.45    48.66  1673.56
  1789    80.82   -73.13  -119.98  -196.37   136.71  -276.37  -695.70
  1790    90.28    77.91  -128.29    88.49   -21.21    53.72    93.25
  1791   106.91   -69.29   108.06   123.74  -562.67  -112.82  -532.32
  1792    79.83    61.74   108.06    84.46    86.99  -515.55 -1571.87
  1793    99.07   -66.17   107.02  -271.88  -427.15   104.35  -572.37
  1794    96.79   -62.60   105.26  -185.28  -264.45    -6.08 -1388.53
  1795   116.05    44.44    98.13   247.80   182.21    45.34  -191.74
  1796    88.70   -14.28    97.84   363.51  -227.01    56.88 -1636.13
  1797    71.93    22.34   -99.46   331.95  -293.51   158.05  1574.71
  1798    55.71    16.29  -101.80   187.01   -19.58   162.08 -1288.43
  1799    62.93    33.11  -101.98   159.61   134.78   189.31 -3164.21
  1800    51.21    14.13  -102.72    21.27   157.29   171.01  2497.03
  1801    56.56    34.50  -103.57     0.24    44.47   164.16  1212.82
  1802    63.31   -51.03  -105.95   127.39  -150.30   172.98   261.49
  1803    49.73    70.49  -131.19  -138.94    90.58  -126.57   997.03
  1804    88.40   -81.81   150.26  -155.67  -280.81   -34.62  -999.26
  1805    40.43    48.91   114.30  -135.04   -15.74   145.14 -2029.22
  1806    35.97   -40.66   113.63  -249.49    34.48   190.66     4.48
  1807    93.53    70.71   110.73    25.82  -379.80  -237.40 -4007.54
  1808    64.39     4.17    99.81    12.03  -360.83   239.14  1304.04
  1809   111.81    37.94    97.13   203.37   300.64  -244.01 -1382.94
  1810   109.84   -25.71   -95.89   335.85  -134.53  -212.39  -121.26
  1811    62.27    47.75  -104.04    26.70   295.55   306.50 -2849.77
  1812    82.43   -60.68  -104.57  -162.62    36.03  -293.63   776.22
  1813    80.05    65.18  -107.59   -74.96    61.31    33.65  -947.05
  1814    22.76    -3.94  -116.57  -174.15   -93.82  -355.46  2053.28
  1815    65.71   -80.69   162.90  -619.03   -91.67  -261.02  2586.83
  1816    27.53   -65.23   151.70  -217.52  -215.71  -166.67 -1271.57
  1817    36.06    27.06   108.43    -0.13  -144.60    22.90  -740.28
  1818    89.41    50.26   100.23   -69.41  -302.46  -297.08 -1329.76
  1819    78.45   -33.21    98.90  -107.41  -140.43   162.82 -1373.70
  1820   121.05   -53.16    98.04  -110.49    96.61   -90.69   323.82
  1821   110.00    30.28   -95.66   216.98   -47.28  -124.49 -2507.88
  1822    96.93    21.27   -95.96   297.28  -516.62   220.89  -188.51
  1823    70.85    26.88   -98.53   179.34  -260.38   383.97  1969.98
  1824    27.11    -9.96  -110.56    -5.54   296.24  -270.96   -13.32
  1825    74.62    79.77  -135.00    61.55    85.19   192.58   286.16
  1826    29.25    61.80   132.71   -70.35   430.40     4.71  -973.77
  1827    84.47   -74.14   113.96  -178.68  -470.93   -43.10   375.14
  1828    41.41    30.63   105.26   -36.20   -91.66   248.32 -1016.52
  1829   103.51    62.02   101.13    97.50    68.85  -545.21 -1589.76
  1830    79.38   -50.14   100.62    13.23  -186.70   137.46   397.07
  1831    62.25    28.48    99.87    12.26  -227.08   -57.52   -29.92
  1832    99.44    23.62    95.91    69.61   -10.81    51.48  -221.53
  1833   110.11   -27.01    95.48   391.28    17.28   -89.58  1612.48
  1834    85.68    48.39   -98.69   252.38   -21.86   213.25   918.84
  1835    66.77   -69.39  -111.45    94.76   219.41    -7.74  3254.47
  1836    85.60   -84.14  -169.70  -443.25  -142.02  -147.32 -1502.02
  1837    75.89    77.97   122.91  -308.99    63.45   -23.30  1317.66
  1838    57.47   -18.22    99.06   -46.47   -91.47   -88.74  -519.49
  1839    76.22   -42.57    98.81  -294.37  -191.53   189.36  1117.82
  1840    60.37    11.19    98.34    19.23  -388.59   506.09  1144.94
  1841    93.31    47.46    97.83  -200.53  -238.01  -543.67 -2248.33
  1842   117.97    55.87    97.46   200.21  -154.64   -82.05  -234.83
  1843   102.68    20.02    95.11    20.38    40.19   309.08   187.93
  1844   102.68   -14.09    94.95   224.54  -101.74   -79.12  1080.75
  1845   129.22    41.22   -94.61    93.97   368.04  -150.38 -4057.02
  1846    93.93    33.29   -95.71   138.04  -103.00   -79.36  -646.42
  1847    64.01    16.30   -97.31   204.07  -136.36   226.09 -1981.67
  1848    82.61    50.85   -98.62   208.29    79.01   149.64 -1298.72
  1849    42.79   -14.81  -100.89  -180.45   285.66  -191.45   489.19
  1850    55.38    48.39  -102.26    11.98   153.61   249.72  2878.18
  1851    55.24   -52.37  -103.39   281.70    75.13   387.63 -3059.75
  1852    47.68   -47.50  -104.04   129.47   214.56   261.61 -1796.24
  1853    95.32   -82.64  -129.81  -117.10  -109.23   135.98  -135.19
  1854    75.51    83.36  -153.43    -5.23    34.08   263.69  3424.34
  1855     9.24    30.47  -168.69   -76.07    47.32    14.83   198.55
  1856    61.04    71.28   113.50  -247.99   281.93  -249.94 -2019.96
  1857    66.13   -57.01   102.53  -173.24   -46.93    51.51  1779.74
  1858    66.83    47.43    99.95    91.74  -303.21  -284.85  -132.35
  1859    77.89    52.40    99.46   136.63  -229.58  -356.43    61.30
  1860    57.44    -8.61    97.91   131.16  -255.74   186.61 -2403.04
  1861   104.30   -47.87    96.41   214.27  -162.20   -26.41 -1112.09
  1862   136.19    46.76    94.80   385.28   115.56  -254.60    68.88
  1863    96.51    -3.25   -94.18   104.54  -101.65   237.24 -2092.98
  1864    96.81     5.56   -94.18  -116.92    11.57   243.48   802.95
  1865    83.13    -1.08   -94.85    73.87   -27.42    43.99  -524.34
  1866   117.72    52.16   -95.59    -7.42   293.27    22.20 -2318.29
  1867    78.23   -43.56   -97.13     3.94   246.65   -94.27   883.18
  1868    90.09   -64.40  -100.41   -38.65   331.04  -544.37  1832.41
  1869    69.97    79.29  -122.74   138.96    15.45   237.39 -1416.28
  1870    54.92   -78.97  -131.99  -306.89  -156.40  -107.67   643.72
  1871    13.00   -57.26   180.00  -168.87   -87.36  -227.54   710.60
  1872    32.43   -69.98   129.29  -218.41  -245.67   -79.96   -82.04
  1873    88.57   -58.82    98.82   226.32   114.29   286.78 -3716.35
  1874    54.32    23.75    98.13  -320.11   -59.69   133.17  1754.38
  1875    62.80   -34.04    97.77  -161.31    29.05    69.72  3261.95
  1876    83.19    46.31    97.03    96.77  -308.72  -351.05   341.66
  1877   103.58   -50.97    96.19   163.85  -107.93    23.56 -1957.70
  1878    95.73   -36.57    95.25   208.88  -156.33   117.60  -308.90
  1879    92.24   -28.87    94.99    -3.58  -129.14   310.41  1005.59
  1880    82.28    -7.64    94.95   131.08  -310.29  -329.80  -188.61
  1881    95.84    17.07   -93.91    35.87  -239.03   357.45    -7.93
  1882   102.55    35.92   -94.32   122.92  -269.68    13.99  -916.77
  1883   123.80   -49.78   -94.48   156.39   132.51  -304.05 -1047.13
  1884    78.51    -3.42   -94.57  -162.86    40.49    90.14  1706.45
  1885    71.68    17.77   -95.25    71.53  -279.95   159.30  2516.55
  1886    78.70   -37.98   -95.78    86.65   108.96   108.08  1122.86
  1887    56.64     2.37   -96.34  -235.51    84.47  -220.68   315.53
  1888    41.24    12.03   -98.91    28.30   329.23    73.96 -2693.77
  1889    50.30   -49.55  -101.04   153.79   169.32   241.99 -2898.17
  1890    32.42    24.18  -102.20    46.93   216.65   215.61  1625.19
  1891    62.08   -70.71  -107.74    88.11   247.11    56.96  1523.39
  1892    31.75    69.22  -123.69   -86.75    85.42  -138.57   319.33
  1893    34.49    76.91  -143.13  -133.03   170.82  -138.28  1767.46
  1894    27.09    72.14   138.81   172.41   187.10    47.52  2209.68
  1895    96.44   -81.25   115.20    52.64  -132.04  -211.81 -1746.46
  1896    87.59   -74.43   105.42   -13.95  -527.63  -251.60   121.22
  1897    44.37   -38.05   100.30  -111.54    22.06   107.76 -2088.13
  1898    87.92   -62.70    98.91    74.55   125.78    19.83  2465.89
  1899   103.27   -62.26    97.47    62.08  -102.11   -66.07   637.38
  1900    74.09   -39.25    96.25   111.71  -129.10   204.32   740.42
  1901    90.30   -43.11    95.44   236.63    47.51   182.92  -370.62
  1902   110.42   -49.20    94.97    77.89   -34.59   -45.29   416.76
  1903    89.10    10.10    94.09    44.20   -57.63   317.09   951.12
  1904    88.67    -8.61   -93.58   -25.12   -54.27   137.49  -761.96
  1905   127.41    48.42   -93.71   208.10   175.29  -117.61 -2030.24
  1906   104.38   -40.07   -93.93    14.32    -2.13  -313.31 -1265.89
  1907    84.78   -84.38  -131.19  -214.79  -167.82   -36.71  1879.56
  1908    34.04   -80.75   180.00  -313.40   -23.95    81.73 -1675.44
  1909    51.37   -81.34   135.00  -290.87   -58.08   -79.04  1105.74
  1910    31.39   -67.07   116.57  -308.59  -263.98  -156.59  1655.27
  1911    87.38    71.39   101.31   -44.83  -192.03    -9.52  -637.10
  1912    77.54    66.47   100.18    27.20    79.65  -473.54   996.17
  1913    95.28   -55.91    95.88   139.56    10.14   180.34   878.37
  1914    63.82   -26.15    95.48   106.11   104.64   118.13    19.87
  1915    91.87   -45.59    94.88   215.77   -13.31  -200.88  1504.39
  1916    91.33   -43.86    94.76   318.29   118.30    59.72 -2635.10
  1917   104.47   -50.37    94.71   162.34  -170.27    30.10  -519.47
  1918    83.60    33.46    94.50   148.59  -232.58  -120.70  1833.16
  1919   102.92   -46.15    94.40   147.86  -178.42   -77.46  -458.46
  1920   117.50    51.68    94.30    58.76   164.81  -201.89  2062.45
  1921   108.98    39.11    93.71   510.62    76.05  -361.71  1563.51
  1922   116.00    30.34   -92.68     9.19  -139.30     5.92  -183.68
  1923   106.73   -34.82   -93.07    -8.61   143.42  -521.16  -907.58
  1924   103.59    41.58   -93.47   -94.26  -107.03   167.19 -1054.28
  1925    76.17    22.30   -93.81   247.39  -172.83   166.54 -4659.36
  1926   115.62    57.63   -94.34    43.35    30.92  -206.40 -2971.40
  1927    92.62    52.45   -94.76   265.57   -24.67   107.04  -503.12
  1928    65.93    65.85  -100.01  -128.75    46.51   -58.84 -1402.95
  1929    50.37   -71.10   106.70  -232.86  -249.73  -160.83   397.59
  1930    74.99   -75.66   104.62  -184.59  -467.01   -57.95  1637.42
  1931    83.39    71.13   100.01   -28.16  -247.50   -65.55 -3545.60
  1932    74.57   -62.94    97.94   -93.41    81.88   -77.42  1288.31
  1933    69.10   -23.31    94.24   200.48    56.01   166.51  -561.97
  1934   103.45    51.06    94.13   228.06  -119.44  -148.98   833.85
  1935    68.80    33.81   -93.92   172.63   -36.19     4.33  -457.30
  1936    38.67    65.39  -104.04   -77.80    69.69    67.59 -2585.44
  1937    44.51    74.87  -109.65  -273.59    24.46   -92.85  2401.91
  1938    73.81    84.27   122.01  -257.40  -368.69   156.87  2532.92
  1939    47.38    16.28    94.93  -227.54    91.50   143.69  -107.50
  1940    95.74    58.96    94.54   116.27  -109.83  -372.64 -1061.37
  1941    66.41     8.12    93.41   -43.12  -362.28   369.45  1694.61
  1942   123.67   -53.96    93.08    99.43    28.84   -68.26   353.84
  1943   130.51   -43.03    92.35   119.62   171.75  -216.66  3201.64
  1944   121.05   -43.67   -92.05   -38.65   -39.97  -193.69   352.94
  1945    98.63   -28.38   -92.06   101.54  -258.63   -66.48  1219.80
  1946    92.90    22.24   -92.08   175.40  -504.58   163.50  1368.57
  1947    98.64    33.67   -92.18   256.77  -190.84    14.32   983.30
  1948    86.21    30.50   -92.41   278.35  -206.64   -71.30  2009.65
  1949   102.28    43.43   -92.41   -36.36   -24.35   273.68   681.13
  1950    71.94     0.00   -92.49  -178.42   -60.17    42.47 -1719.23
  1951    72.18    22.93   -92.69    97.72  -174.88    97.60  1595.24
  1952    82.90   -38.46   -92.76   -31.36   334.17  -107.70  -767.42
  1953    98.26   -61.95   -93.88  -207.86    99.05  -250.90  1897.89
  1954    76.95   -64.64   -95.44   -49.88   454.65   -65.47 -6740.29
  1955    88.51   -70.82   -96.17  -242.77   162.21  -283.26   649.70
  1956    93.31   -81.12   102.53    43.20  -117.43  -131.47 -2438.24
  1957    50.02    69.56   100.30  -197.95   212.80  -173.54 -1149.99
  1958    65.20   -59.63    95.44  -162.55    91.75   151.23   248.40
  1959    67.91   -51.47    94.24   -21.07    64.43   188.87  -918.87
  1960   100.54   -59.60    93.52   191.43   132.58   246.13  -517.65
  1961   115.72   -41.42    92.06   140.63    82.39  -109.78   876.93
  1962    98.60   -12.82    91.86   139.01  -342.96  -185.34  2178.90
  1963    96.17    -1.86   -91.40  -253.90     5.20   251.04  1820.18
  1964    79.88    16.48   -91.75   -58.65  -246.14   300.88 -1319.18
  1965    80.56   -22.82   -91.81    37.41  -183.33   -44.23    -0.99
  1966    50.49   -16.17   -92.77  -110.05   -43.00  -314.43  -637.36
  1967    95.87   -60.69   -92.86  -248.76    14.49  -365.10  -651.73
  1968    48.50   -87.08  -161.57  -261.81   -77.09   -84.36 -1638.05
  1969    77.38   -88.17   161.57  -239.94  -115.56   -41.85  2679.00
  1970    64.96    86.55   126.87  -156.17  -131.43   107.18  1535.38
  1971    32.20   -71.11   102.99  -257.79  -216.94  -198.36   661.07
  1972   107.35   -58.37    92.39    54.63   134.56    97.50 -1620.46
  1973    87.49    48.60    92.32   116.18  -380.96  -295.24  -369.62
  1974    68.11     9.24    92.00   -93.09  -355.68   263.93   469.56
  1975    71.10   -14.64    91.95   -42.11     6.14    62.94  -458.76
  1976    92.05    23.51    91.59   223.51   239.33  -284.56   421.98
  1977   120.97    37.38    91.40    70.24   181.84  -253.84  -200.09
  1978    74.50    -4.81   -91.21  -320.29   -88.06   -26.41   228.54
  1979    84.57   -31.77   -91.25   -57.83    87.95   -87.96  -891.79
  1980    64.68    25.01   -91.53   342.99    92.83   352.88  3219.02
  1981    64.60    34.64   -91.68   179.04    81.82   -43.95 -3237.71
  1982    73.47    60.69   -92.49  -282.20   -19.95    88.14  -775.46
  1983    12.00   -22.99   -98.13   -49.26  -106.90  -325.99  1556.05
  1984     8.59   -33.06  -102.53    67.06  -194.73  -169.28  -469.57
  1985    95.33    88.95   153.43  -153.07     6.31   180.66  1337.36
  1986    71.43    79.84    97.13  -302.68     1.26  -133.36  -736.40
  1987    68.06    68.40    93.58  -125.50   268.29  -249.10  2240.28
  1988    75.99    59.72    92.34   117.06    15.36  -258.80 -1737.36
  1989    50.54   -39.33    92.29   -87.56  -179.82   211.19 -1689.43
  1990    67.22    -1.33    91.33     1.02  -303.32   -92.82  -954.32
  1991    91.66   -34.23   -90.59   268.14   -62.75  -251.31 -2172.61
  1992    64.02    23.75   -90.76   340.09   -34.52   266.01   838.20
  1993    54.77   -47.88   -91.22    -6.40   232.02   404.70 -2752.07
  1994    37.07    34.69   -91.47   221.84   184.36    58.89 -2827.92
  1995    50.21   -69.01   -92.49    49.28   121.12    80.07  -858.16
  1996    50.26    78.31   -94.40   -67.30   208.76   -43.21  -312.34
  1997    50.10    86.31  -104.04  -181.85   176.53  -124.80 -2556.04
  1998    41.42   -35.78    91.33  -187.30   235.99   211.01   396.30
  1999   109.79   -65.62    90.99   178.75   -65.03  -408.21  2122.62
  2000    66.70   -13.55    90.69   -77.07    73.07   -72.81 -1092.12
  2001    68.94    17.82    90.68  -238.70  -437.77    80.97    65.65
  2002    81.69   -33.69    90.66   342.89  -127.39   203.24 -1021.03
  2003    93.05    40.91    90.64   434.57   -17.50    60.38   775.42
  2004    94.09    35.54    90.58   490.36    76.11    -7.66  -870.02
  2005    65.89   -10.24   -90.00  -254.86   272.82  -152.92  1513.47
  2006    97.18   -65.29   -90.00  -349.53   302.42  -270.89   514.03
  2007    36.69   -26.57   -90.00  -172.02   385.47  -114.73    63.34
  2008    25.51   -27.35   -90.00   -56.55    76.77  -304.24  2621.57
  2009     9.41   -48.37   -90.00     8.74  -152.64  -146.76   444.34
  2010    64.08   -88.60    90.00  -104.31   -69.14    97.39  -938.43
  2011    29.37   -61.39    90.00  -104.62   119.33    72.24  1654.44
  2012    54.41    74.17    90.00  -104.13   223.31  -240.17  1448.18
  2013    54.14   -45.00    90.00   118.22   135.95   -45.15 -3833.75
  2014    46.63   -31.29    90.00    47.92   -57.07   126.04    48.59
  2015   109.73   -64.71    90.00   175.82    -4.26  -437.68   340.21
  2016    59.07    20.11    90.00  -209.11     6.06    42.67   128.68
  2017    94.08    52.08    90.00   398.26  -138.98  -201.83  2493.78
  2018   115.80   -52.13    90.00  -200.30   -25.70   -28.47 -2049.37
  2019   110.80   -35.82    90.00   272.78   121.51   -50.87 -2118.00
  2020    95.34     1.41    90.00  -176.41   -52.22   149.35  2724.91
  2021    98.15    13.81   -89.53   -32.58   174.01   447.24 -2156.37
  2022    89.29   -34.66   -89.39   434.85    46.55  -276.22  -915.68
  2023    74.78   -27.37   -89.33    58.77   413.21  -133.47  1156.47
  2024    67.44    46.87   -89.03     2.85   118.35   318.91   111.79
  2025    69.45   -72.98   -87.80  -145.21   193.74   168.26 -3332.58
  2026    21.68   -64.28    85.24   106.39  -116.44   187.41  -868.83
  2027    67.31    80.62    85.91  -204.25   -56.54  -173.45  2309.50
  2028    36.02   -49.38    88.09    59.97   -26.37    58.19 -2239.53
  2029    29.91   -33.26    88.21  -200.76   139.09   112.53  -631.69
  2030    98.54    75.30    88.21   -77.63  -431.08  -188.61  1026.71
  2031    94.40   -65.55    88.85   271.59  -386.90   285.12  1170.40
  2032    79.43    50.98    89.10    98.28  -352.03  -216.08 -1123.82
  2033   115.80   -52.12    89.37  -150.26   -19.35   -17.14 -3999.67
  2034    77.89    13.34    89.41    21.45  -117.11   328.38 -1023.45
  2035   117.16    43.38    89.47   149.77   -91.30  -145.74 -2191.09
  2036    99.04    -9.54   -89.08   173.73  -221.74  -118.04   690.72
  2037    97.61   -19.16   -89.03   -50.10   -56.41   113.89  1883.65
  2038   102.45    28.71   -89.00  -183.20   -77.38   -20.70  1567.77
  2039    89.13    -2.01   -88.99  -176.98   -84.59   140.37   300.66
  2040   104.93    31.91   -88.99   124.07   -41.43   -28.51   769.16
  2041    72.91    19.40   -88.70    -8.01  -156.57   345.32  -733.14
  2042    64.03   -19.98   -88.51  -219.01   421.48   -78.28 -3715.33
  2043    48.77     6.44   -88.15    75.06   107.88  -146.93 -2898.02
  2044    49.99    62.98   -86.05   -39.06    22.98   -27.68 -1221.85
  2045    34.88   -70.19   -82.41   -54.60  -416.16  -114.79 -2343.35
  2046    73.52    87.28   -63.43  -468.33   -85.60   219.65 -1871.61
  2047    95.52    66.35    87.66   -82.93  -158.14  -368.95   913.56
  2048    89.82   -62.53    87.84   263.21  -207.02   205.28   167.63
  2049   105.55   -64.56    88.03   117.47  -164.57   -90.17  -512.96
  2050    88.35   -51.09    88.39   166.33   -14.74   -13.50  -238.45
  2051    65.39    24.72    88.49  -274.18     1.99   120.00   137.62
  2052    91.30   -29.19    88.88   286.34   -41.94   228.95 -1475.92
  2053    95.56   -29.91    88.92   145.02   111.56   151.38  1182.63
  2054    73.43   -25.19   -87.98    55.82   375.33  -107.24  -460.53
  2055    65.45     7.54   -87.93    29.76     4.94   273.78  1085.40
  2056    98.71    66.64   -86.57   -63.88  -256.40  -244.91  1102.66
  2057    89.59    66.30   -86.27   -49.80   -62.23    17.38 -2061.46
  2058    48.98   -70.22   -81.87    34.53  -105.84    80.09  1918.73
  2059     9.21   -36.42   -71.57   -85.12   -91.64  -111.00   324.58
  2060    57.68    74.10    81.47  -130.49   307.09  -238.41 -1324.92
  2061    63.98    63.05    85.36     6.03   304.22  -180.91  1779.88
  2062    78.67   -64.65    86.01   127.02   -72.73   -18.47   892.48
  2063    49.12     9.15    87.23  -199.55   -92.31   123.66 -1811.35
  2064    93.42   -55.88    87.44    67.81    60.13   263.19 -1507.18
  2065   115.08   -51.33    88.13   -28.00  -131.82     3.39   870.12
  2066    81.90   -23.62    88.21   173.92  -228.36   209.00 -2313.81
  2067   101.17    38.72    88.30   357.85   212.36    31.02 -1990.41
  2068   109.96    39.22    88.42   236.05  -192.79  -386.14   745.97
  2069    98.93   -63.18   -85.99  -221.84   259.45  -145.10 -2742.53
  2070    47.56    32.83   -85.52    87.37   235.68   158.99    87.92
  2071    64.94   -86.92    26.57    74.55   -69.32   -26.19  3567.34
  2072    68.33   -84.13    63.43    94.80  -211.16  -159.11  -950.96
  2073    31.53    70.31    72.90   -97.10    75.05    74.62  -974.07
  2074    16.72    24.87    78.11  -164.69   425.97   329.58  1296.91
  2075    59.75    45.98    85.68  -165.36  -141.72    90.63  -953.68
  2076   104.92   -61.48    86.42   143.62   208.93    52.14 -1235.94
  2077    52.37    -9.45    86.53  -292.69  -129.92    82.04 -1699.85
  2078    78.67    10.30    87.69   125.41  -164.20   382.89   341.11
  2079   113.86    43.87    87.82    27.85   -97.53  -175.00  -235.81
  2080    91.03   -20.60    87.90  -199.23   226.56   -23.77   282.66
  2081    86.01     1.04    87.92   -43.12   -14.45    11.38 -2582.68
  2082    91.41   -10.34   -87.51     8.80  -192.81  -179.16  1126.06
  2083    91.76   -17.34   -87.44    62.76  -123.13   -99.90  1503.67
  2084   102.36    32.81   -87.40    84.79   -69.36    95.60  -267.37
  2085    86.97    37.65   -86.75   288.09   -87.57   222.54  -312.08
  2086    97.74    66.81   -84.17   -34.07  -302.12  -236.21 -3185.44
  2087    87.83    65.14   -83.93   -54.21   -99.71   -56.11  1300.79
  2088    71.37    74.43   -78.23  -250.90    -7.54   297.59    31.52
  2089    84.83    84.09   -63.43  -506.17   130.43   -84.27 -1100.71
  2090    42.53   -37.32    83.37   -72.05    60.50   163.53 -1318.83
  2091    48.25   -42.85    83.66    19.27    77.85   180.55    -6.63
  2092    97.81   -50.78    86.38   209.69   102.60   165.57  -987.31
  2093    77.48   -35.08    86.47   386.59   -82.11   176.54 -1543.89
  2094    68.53     6.55    86.71    -5.30  -277.20   165.78  -477.08
  2095   107.02   -31.22   -87.06    51.81  -349.53   -68.96  -918.01
  2096    97.68   -24.07   -86.99   101.24  -234.91     9.14   523.84
  2097    92.04    31.75   -86.57   218.45  -129.03   101.57  -346.61
  2098    81.87    54.20   -84.38    73.76  -194.04    65.05  -461.95
  2099    99.96    69.69   -82.23  -191.39   -56.45   -63.15 -2624.14
  2100   100.68    72.63   -81.03  -280.69   188.34    95.41   344.65
  2101    31.54    66.41   -68.20  -144.87  -141.03   -33.52   932.09
  2102    47.99   -83.26   -33.69   145.93   -70.32    -6.26 -2844.79
  2103     5.85   -15.50   -33.69    11.49   -28.03  -158.55  2243.19
  2104     5.30    26.25    -9.46   -62.78    39.12  -157.41 -1403.14
  2105    10.54   -21.75    61.39  -206.14   107.26    59.56  -163.49
  2106    36.62   -69.84    68.20    59.86  -292.81   -74.40  -543.36
  2107    88.08   -71.64    80.27   186.23  -225.12  -105.99  -774.59
  2108    56.59    10.34    85.17   -71.62     9.29   250.81  1551.80
  2109   106.99    52.05    85.91   375.30    99.30  -374.44  2464.50
  2110   100.22   -47.78    86.01   119.51  -173.80   113.64  2132.16
  2111   113.36   -44.11    86.70    18.93   -87.68    66.89 -1710.44
  2112    77.39    53.86   -83.12    27.59   -78.95   117.06  -320.19
  2113    38.11    39.46   -79.29    46.63    74.31   -12.05  -856.42
  2114    99.06    75.94   -76.87  -381.22    72.00   -75.81    63.09
  2115    37.02    39.28    79.00  -176.92    20.33   -66.56  -231.71
  2116    64.78   -51.62    82.18   105.27   175.12   369.26  -558.31
  2117    68.72    44.82    83.56     0.46  -109.33     1.01  -808.85
  2118    70.03    31.63    84.74  -344.81   -69.22   128.12  1166.80
  2119    76.04   -11.86    85.79   -59.64  -287.91  -134.79 -2334.80
  2120    92.91    34.29    85.91   204.29   158.58   -12.40  1393.46
  2121   117.25   -45.48    86.19   -84.21   219.58   -27.91    37.15
  2122   134.44   -46.58   -86.12  -275.75   173.51  -262.03 -1248.45
  2123   121.24   -42.58   -85.99    17.65   156.88   -42.45   484.59
  2124    86.41     8.84   -85.80    83.37  -199.15   538.19 -1347.19
  2125    92.46   -27.15   -85.64   205.63   152.15   -22.33  -239.96
  2126    88.95    49.83   -83.75   -80.18   -36.88    13.36 -2001.18
  2127    65.96    34.65   -83.39   138.00   -85.50    98.96  2457.53
  2128    77.45   -53.80   -82.15    53.43   -48.76   259.29  1147.52
  2129    76.09   -62.01   -79.92    79.88   343.59   278.41 -2933.90
  2130    25.96    -6.91   -75.96   -34.68   104.27  -137.79   441.38
  2131    40.10   -72.70    58.39   176.38  -278.48    -1.61  1354.37
  2132    60.70    78.02    60.26   237.13   -42.95  -289.38 -1844.20
  2133    55.52   -76.16    61.93   168.79  -287.96    72.63 -4122.35
  2134   104.20   -55.56    83.91    82.52    27.91   109.58  1442.76
  2135    77.19    34.53    84.36    -8.15  -245.81  -129.07   954.91
  2136   107.22   -52.58    84.49    98.07   -86.73   -60.04  2993.20
  2137    85.27    38.54    84.62   292.48   -37.65   -80.23   512.87
  2138   102.32   -13.69    86.40    21.03  -467.01   -22.68 -1167.18
  2139    81.33   -39.35   -83.58   385.12   124.03  -203.56  1500.62
  2140    87.68   -47.69   -83.16   347.31  -194.28     6.15 -1347.44
  2141    80.67   -63.00   -78.93  -112.46   158.33    65.94   352.95
  2142    60.44   -54.52   -78.44   195.44   314.82    23.44   253.15
  2143    32.88    -4.09   -77.62     5.41   169.26   -65.10  1706.12
  2144    28.52   -45.41   -69.44    -6.74    51.12  -302.26 -1138.46
  2145     8.49    -5.28    33.69     1.90    31.46    29.05   539.31
  2146    12.74   -42.41    41.63    67.73   -15.16  -226.27  2169.68
  2147    30.72    54.47    66.80   -50.92   -39.93    51.34  -474.22
  2148    69.31    69.33    73.30  -136.56   346.93  -193.05  -137.78
  2149    33.25    -9.47    77.62    28.49   274.37   164.20    75.71
  2150    67.23    59.30    78.18  -215.37    74.45  -154.86   752.13
  2151   117.84   -39.53    85.56    94.15    76.99   -75.71 -1876.66
  2152    93.83     9.59   -85.16    24.26   -23.89   120.54 -1172.84
  2153   112.34   -35.25   -85.11  -140.66    59.92   -72.31 -2033.36
  2154    85.44    -7.35   -84.71  -236.41  -257.75    31.96 -1686.95
  2155    67.41    -7.32   -83.29  -152.44   189.09    50.14   713.16
  2156    64.58     2.08   -83.05   -68.59   140.85   110.33 -1437.66
  2157    60.76   -13.38   -82.41   -45.72   274.01     3.96  -406.60
  2158    84.31   -51.12   -81.51   303.48    33.42     4.07  1533.81
  2159    51.19    13.23   -80.98   124.46   -69.31   293.03    11.98
  2160    63.47   -43.58   -80.22   -26.64   125.89   119.86  2468.41
  2161   107.36   -68.66   -78.47  -273.67   -61.91   -62.43 -2122.26
